application_id,student_id,company,recruiter,stage,placed,offer_value
APP22401,S11900,HealthByte,Recruiter F,Interview,False,
APP22402,S11901,MarketMint,Recruiter D,Rejected,False,
APP22403,S11903,SecureStack,Recruiter C,Rejected,False,
APP22404,S11905,CloudSprint,Recruiter G,Screening,False,
APP22405,S11911,RetailPulse,Recruiter H,Submitted,False,
APP22406,S11913,NextGen Systems,Recruiter H,Interview,False,
APP22407,S11918,InnoWorks,Recruiter D,Submitted,False,
APP22408,S11920,DataForge,Recruiter B,Submitted,False,
APP22409,S11921,DataForge,Recruiter D,Interview,False,
APP22410,S11922,MarketMint,Recruiter H,Screening,False,
APP22411,S11926,InnoWorks,Recruiter D,Submitted,False,
APP22412,S11928,RetailPulse,Recruiter D,Rejected,False,
APP22413,S11930,DataForge,Recruiter E,Rejected,False,
APP22414,S11931,LogicLoop,Recruiter B,Rejected,False,
APP22415,S11934,FinEdge,Recruiter G,Screening,False,
APP22416,S11936,RetailPulse,Recruiter C,Interview,False,
APP22417,S11937,SecureStack,Recruiter B,Rejected,False,
APP22418,S11943,SecureStack,Recruiter D,Interview,False,
APP22419,S11945,MarketMint,Recruiter E,Rejected,False,
APP22420,S11946,HealthByte,Recruiter D,Screening,False,
APP22421,S11951,CloudSprint,Recruiter H,Screening,False,
APP22422,S11956,BuildRight,Recruiter E,Interview,False,
APP22423,S11957,CloudSprint,Recruiter B,Submitted,False,
APP22424,S11962,HealthByte,Recruiter G,Interview,False,
APP22425,S11963,BuildRight,Recruiter A,Submitted,False,
APP22426,S11964,BuildRight,Recruiter C,Rejected,False,
APP22427,S11965,HealthByte,Recruiter D,Submitted,False,
APP22428,S11966,DataForge,Recruiter D,Submitted,False,
APP22429,S11967,DataForge,Recruiter E,Rejected,False,
APP22430,S11968,BuildRight,Recruiter F,Rejected,False,
APP22431,S11970,NextGen Systems,Recruiter A,Rejected,False,
APP22432,S11971,HealthByte,Recruiter G,Interview,False,
APP22433,S11972,NextGen Systems,Recruiter H,Interview,False,
APP22434,S11974,NextGen Systems,Recruiter A,Offer,True,6.3916745673149915
APP22435,S11975,CloudSprint,Recruiter C,Interview,False,
APP22436,S11976,SecureStack,Recruiter E,Screening,False,
APP22437,S11977,MarketMint,Recruiter H,Offer,True,9.330989970164177
APP22438,S11978,HealthByte,Recruiter F,Rejected,False,
APP22439,S11979,CloudSprint,Recruiter D,Interview,False,
APP22440,S11980,DataForge,Recruiter G,Submitted,False,
APP22441,S11983,LogicLoop,Recruiter D,Offer,False,6.167537683181968
APP22442,S11984,InnoWorks,Recruiter G,Rejected,False,
APP22443,S11986,InnoWorks,Recruiter H,Screening,False,
APP22444,S11992,BuildRight,Recruiter C,Submitted,False,
APP22445,S11993,CloudSprint,Recruiter E,Submitted,False,
APP22446,S11996,MarketMint,Recruiter A,Screening,False,
APP22447,S11997,HealthByte,Recruiter C,Offer,False,6.537823146468684
APP22448,S11999,HealthByte,Recruiter D,Interview,False,
APP22449,S12005,BuildRight,Recruiter H,Screening,False,
APP22450,S12007,MarketMint,Recruiter B,Interview,False,
APP22451,S12008,FinEdge,Recruiter D,Interview,False,
APP22452,S12009,DataForge,Recruiter F,Submitted,False,
APP22453,S12010,HealthByte,Recruiter C,Interview,False,
APP22454,S12011,SecureStack,Recruiter H,Interview,False,
APP22455,S12012,BuildRight,Recruiter G,Rejected,False,
APP22456,S12013,InnoWorks,Recruiter D,Rejected,False,
APP22457,S12016,TechNova,Recruiter B,Submitted,False,
APP22458,S12018,MarketMint,Recruiter F,Submitted,False,
APP22459,S12019,TechNova,Recruiter F,Interview,False,
APP22460,S12020,RetailPulse,Recruiter F,Rejected,False,
APP22461,S12023,TechNova,Recruiter C,Rejected,False,
APP22462,S12024,LogicLoop,Recruiter A,Submitted,False,
APP22463,S12027,BuildRight,Recruiter E,Interview,False,
APP22464,S12028,TechNova,Recruiter G,Screening,False,
APP22465,S12030,RetailPulse,Recruiter G,Rejected,False,
APP22466,S12032,LogicLoop,Recruiter A,Submitted,False,
APP22467,S12035,BuildRight,Recruiter H,Submitted,False,
APP22468,S12038,CloudSprint,Recruiter E,Interview,False,
APP22469,S12039,LogicLoop,Recruiter E,Rejected,False,
APP22470,S12041,NextGen Systems,Recruiter B,Interview,False,
APP22471,S12042,InnoWorks,Recruiter G,Submitted,False,
APP22472,S12043,NextGen Systems,Recruiter E,Rejected,False,
APP22473,S12044,NextGen Systems,Recruiter B,Submitted,False,
APP22474,S12045,DataForge,Recruiter F,Submitted,False,
APP22475,S12046,NextGen Systems,Recruiter A,Offer,False,4.873101717655283
APP22476,S12047,RetailPulse,Recruiter E,Screening,False,
APP22477,S12048,InnoWorks,Recruiter A,Rejected,False,
APP22478,S12050,LogicLoop,Recruiter D,Interview,False,
APP22479,S12052,LogicLoop,Recruiter F,Interview,False,
APP22480,S12054,RetailPulse,Recruiter E,Rejected,False,
APP22481,S12057,LogicLoop,Recruiter A,Interview,False,
APP22482,S12058,LogicLoop,Recruiter A,Submitted,False,
APP22483,S12060,BuildRight,Recruiter A,Rejected,False,
APP22484,S12061,MarketMint,Recruiter C,Rejected,False,
APP22485,S12062,CloudSprint,Recruiter G,Submitted,False,
APP22486,S12065,SecureStack,Recruiter D,Screening,False,
APP22487,S12067,DataForge,Recruiter B,Rejected,False,
APP22488,S12068,MarketMint,Recruiter B,Interview,False,
APP22489,S12071,CloudSprint,Recruiter E,Rejected,False,
APP22490,S12072,InnoWorks,Recruiter B,Rejected,False,
APP22491,S12075,MarketMint,Recruiter C,Rejected,False,
APP22492,S12077,BuildRight,Recruiter E,Offer,True,9.86625844236947
APP22493,S12079,BuildRight,Recruiter E,Interview,False,
APP22494,S12083,RetailPulse,Recruiter F,Submitted,False,
APP22495,S12084,RetailPulse,Recruiter H,Interview,False,
APP22496,S12086,FinEdge,Recruiter D,Interview,False,
APP22497,S12088,InnoWorks,Recruiter H,Interview,False,
APP22498,S12089,MarketMint,Recruiter F,Rejected,False,
APP22499,S12090,TechNova,Recruiter E,Screening,False,
APP22500,S12091,DataForge,Recruiter B,Submitted,False,
APP22501,S12092,BuildRight,Recruiter F,Submitted,False,
APP22502,S12093,TechNova,Recruiter G,Submitted,False,
APP22503,S12096,NextGen Systems,Recruiter B,Offer,False,9.338279307955695
APP22504,S12097,BuildRight,Recruiter G,Submitted,False,
APP22505,S12098,HealthByte,Recruiter F,Interview,False,
APP22506,S12101,FinEdge,Recruiter C,Interview,False,
APP22507,S12103,TechNova,Recruiter C,Rejected,False,
APP22508,S12107,RetailPulse,Recruiter D,Interview,False,
APP22509,S12108,NextGen Systems,Recruiter B,Interview,False,
APP22510,S12110,TechNova,Recruiter E,Rejected,False,
APP22511,S12111,CloudSprint,Recruiter A,Rejected,False,
APP22512,S12112,InnoWorks,Recruiter D,Interview,False,
APP22513,S12113,NextGen Systems,Recruiter E,Submitted,False,
APP22514,S12115,MarketMint,Recruiter H,Submitted,False,
APP22515,S12116,BuildRight,Recruiter B,Submitted,False,
APP22516,S12117,NextGen Systems,Recruiter D,Submitted,False,
APP22517,S12118,HealthByte,Recruiter C,Submitted,False,
APP22518,S12119,DataForge,Recruiter A,Interview,False,
APP22519,S12120,NextGen Systems,Recruiter H,Interview,False,
APP22520,S12121,HealthByte,Recruiter C,Screening,False,
APP22521,S12122,NextGen Systems,Recruiter E,Rejected,False,
APP22522,S12123,MarketMint,Recruiter D,Offer,True,5.88822972350881
APP22523,S12124,TechNova,Recruiter F,Submitted,False,
APP22524,S12125,FinEdge,Recruiter H,Rejected,False,
APP22525,S12126,BuildRight,Recruiter D,Offer,True,7.010956757181037
APP22526,S12127,SecureStack,Recruiter H,Screening,False,
APP22527,S12128,InnoWorks,Recruiter E,Interview,False,
APP22528,S12129,FinEdge,Recruiter G,Submitted,False,
APP22529,S12131,RetailPulse,Recruiter F,Rejected,False,
APP22530,S12133,CloudSprint,Recruiter H,Rejected,False,
APP22531,S12135,LogicLoop,Recruiter D,Interview,False,
APP22532,S12138,FinEdge,Recruiter B,Interview,False,
APP22533,S12140,BuildRight,Recruiter E,Submitted,False,
APP22534,S12141,HealthByte,Recruiter C,Interview,False,
APP22535,S12142,InnoWorks,Recruiter B,Screening,False,
APP22536,S12144,BuildRight,Recruiter H,Screening,False,
APP22537,S12146,HealthByte,Recruiter G,Screening,False,
APP22538,S12147,MarketMint,Recruiter C,Interview,False,
APP22539,S12149,RetailPulse,Recruiter G,Screening,False,
APP22540,S12151,BuildRight,Recruiter D,Offer,False,7.037245183718155
APP22541,S12154,MarketMint,Recruiter H,Submitted,False,
APP22542,S12157,TechNova,Recruiter G,Submitted,False,
APP22543,S12159,NextGen Systems,Recruiter G,Submitted,False,
APP22544,S12160,MarketMint,Recruiter B,Rejected,False,
APP22545,S12163,DataForge,Recruiter D,Interview,False,
APP22546,S12164,DataForge,Recruiter A,Rejected,False,
APP22547,S12166,InnoWorks,Recruiter D,Interview,False,
APP22548,S12167,NextGen Systems,Recruiter G,Interview,False,
APP22549,S12168,BuildRight,Recruiter B,Screening,False,
APP22550,S12169,InnoWorks,Recruiter B,Submitted,False,
APP22551,S12172,NextGen Systems,Recruiter D,Screening,False,
APP22552,S12175,InnoWorks,Recruiter G,Submitted,False,
APP22553,S12177,LogicLoop,Recruiter E,Screening,False,
APP22554,S12179,MarketMint,Recruiter E,Submitted,False,
APP22555,S12182,SecureStack,Recruiter F,Rejected,False,
APP22556,S12184,InnoWorks,Recruiter E,Screening,False,
APP22557,S12185,HealthByte,Recruiter A,Screening,False,
APP22558,S12187,NextGen Systems,Recruiter D,Screening,False,
APP22559,S12190,HealthByte,Recruiter C,Rejected,False,
APP22560,S12191,MarketMint,Recruiter A,Rejected,False,
APP22561,S12192,CloudSprint,Recruiter A,Screening,False,
APP22562,S12195,InnoWorks,Recruiter E,Rejected,False,
APP22563,S12199,TechNova,Recruiter C,Rejected,False,
APP22564,S12200,InnoWorks,Recruiter G,Rejected,False,
APP22565,S12201,RetailPulse,Recruiter H,Interview,False,
APP22566,S12204,NextGen Systems,Recruiter A,Offer,False,6.720537830287735
APP22567,S12207,FinEdge,Recruiter H,Screening,False,
APP22568,S12209,InnoWorks,Recruiter G,Offer,True,5.797525001911782
APP22569,S12210,TechNova,Recruiter B,Screening,False,
APP22570,S12212,TechNova,Recruiter F,Interview,False,
APP22571,S12213,FinEdge,Recruiter D,Submitted,False,
APP22572,S12215,TechNova,Recruiter F,Interview,False,
APP22573,S12217,HealthByte,Recruiter G,Rejected,False,
APP22574,S12219,RetailPulse,Recruiter C,Rejected,False,
APP22575,S12223,InnoWorks,Recruiter H,Rejected,False,
APP22576,S12224,HealthByte,Recruiter D,Submitted,False,
APP22577,S12225,HealthByte,Recruiter F,Interview,False,
APP22578,S12227,NextGen Systems,Recruiter H,Interview,False,
APP22579,S12229,HealthByte,Recruiter A,Screening,False,
APP22580,S12232,MarketMint,Recruiter B,Rejected,False,
APP22581,S12233,DataForge,Recruiter G,Interview,False,
APP22582,S12235,CloudSprint,Recruiter B,Submitted,False,
APP22583,S12237,RetailPulse,Recruiter C,Submitted,False,
APP22584,S12238,FinEdge,Recruiter F,Rejected,False,
APP22585,S12239,RetailPulse,Recruiter H,Rejected,False,
APP22586,S12241,CloudSprint,Recruiter F,Submitted,False,
APP22587,S12243,FinEdge,Recruiter B,Rejected,False,
APP22588,S12245,TechNova,Recruiter F,Submitted,False,
APP22589,S12247,HealthByte,Recruiter G,Screening,False,
APP22590,S12248,FinEdge,Recruiter C,Rejected,False,
APP22591,S12249,TechNova,Recruiter H,Offer,True,8.564834472361433
APP22592,S12251,FinEdge,Recruiter A,Interview,False,
APP22593,S12252,CloudSprint,Recruiter B,Interview,False,
APP22594,S12254,DataForge,Recruiter G,Submitted,False,
APP22595,S12256,RetailPulse,Recruiter A,Submitted,False,
APP22596,S12257,HealthByte,Recruiter E,Screening,False,
APP22597,S12258,NextGen Systems,Recruiter D,Screening,False,
APP22598,S12260,FinEdge,Recruiter A,Rejected,False,
APP22599,S12261,TechNova,Recruiter B,Submitted,False,
APP22600,S12263,DataForge,Recruiter E,Rejected,False,
APP22601,S12265,SecureStack,Recruiter E,Rejected,False,
APP22602,S12266,InnoWorks,Recruiter A,Screening,False,
APP22603,S12267,LogicLoop,Recruiter C,Interview,False,
APP22604,S12268,BuildRight,Recruiter G,Screening,False,
APP22605,S12269,FinEdge,Recruiter H,Screening,False,
APP22606,S12271,BuildRight,Recruiter B,Rejected,False,
APP22607,S12272,NextGen Systems,Recruiter A,Rejected,False,
APP22608,S12278,SecureStack,Recruiter G,Screening,False,
APP22609,S12280,TechNova,Recruiter B,Rejected,False,
APP22610,S12281,RetailPulse,Recruiter B,Rejected,False,
APP22611,S12282,SecureStack,Recruiter E,Submitted,False,
APP22612,S12283,LogicLoop,Recruiter H,Screening,False,
APP22613,S12284,MarketMint,Recruiter A,Submitted,False,
APP22614,S12285,SecureStack,Recruiter C,Submitted,False,
APP22615,S12286,FinEdge,Recruiter C,Rejected,False,
APP22616,S12287,TechNova,Recruiter E,Rejected,False,
APP22617,S12288,NextGen Systems,Recruiter F,Screening,False,
APP22618,S12289,LogicLoop,Recruiter B,Submitted,False,
APP22619,S12293,NextGen Systems,Recruiter B,Submitted,False,
APP22620,S12295,LogicLoop,Recruiter D,Submitted,False,
APP22621,S12301,LogicLoop,Recruiter E,Submitted,False,
APP22622,S12302,SecureStack,Recruiter C,Interview,False,
APP22623,S12303,FinEdge,Recruiter H,Submitted,False,
APP22624,S12305,HealthByte,Recruiter B,Rejected,False,
APP22625,S12306,MarketMint,Recruiter C,Interview,False,
APP22626,S12308,TechNova,Recruiter H,Rejected,False,
APP22627,S12310,BuildRight,Recruiter F,Submitted,False,
APP22628,S12311,HealthByte,Recruiter G,Rejected,False,
APP22629,S12312,BuildRight,Recruiter E,Interview,False,
APP22630,S12313,InnoWorks,Recruiter E,Submitted,False,
APP22631,S12314,HealthByte,Recruiter A,Rejected,False,
APP22632,S12315,LogicLoop,Recruiter F,Rejected,False,
APP22633,S12316,LogicLoop,Recruiter A,Submitted,False,
APP22634,S12317,RetailPulse,Recruiter A,Submitted,False,
APP22635,S12318,HealthByte,Recruiter H,Screening,False,
APP22636,S12321,DataForge,Recruiter A,Submitted,False,
APP22637,S12324,NextGen Systems,Recruiter C,Submitted,False,
APP22638,S12325,InnoWorks,Recruiter D,Offer,False,6.264756434774567
APP22639,S12327,NextGen Systems,Recruiter H,Rejected,False,
APP22640,S12328,FinEdge,Recruiter A,Submitted,False,
APP22641,S12332,SecureStack,Recruiter A,Rejected,False,
APP22642,S12335,NextGen Systems,Recruiter H,Interview,False,
APP22643,S12336,NextGen Systems,Recruiter F,Submitted,False,
APP22644,S12337,InnoWorks,Recruiter A,Interview,False,
APP22645,S12340,SecureStack,Recruiter A,Screening,False,
APP22646,S12341,RetailPulse,Recruiter G,Offer,False,7.552146931744913
APP22647,S12343,CloudSprint,Recruiter C,Rejected,False,
APP22648,S12345,SecureStack,Recruiter E,Offer,True,8.586719950379958
APP22649,S12347,RetailPulse,Recruiter F,Submitted,False,
APP22650,S12349,InnoWorks,Recruiter A,Screening,False,
APP22651,S12350,NextGen Systems,Recruiter H,Rejected,False,
APP22652,S12353,DataForge,Recruiter B,Submitted,False,
APP22653,S12354,TechNova,Recruiter H,Offer,True,8.037875077766587
APP22654,S12356,BuildRight,Recruiter H,Rejected,False,
APP22655,S12357,NextGen Systems,Recruiter D,Rejected,False,
APP22656,S12358,LogicLoop,Recruiter A,Interview,False,
APP22657,S12359,HealthByte,Recruiter B,Submitted,False,
APP22658,S12361,MarketMint,Recruiter B,Rejected,False,
APP22659,S12365,TechNova,Recruiter G,Submitted,False,
APP22660,S12368,BuildRight,Recruiter D,Offer,True,5.130897689612067
APP22661,S12369,HealthByte,Recruiter D,Submitted,False,
APP22662,S12370,SecureStack,Recruiter G,Rejected,False,
APP22663,S12371,NextGen Systems,Recruiter H,Screening,False,
APP22664,S12374,SecureStack,Recruiter C,Offer,True,6.137588360809465
APP22665,S12377,CloudSprint,Recruiter E,Rejected,False,
APP22666,S12378,SecureStack,Recruiter F,Submitted,False,
APP22667,S12379,InnoWorks,Recruiter E,Submitted,False,
APP22668,S12380,NextGen Systems,Recruiter D,Screening,False,
APP22669,S12381,MarketMint,Recruiter E,Rejected,False,
APP22670,S12382,BuildRight,Recruiter A,Interview,False,
APP22671,S12383,CloudSprint,Recruiter D,Rejected,False,
APP22672,S12385,BuildRight,Recruiter G,Submitted,False,
APP22673,S12387,MarketMint,Recruiter E,Screening,False,
APP22674,S12388,SecureStack,Recruiter F,Interview,False,
APP22675,S12389,CloudSprint,Recruiter F,Offer,False,11.864803505683795
APP22676,S12390,TechNova,Recruiter A,Interview,False,
APP22677,S12392,CloudSprint,Recruiter G,Submitted,False,
APP22678,S12393,LogicLoop,Recruiter E,Rejected,False,
APP22679,S12394,RetailPulse,Recruiter E,Offer,True,7.294956765531948
APP22680,S12395,FinEdge,Recruiter H,Interview,False,
APP22681,S12396,LogicLoop,Recruiter C,Interview,False,
APP22682,S10000,MarketMint,Recruiter H,Submitted,False,
APP22683,S10005,FinEdge,Recruiter A,Submitted,False,
APP22684,S10008,RetailPulse,Recruiter B,Interview,False,
APP22685,S10009,SecureStack,Recruiter E,Rejected,False,
APP22686,S10010,LogicLoop,Recruiter A,Interview,False,
APP22687,S10012,NextGen Systems,Recruiter B,Submitted,False,
APP22688,S10013,CloudSprint,Recruiter D,Submitted,False,
APP22689,S10014,FinEdge,Recruiter D,Screening,False,
APP22690,S10016,NextGen Systems,Recruiter C,Screening,False,
APP22691,S10019,MarketMint,Recruiter H,Offer,False,8.416732771445847
APP22692,S10021,TechNova,Recruiter F,Rejected,False,
APP22693,S10022,DataForge,Recruiter H,Rejected,False,
APP22694,S10023,NextGen Systems,Recruiter B,Screening,False,
APP22695,S10024,SecureStack,Recruiter D,Rejected,False,
APP22696,S10025,DataForge,Recruiter H,Submitted,False,
APP22697,S10028,FinEdge,Recruiter F,Interview,False,
APP22698,S10029,RetailPulse,Recruiter E,Rejected,False,
APP22699,S10031,LogicLoop,Recruiter E,Submitted,False,
APP22700,S10032,MarketMint,Recruiter G,Rejected,False,
APP22701,S10037,CloudSprint,Recruiter E,Rejected,False,
APP22702,S10039,BuildRight,Recruiter B,Submitted,False,
APP22703,S10042,NextGen Systems,Recruiter G,Screening,False,
APP22704,S10045,DataForge,Recruiter H,Submitted,False,
APP22705,S10046,TechNova,Recruiter H,Offer,False,5.3360398253508015
APP22706,S10050,RetailPulse,Recruiter B,Rejected,False,
APP22707,S10051,TechNova,Recruiter D,Screening,False,
APP22708,S10052,LogicLoop,Recruiter G,Submitted,False,
APP22709,S10056,DataForge,Recruiter E,Submitted,False,
APP22710,S10058,HealthByte,Recruiter F,Rejected,False,
APP22711,S10059,BuildRight,Recruiter A,Interview,False,
APP22712,S10061,BuildRight,Recruiter C,Submitted,False,
APP22713,S10062,FinEdge,Recruiter D,Rejected,False,
APP22714,S10063,BuildRight,Recruiter G,Submitted,False,
APP22715,S10064,NextGen Systems,Recruiter H,Offer,True,6.095878910600354
APP22716,S10065,CloudSprint,Recruiter A,Screening,False,
APP22717,S10067,TechNova,Recruiter D,Interview,False,
APP22718,S10068,LogicLoop,Recruiter E,Rejected,False,
APP22719,S10069,BuildRight,Recruiter C,Screening,False,
APP22720,S10074,SecureStack,Recruiter C,Offer,True,9.140124861101262
APP22721,S10075,RetailPulse,Recruiter D,Submitted,False,
APP22722,S10076,FinEdge,Recruiter C,Interview,False,
APP22723,S10077,RetailPulse,Recruiter H,Screening,False,
APP22724,S10078,NextGen Systems,Recruiter B,Offer,False,7.7368857429815145
APP22725,S10080,TechNova,Recruiter G,Interview,False,
APP22726,S10081,DataForge,Recruiter F,Submitted,False,
APP22727,S10084,SecureStack,Recruiter F,Interview,False,
APP22728,S10085,HealthByte,Recruiter C,Submitted,False,
APP22729,S10089,SecureStack,Recruiter E,Rejected,False,
APP22730,S10093,BuildRight,Recruiter E,Offer,True,9.982716742142813
APP22731,S10096,BuildRight,Recruiter F,Submitted,False,
APP22732,S10099,RetailPulse,Recruiter E,Submitted,False,
APP22733,S10100,NextGen Systems,Recruiter A,Rejected,False,
APP22734,S10102,NextGen Systems,Recruiter B,Screening,False,
APP22735,S10103,BuildRight,Recruiter E,Interview,False,
APP22736,S10104,LogicLoop,Recruiter G,Interview,False,
APP22737,S10107,FinEdge,Recruiter G,Submitted,False,
APP22738,S10108,InnoWorks,Recruiter H,Submitted,False,
APP22739,S10109,BuildRight,Recruiter F,Screening,False,
APP22740,S10110,SecureStack,Recruiter F,Rejected,False,
APP22741,S10111,LogicLoop,Recruiter B,Rejected,False,
APP22742,S10112,SecureStack,Recruiter D,Rejected,False,
APP22743,S10113,InnoWorks,Recruiter C,Interview,False,
APP22744,S10115,HealthByte,Recruiter H,Submitted,False,
APP22745,S10118,CloudSprint,Recruiter D,Rejected,False,
APP22746,S10119,RetailPulse,Recruiter C,Offer,True,7.496360538259036
APP22747,S10123,MarketMint,Recruiter G,Rejected,False,
APP22748,S10129,DataForge,Recruiter H,Offer,True,7.343819844429004
APP22749,S10130,DataForge,Recruiter G,Rejected,False,
APP22750,S10131,RetailPulse,Recruiter F,Submitted,False,
APP22751,S10132,BuildRight,Recruiter A,Submitted,False,
APP22752,S10133,RetailPulse,Recruiter F,Interview,False,
APP22753,S10136,TechNova,Recruiter D,Submitted,False,
APP22754,S10137,LogicLoop,Recruiter B,Submitted,False,
APP22755,S10139,RetailPulse,Recruiter D,Submitted,False,
APP22756,S10140,FinEdge,Recruiter H,Submitted,False,
APP22757,S10144,HealthByte,Recruiter F,Rejected,False,
APP22758,S10145,SecureStack,Recruiter G,Interview,False,
APP22759,S10147,FinEdge,Recruiter D,Rejected,False,
APP22760,S10148,BuildRight,Recruiter B,Screening,False,
APP22761,S10149,HealthByte,Recruiter B,Submitted,False,
APP22762,S10152,InnoWorks,Recruiter E,Interview,False,
APP22763,S10154,HealthByte,Recruiter F,Submitted,False,
APP22764,S10155,TechNova,Recruiter E,Rejected,False,
APP22765,S10156,InnoWorks,Recruiter C,Submitted,False,
APP22766,S10157,SecureStack,Recruiter F,Offer,False,9.1032152234887
APP22767,S10159,NextGen Systems,Recruiter H,Offer,False,10.056730855176198
APP22768,S10160,FinEdge,Recruiter H,Submitted,False,
APP22769,S10162,DataForge,Recruiter F,Submitted,False,
APP22770,S10163,BuildRight,Recruiter E,Rejected,False,
APP22771,S10164,SecureStack,Recruiter G,Rejected,False,
APP22772,S10167,CloudSprint,Recruiter F,Rejected,False,
APP22773,S10168,CloudSprint,Recruiter E,Interview,False,
APP22774,S10169,CloudSprint,Recruiter E,Interview,False,
APP22775,S10172,CloudSprint,Recruiter B,Screening,False,
APP22776,S10173,SecureStack,Recruiter D,Screening,False,
APP22777,S10175,SecureStack,Recruiter H,Screening,False,
APP22778,S10179,NextGen Systems,Recruiter E,Submitted,False,
APP22779,S10181,CloudSprint,Recruiter F,Rejected,False,
APP22780,S10185,RetailPulse,Recruiter D,Screening,False,
APP22781,S10186,LogicLoop,Recruiter B,Rejected,False,
APP22782,S10187,LogicLoop,Recruiter H,Interview,False,
APP22783,S10188,TechNova,Recruiter G,Screening,False,
APP22784,S10189,HealthByte,Recruiter A,Rejected,False,
APP22785,S10190,CloudSprint,Recruiter G,Rejected,False,
APP22786,S10191,NextGen Systems,Recruiter G,Submitted,False,
APP22787,S10196,FinEdge,Recruiter F,Offer,False,9.225547341522299
APP22788,S10197,TechNova,Recruiter H,Interview,False,
APP22789,S10198,CloudSprint,Recruiter D,Rejected,False,
APP22790,S10203,DataForge,Recruiter D,Submitted,False,
APP22791,S10205,CloudSprint,Recruiter H,Rejected,False,
APP22792,S10208,CloudSprint,Recruiter D,Rejected,False,
APP22793,S10210,InnoWorks,Recruiter G,Interview,False,
APP22794,S10211,LogicLoop,Recruiter H,Screening,False,
APP22795,S10212,TechNova,Recruiter F,Interview,False,
APP22796,S10214,RetailPulse,Recruiter B,Submitted,False,
APP22797,S10215,BuildRight,Recruiter B,Screening,False,
APP22798,S10217,InnoWorks,Recruiter E,Screening,False,
APP22799,S10220,NextGen Systems,Recruiter E,Interview,False,
APP22800,S10221,RetailPulse,Recruiter E,Interview,False,
APP22801,S10223,HealthByte,Recruiter C,Screening,False,
APP22802,S10224,DataForge,Recruiter A,Submitted,False,
APP22803,S10226,HealthByte,Recruiter D,Interview,False,
APP22804,S10227,CloudSprint,Recruiter G,Submitted,False,
APP22805,S10228,LogicLoop,Recruiter E,Offer,False,9.380845648293038
APP22806,S10230,RetailPulse,Recruiter B,Rejected,False,
APP22807,S10237,TechNova,Recruiter B,Interview,False,
APP22808,S10238,LogicLoop,Recruiter D,Submitted,False,
APP22809,S10240,DataForge,Recruiter A,Rejected,False,
APP22810,S10241,CloudSprint,Recruiter B,Screening,False,
APP22811,S10242,FinEdge,Recruiter G,Rejected,False,
APP22812,S10243,LogicLoop,Recruiter F,Interview,False,
APP22813,S10244,SecureStack,Recruiter F,Offer,True,6.882943019653449
APP22814,S10245,HealthByte,Recruiter E,Interview,False,
APP22815,S10247,LogicLoop,Recruiter E,Rejected,False,
APP22816,S10248,FinEdge,Recruiter D,Offer,True,8.453645736414806
APP22817,S10249,CloudSprint,Recruiter F,Rejected,False,
APP22818,S10252,NextGen Systems,Recruiter D,Interview,False,
APP22819,S10255,CloudSprint,Recruiter H,Submitted,False,
APP22820,S10256,FinEdge,Recruiter F,Submitted,False,
APP22821,S10257,FinEdge,Recruiter H,Rejected,False,
APP22822,S10258,InnoWorks,Recruiter C,Screening,False,
APP22823,S10263,NextGen Systems,Recruiter D,Submitted,False,
APP22824,S10264,DataForge,Recruiter A,Submitted,False,
APP22825,S10266,RetailPulse,Recruiter G,Screening,False,
APP22826,S10271,SecureStack,Recruiter C,Submitted,False,
APP22827,S10272,CloudSprint,Recruiter E,Submitted,False,
APP22828,S10273,FinEdge,Recruiter H,Rejected,False,
APP22829,S10274,FinEdge,Recruiter F,Rejected,False,
APP22830,S10275,InnoWorks,Recruiter F,Submitted,False,
APP22831,S10276,InnoWorks,Recruiter H,Rejected,False,
APP22832,S10277,DataForge,Recruiter F,Rejected,False,
APP22833,S10278,BuildRight,Recruiter E,Interview,False,
APP22834,S10280,SecureStack,Recruiter C,Submitted,False,
APP22835,S10281,MarketMint,Recruiter F,Offer,True,7.806852224502669
APP22836,S10282,MarketMint,Recruiter E,Rejected,False,
APP22837,S10283,LogicLoop,Recruiter C,Interview,False,
APP22838,S10284,DataForge,Recruiter E,Offer,True,5.834590705743116
APP22839,S10285,BuildRight,Recruiter C,Offer,False,11.064675772825774
APP22840,S10286,BuildRight,Recruiter E,Screening,False,
APP22841,S10287,InnoWorks,Recruiter B,Rejected,False,
APP22842,S10288,NextGen Systems,Recruiter G,Submitted,False,
APP22843,S10289,TechNova,Recruiter D,Screening,False,
APP22844,S10295,InnoWorks,Recruiter E,Rejected,False,
APP22845,S10299,MarketMint,Recruiter H,Interview,False,
APP22846,S10301,MarketMint,Recruiter H,Submitted,False,
APP22847,S10305,NextGen Systems,Recruiter G,Submitted,False,
APP22848,S10306,InnoWorks,Recruiter D,Submitted,False,
APP22849,S10307,RetailPulse,Recruiter D,Rejected,False,
APP22850,S10309,LogicLoop,Recruiter D,Rejected,False,
APP22851,S10310,DataForge,Recruiter C,Submitted,False,
APP22852,S10311,NextGen Systems,Recruiter E,Screening,False,
APP22853,S10314,NextGen Systems,Recruiter C,Offer,True,5.114964728423424
APP22854,S10316,LogicLoop,Recruiter F,Submitted,False,
APP22855,S10317,LogicLoop,Recruiter C,Interview,False,
APP22856,S10320,BuildRight,Recruiter A,Rejected,False,
APP22857,S10321,DataForge,Recruiter E,Submitted,False,
