event_id,event_name,event_timestamp,company_id,search_id,session_id,search_category,location,platform,source,event_version,result_view_id,result_count,listing_id,position,contact_id,contact_channel,engagement_id,engagement_type,match_id,match_type,outcome_id,outcome_type,outcome_status
E001159,search_performed,2026-08-24 12:49:00,C015,SEARCH_00367,SESSION_00367,UI/UX Designer,Mumbai,web,direct,1.0,,,,,,,,,,,,,
E001160,search_result_viewed,2026-08-24 12:51:06,C015,SEARCH_00367,SESSION_00367,UI/UX Designer,Mumbai,web,referral,1.0,RESULT_00367,10.0,,,,,,,,,,,
E001161,listing_viewed,2026-08-24 12:52:00,C015,SEARCH_00367,SESSION_00367,UI/UX Designer,Mumbai,web,direct,1.0,,,LISTING_00237,3.0,,,,,,,,,
E001162,company_contact_started,2026-08-24 13:13:00,C015,SEARCH_00367,SESSION_00367,UI/UX Designer,Mumbai,web,campaign,1.0,,,LISTING_00237,,CONTACT_00108,phone,,,,,,,
E001172,search_performed,2026-08-24 13:38:00,C026,SEARCH_00372,SESSION_00372,Software Developer,Pune,web,referral,1.0,,,,,,,,,,,,,
E001173,search_result_viewed,2026-08-24 13:39:59,C026,SEARCH_00372,SESSION_00372,Software Developer,Pune,mobile,referral,1.0,RESULT_00372,16.0,,,,,,,,,,,
E001174,listing_viewed,2026-08-24 13:41:37,C026,SEARCH_00372,SESSION_00372,Software Developer,Pune,mobile,campaign,1.0,,,LISTING_00239,6.0,,,,,,,,,
E001169,search_performed,2026-08-24 14:39:00,C008,SEARCH_00370,SESSION_00370,Business Analyst,Bengaluru,web,campaign,1.0,,,,,,,,,,,,,
E001170,search_result_viewed,2026-08-24 14:40:33,C008,SEARCH_00370,SESSION_00370,Business Analyst,Bengaluru,web,direct,1.0,RESULT_00370,6.0,,,,,,,,,,,
E001175,search_performed,2026-08-24 14:51:00,C006,SEARCH_00373,SESSION_00373,Software Developer,Pune,mobile,referral,1.0,,,,,,,,,,,,,
E001176,search_result_viewed,2026-08-24 14:52:58,C006,SEARCH_00373,SESSION_00373,Software Developer,Pune,mobile,direct,1.0,RESULT_00373,28.0,,,,,,,,,,,
E001164,search_performed,2026-08-24 15:34:00,C023,SEARCH_00368,SESSION_00368,Software Developer,Mumbai,web,referral,1.0,,,,,,,,,,,,,
E001165,search_result_viewed,2026-08-24 15:34:16,C023,SEARCH_00368,SESSION_00368,Software Developer,Mumbai,mobile,direct,1.0,RESULT_00368,17.0,,,,,,,,,,,
E001139,search_performed,2026-08-24 15:49:00,C038,SEARCH_00361,SESSION_00361,Data Analyst,Pune,web,campaign,1.0,,,,,,,,,,,,,
E001140,search_result_viewed,2026-08-24 15:50:44,C038,SEARCH_00361,SESSION_00361,Data Analyst,Pune,mobile,organic,1.0,RESULT_00361,25.0,,,,,,,,,,,
E001184,search_performed,2026-08-24 15:58:00,C019,SEARCH_00376,SESSION_00376,UI/UX Designer,Hyderabad,web,organic,1.0,,,,,,,,,,,,,
E001185,search_result_viewed,2026-08-24 15:59:20,C019,SEARCH_00376,SESSION_00376,UI/UX Designer,Hyderabad,web,referral,1.0,RESULT_00376,20.0,,,,,,,,,,,
E001186,listing_viewed,2026-08-24 16:01:54,C019,SEARCH_00376,SESSION_00376,UI/UX Designer,Hyderabad,mobile,campaign,1.0,,,LISTING_00242,7.0,,,,,,,,,
E001141,search_performed,2026-08-24 16:02:00,C005,SEARCH_00362,SESSION_00362,UI/UX Designer,Mumbai,mobile,campaign,1.0,,,,,,,,,,,,,
E001142,search_result_viewed,2026-08-24 16:04:46,C005,SEARCH_00362,SESSION_00362,UI/UX Designer,Mumbai,web,organic,1.0,RESULT_00362,22.0,,,,,,,,,,,
E001143,listing_viewed,2026-08-24 16:06:21,C005,SEARCH_00362,SESSION_00362,UI/UX Designer,Mumbai,mobile,organic,1.0,,,LISTING_00233,1.0,,,,,,,,,
E001144,company_contact_started,2026-08-24 16:30:21,C005,SEARCH_00362,SESSION_00362,UI/UX Designer,Mumbai,web,referral,1.0,,,LISTING_00233,,CONTACT_00107,email,,,,,,,
E001166,search_performed,2026-08-24 16:32:00,C021,SEARCH_00369,SESSION_00369,Software Developer,Bengaluru,mobile,referral,1.0,,,,,,,,,,,,,
E001167,search_result_viewed,2026-08-24 16:33:24,C021,SEARCH_00369,SESSION_00369,Software Developer,Bengaluru,web,campaign,1.0,RESULT_00369,29.0,,,,,,,,,,,
E001168,listing_viewed,2026-08-24 16:34:02,C021,SEARCH_00369,SESSION_00369,Software Developer,Bengaluru,web,direct,1.0,,,LISTING_00238,8.0,,,,,,,,,
E001187,search_performed,2026-08-24 17:01:00,C008,SEARCH_00377,SESSION_00377,Business Analyst,Chennai,mobile,direct,1.0,,,,,,,,,,,,,
E001188,search_result_viewed,2026-08-24 17:01:47,C008,SEARCH_00377,SESSION_00377,Business Analyst,Chennai,mobile,direct,1.0,RESULT_00377,15.0,,,,,,,,,,,
E001189,listing_viewed,2026-08-24 17:02:10,C008,SEARCH_00377,SESSION_00377,Business Analyst,Chennai,mobile,campaign,1.0,,,LISTING_00243,5.0,,,,,,,,,
E001148,search_performed,2026-08-24 18:27:00,C023,SEARCH_00363,SESSION_00363,Business Analyst,Chennai,mobile,organic,1.0,,,,,,,,,,,,,
E001149,search_result_viewed,2026-08-24 18:28:38,C023,SEARCH_00363,SESSION_00363,Business Analyst,Chennai,mobile,organic,1.0,RESULT_00363,19.0,,,,,,,,,,,
E001150,listing_viewed,2026-08-24 18:31:04,C023,SEARCH_00363,SESSION_00363,Business Analyst,Chennai,mobile,campaign,1.0,,,LISTING_00234,9.0,,,,,,,,,
E001154,search_performed,2026-08-24 18:34:00,C002,SEARCH_00365,SESSION_00365,Business Analyst,Pune,web,campaign,1.0,,,,,,,,,,,,,
E001155,search_result_viewed,2026-08-24 18:36:03,C002,SEARCH_00365,SESSION_00365,Business Analyst,Pune,web,referral,1.0,RESULT_00365,28.0,,,,,,,,,,,
E001156,listing_viewed,2026-08-24 18:36:18,C002,SEARCH_00365,SESSION_00365,Business Analyst,Pune,mobile,campaign,1.0,,,LISTING_00236,4.0,,,,,,,,,
E001157,search_performed,2026-08-24 18:44:00,C021,SEARCH_00366,SESSION_00366,UI/UX Designer,Chennai,mobile,campaign,1.0,,,,,,,,,,,,,
E001158,search_result_viewed,2026-08-24 18:44:43,C021,SEARCH_00366,SESSION_00366,UI/UX Designer,Chennai,mobile,direct,1.0,RESULT_00366,30.0,,,,,,,,,,,
E001138,engagement_started,2026-08-24 18:49:57,C003,SEARCH_00360,SESSION_00360,UI/UX Designer,Chennai,web,campaign,1.0,,,LISTING_00232,,,,ENGAGE_00060,application,,,,,
E001163,engagement_started,2026-08-24 19:13:00,C015,SEARCH_00367,SESSION_00367,UI/UX Designer,Mumbai,web,organic,1.0,,,LISTING_00237,,,,ENGAGE_00062,application,,,,,
E001095,match_created,2026-08-25 00:34:07,C013,SEARCH_00349,SESSION_00349,Business Analyst,Pune,web,campaign,1.0,,,LISTING_00225,,,,ENGAGE_00055,,MATCH_00029,company_candidate,,,
E001043,match_created,2026-08-25 01:44:46,C023,SEARCH_00333,SESSION_00333,Data Analyst,Mumbai,web,direct,1.0,,,LISTING_00212,,,,ENGAGE_00052,,MATCH_00028,company_candidate,,,
E001230,search_performed,2026-08-25 08:27:00,C035,SEARCH_00392,SESSION_00392,Digital Marketer,Bengaluru,web,campaign,1.0,,,,,,,,,,,,,
E001231,search_result_viewed,2026-08-25 08:28:46,C035,SEARCH_00392,SESSION_00392,Digital Marketer,Bengaluru,mobile,organic,1.0,RESULT_00392,19.0,,,,,,,,,,,
E001232,listing_viewed,2026-08-25 08:31:18,C035,SEARCH_00392,SESSION_00392,Digital Marketer,Bengaluru,web,campaign,1.0,,,LISTING_00252,5.0,,,,,,,,,
E001209,search_performed,2026-08-25 08:46:00,C019,SEARCH_00385,SESSION_00385,Software Developer,Chennai,web,direct,1.0,,,,,,,,,,,,,
E001202,search_performed,2026-08-25 08:49:00,C028,SEARCH_00382,SESSION_00382,Data Analyst,Bengaluru,mobile,campaign,1.0,,,,,,,,,,,,,
E001203,search_result_viewed,2026-08-25 08:49:37,C028,SEARCH_00382,SESSION_00382,Data Analyst,Bengaluru,web,campaign,1.0,RESULT_00382,6.0,,,,,,,,,,,
E001204,listing_viewed,2026-08-25 08:50:51,C028,SEARCH_00382,SESSION_00382,Data Analyst,Bengaluru,web,referral,1.0,,,LISTING_00248,1.0,,,,,,,,,
E001233,company_contact_started,2026-08-25 08:51:18,C035,SEARCH_00392,SESSION_00392,Digital Marketer,Bengaluru,mobile,campaign,1.0,,,LISTING_00252,,CONTACT_00112,phone,,,,,,,
E000972,outcome_recorded,2026-08-25 10:01:17,C029,SEARCH_00308,SESSION_00308,Data Analyst,Chennai,web,direct,1.0,,,LISTING_00198,,,,,,MATCH_00026,,OUTCOME_00012,successful,success
E001227,search_performed,2026-08-25 10:19:00,C025,SEARCH_00391,SESSION_00391,Digital Marketer,Mumbai,web,organic,1.0,,,,,,,,,,,,,
E001228,search_result_viewed,2026-08-25 10:21:23,C025,SEARCH_00391,SESSION_00391,Digital Marketer,Mumbai,mobile,campaign,1.0,RESULT_00391,29.0,,,,,,,,,,,
E001229,listing_viewed,2026-08-25 10:24:22,C025,SEARCH_00391,SESSION_00391,Digital Marketer,Mumbai,mobile,referral,1.0,,,LISTING_00251,8.0,,,,,,,,,
E001210,search_performed,2026-08-25 10:28:00,C031,SEARCH_00386,SESSION_00386,Business Analyst,Chennai,web,direct,1.0,,,,,,,,,,,,,
E001211,search_result_viewed,2026-08-25 10:29:47,C031,SEARCH_00386,SESSION_00386,Business Analyst,Chennai,web,direct,1.0,RESULT_00386,18.0,,,,,,,,,,,
E001212,listing_viewed,2026-08-25 10:33:11,C031,SEARCH_00386,SESSION_00386,Business Analyst,Chennai,web,campaign,1.0,,,LISTING_00249,6.0,,,,,,,,,
E001213,company_contact_started,2026-08-25 10:42:11,C031,SEARCH_00386,SESSION_00386,Business Analyst,Chennai,mobile,referral,1.0,,,LISTING_00249,,CONTACT_00110,email,,,,,,,
E001199,search_performed,2026-08-25 10:45:00,C039,SEARCH_00381,SESSION_00381,Digital Marketer,Mumbai,mobile,organic,1.0,,,,,,,,,,,,,
E001200,search_result_viewed,2026-08-25 10:45:40,C039,SEARCH_00381,SESSION_00381,Digital Marketer,Mumbai,web,direct,1.0,RESULT_00381,12.0,,,,,,,,,,,
E001201,listing_viewed,2026-08-25 10:47:08,C039,SEARCH_00381,SESSION_00381,Digital Marketer,Mumbai,web,direct,1.0,,,LISTING_00247,3.0,,,,,,,,,
E001248,search_performed,2026-08-25 11:18:00,C032,SEARCH_00396,SESSION_00396,Data Analyst,Chennai,mobile,organic,1.0,,,,,,,,,,,,,
E001249,search_result_viewed,2026-08-25 11:20:36,C032,SEARCH_00396,SESSION_00396,Data Analyst,Chennai,web,organic,1.0,RESULT_00396,17.0,,,,,,,,,,,
E001205,search_performed,2026-08-25 11:37:00,C007,SEARCH_00383,SESSION_00383,Data Analyst,Chennai,web,direct,1.0,,,,,,,,,,,,,
E001206,search_result_viewed,2026-08-25 11:37:17,C007,SEARCH_00383,SESSION_00383,Data Analyst,Chennai,web,referral,1.0,RESULT_00383,7.0,,,,,,,,,,,
E001214,engagement_started,2026-08-25 12:42:11,C031,SEARCH_00386,SESSION_00386,Business Analyst,Chennai,web,referral,1.0,,,LISTING_00249,,,,ENGAGE_00063,application,,,,,
E001241,search_performed,2026-08-25 13:10:00,C005,SEARCH_00395,SESSION_00395,Business Analyst,Bengaluru,web,referral,1.0,,,,,,,,,,,,,
E001242,search_result_viewed,2026-08-25 13:12:58,C005,SEARCH_00395,SESSION_00395,Business Analyst,Bengaluru,mobile,referral,1.0,RESULT_00395,18.0,,,,,,,,,,,
E001243,listing_viewed,2026-08-25 13:15:08,C005,SEARCH_00395,SESSION_00395,Business Analyst,Bengaluru,web,referral,1.0,,,LISTING_00255,10.0,,,,,,,,,
E001250,search_performed,2026-08-25 13:17:00,C038,SEARCH_00397,SESSION_00397,Data Analyst,Chennai,web,campaign,1.0,,,,,,,,,,,,,
E001251,search_result_viewed,2026-08-25 13:18:38,C038,SEARCH_00397,SESSION_00397,Data Analyst,Chennai,web,referral,1.0,RESULT_00397,30.0,,,,,,,,,,,
E001252,listing_viewed,2026-08-25 13:20:04,C038,SEARCH_00397,SESSION_00397,Data Analyst,Chennai,mobile,direct,1.0,,,LISTING_00256,7.0,,,,,,,,,
E001145,engagement_started,2026-08-25 13:30:21,C005,SEARCH_00362,SESSION_00362,UI/UX Designer,Mumbai,web,direct,1.0,,,LISTING_00233,,,,ENGAGE_00061,application,,,,,
E001253,company_contact_started,2026-08-25 13:37:04,C038,SEARCH_00397,SESSION_00397,Data Analyst,Chennai,mobile,direct,1.0,,,LISTING_00256,,CONTACT_00115,phone,,,,,,,
E001244,company_contact_started,2026-08-25 13:40:08,C005,SEARCH_00395,SESSION_00395,Business Analyst,Bengaluru,web,campaign,1.0,,,LISTING_00255,,CONTACT_00114,email,,,,,,,
E001217,search_performed,2026-08-25 14:12:00,C036,SEARCH_00387,SESSION_00387,UI/UX Designer,Mumbai,web,campaign,1.0,,,,,,,,,,,,,
E001225,search_performed,2026-08-25 15:31:00,C007,SEARCH_00390,SESSION_00390,Data Analyst,Mumbai,web,direct,1.0,,,,,,,,,,,,,
E001226,search_result_viewed,2026-08-25 15:31:23,C007,SEARCH_00390,SESSION_00390,Data Analyst,Mumbai,mobile,organic,1.0,RESULT_00390,7.0,,,,,,,,,,,
E001190,search_performed,2026-08-25 16:40:00,C004,SEARCH_00378,SESSION_00378,Business Analyst,Mumbai,web,direct,1.0,,,,,,,,,,,,,
E001191,search_result_viewed,2026-08-25 16:40:56,C004,SEARCH_00378,SESSION_00378,Business Analyst,Mumbai,web,direct,1.0,RESULT_00378,29.0,,,,,,,,,,,
E001192,listing_viewed,2026-08-25 16:44:49,C004,SEARCH_00378,SESSION_00378,Business Analyst,Mumbai,mobile,referral,1.0,,,LISTING_00244,6.0,,,,,,,,,
E001207,search_performed,2026-08-25 16:49:00,C023,SEARCH_00384,SESSION_00384,Business Analyst,Hyderabad,web,organic,1.0,,,,,,,,,,,,,
E001208,search_result_viewed,2026-08-25 16:51:38,C023,SEARCH_00384,SESSION_00384,Business Analyst,Hyderabad,web,direct,1.0,RESULT_00384,29.0,,,,,,,,,,,
E001196,search_performed,2026-08-25 16:54:00,C013,SEARCH_00380,SESSION_00380,Digital Marketer,Chennai,web,campaign,1.0,,,,,,,,,,,,,
E001197,search_result_viewed,2026-08-25 16:54:29,C013,SEARCH_00380,SESSION_00380,Digital Marketer,Chennai,web,organic,1.0,RESULT_00380,8.0,,,,,,,,,,,
E001198,listing_viewed,2026-08-25 16:55:58,C013,SEARCH_00380,SESSION_00380,Digital Marketer,Chennai,web,campaign,1.0,,,LISTING_00246,6.0,,,,,,,,,
E001193,search_performed,2026-08-25 17:22:00,C024,SEARCH_00379,SESSION_00379,Data Analyst,Chennai,web,organic,1.0,,,,,,,,,,,,,
E001194,search_result_viewed,2026-08-25 17:23:22,C024,SEARCH_00379,SESSION_00379,Data Analyst,Chennai,mobile,campaign,1.0,RESULT_00379,16.0,,,,,,,,,,,
E001195,listing_viewed,2026-08-25 17:24:13,C024,SEARCH_00379,SESSION_00379,Data Analyst,Chennai,web,direct,1.0,,,LISTING_00245,2.0,,,,,,,,,
E001238,search_performed,2026-08-25 18:21:00,C023,SEARCH_00394,SESSION_00394,Digital Marketer,Bengaluru,mobile,organic,1.0,,,,,,,,,,,,,
E001239,search_result_viewed,2026-08-25 18:22:41,C023,SEARCH_00394,SESSION_00394,Digital Marketer,Bengaluru,mobile,organic,1.0,RESULT_00394,18.0,,,,,,,,,,,
E001240,listing_viewed,2026-08-25 18:23:54,C023,SEARCH_00394,SESSION_00394,Digital Marketer,Bengaluru,mobile,organic,1.0,,,LISTING_00254,4.0,,,,,,,,,
E001223,search_performed,2026-08-25 18:25:00,C038,SEARCH_00389,SESSION_00389,Digital Marketer,Mumbai,mobile,campaign,1.0,,,,,,,,,,,,,
E001224,search_result_viewed,2026-08-25 18:26:53,C038,SEARCH_00389,SESSION_00389,Digital Marketer,Mumbai,mobile,direct,1.0,RESULT_00389,20.0,,,,,,,,,,,
E001218,search_performed,2026-08-25 18:31:00,C024,SEARCH_00388,SESSION_00388,Software Developer,Bengaluru,web,campaign,1.0,,,,,,,,,,,,,
E001219,search_result_viewed,2026-08-25 18:33:58,C024,SEARCH_00388,SESSION_00388,Software Developer,Bengaluru,web,organic,1.0,RESULT_00388,26.0,,,,,,,,,,,
E001234,search_performed,2026-08-25 18:34:00,C037,SEARCH_00393,SESSION_00393,UI/UX Designer,Chennai,mobile,campaign,1.0,,,,,,,,,,,,,
E001235,search_result_viewed,2026-08-25 18:34:50,C037,SEARCH_00393,SESSION_00393,UI/UX Designer,Chennai,web,campaign,1.0,RESULT_00393,21.0,,,,,,,,,,,
E001220,listing_viewed,2026-08-25 18:35:50,C024,SEARCH_00388,SESSION_00388,Software Developer,Bengaluru,web,direct,1.0,,,LISTING_00250,10.0,,,,,,,,,
E001236,listing_viewed,2026-08-25 18:37:31,C037,SEARCH_00393,SESSION_00393,UI/UX Designer,Chennai,mobile,referral,1.0,,,LISTING_00253,7.0,,,,,,,,,
E001237,company_contact_started,2026-08-25 18:39:31,C037,SEARCH_00393,SESSION_00393,UI/UX Designer,Chennai,web,direct,1.0,,,LISTING_00253,,CONTACT_00113,phone,,,,,,,
E001221,company_contact_started,2026-08-25 18:48:50,C024,SEARCH_00388,SESSION_00388,Software Developer,Bengaluru,web,campaign,1.0,,,LISTING_00250,,CONTACT_00111,email,,,,,,,
E001107,match_created,2026-08-26 02:32:44,C028,SEARCH_00352,SESSION_00352,Business Analyst,Pune,mobile,direct,1.0,,,LISTING_00227,,,,ENGAGE_00056,,MATCH_00030,company_candidate,,,
E001286,search_performed,2026-08-26 08:25:00,C013,SEARCH_00412,SESSION_00412,Business Analyst,Hyderabad,mobile,referral,1.0,,,,,,,,,,,,,
E001287,search_result_viewed,2026-08-26 08:26:44,C013,SEARCH_00412,SESSION_00412,Business Analyst,Hyderabad,web,organic,1.0,RESULT_00412,10.0,,,,,,,,,,,
E001222,engagement_started,2026-08-26 08:48:50,C024,SEARCH_00388,SESSION_00388,Software Developer,Bengaluru,mobile,referral,1.0,,,LISTING_00250,,,,ENGAGE_00064,application,,,,,
E001274,search_performed,2026-08-26 08:58:00,C016,SEARCH_00406,SESSION_00406,UI/UX Designer,Pune,mobile,referral,1.0,,,,,,,,,,,,,
E001285,search_performed,2026-08-26 08:59:00,C037,SEARCH_00411,SESSION_00411,Software Developer,Bengaluru,web,organic,1.0,,,,,,,,,,,,,
E001275,search_result_viewed,2026-08-26 08:59:10,C016,SEARCH_00406,SESSION_00406,UI/UX Designer,Pune,web,direct,1.0,RESULT_00406,14.0,,,,,,,,,,,
E001288,search_performed,2026-08-26 09:14:00,C028,SEARCH_00413,SESSION_00413,UI/UX Designer,Pune,web,direct,1.0,,,,,,,,,,,,,
E001264,search_performed,2026-08-26 09:20:00,C032,SEARCH_00401,SESSION_00401,Data Analyst,Bengaluru,mobile,organic,1.0,,,,,,,,,,,,,
E001268,search_performed,2026-08-26 10:13:00,C014,SEARCH_00404,SESSION_00404,Software Developer,Bengaluru,mobile,campaign,1.0,,,,,,,,,,,,,
E001269,search_result_viewed,2026-08-26 10:15:40,C014,SEARCH_00404,SESSION_00404,Software Developer,Bengaluru,mobile,referral,1.0,RESULT_00404,6.0,,,,,,,,,,,
E001270,listing_viewed,2026-08-26 10:16:18,C014,SEARCH_00404,SESSION_00404,Software Developer,Bengaluru,mobile,campaign,1.0,,,LISTING_00258,6.0,,,,,,,,,
E001280,search_performed,2026-08-26 11:40:00,C009,SEARCH_00409,SESSION_00409,Data Analyst,Pune,mobile,referral,1.0,,,,,,,,,,,,,
E001245,engagement_started,2026-08-26 11:40:08,C005,SEARCH_00395,SESSION_00395,Business Analyst,Bengaluru,web,referral,1.0,,,LISTING_00255,,,,ENGAGE_00065,application,,,,,
E001281,search_result_viewed,2026-08-26 11:40:38,C009,SEARCH_00409,SESSION_00409,Data Analyst,Pune,web,direct,1.0,RESULT_00409,10.0,,,,,,,,,,,
E001146,match_created,2026-08-26 12:30:21,C005,SEARCH_00362,SESSION_00362,UI/UX Designer,Mumbai,web,organic,1.0,,,LISTING_00233,,,,ENGAGE_00061,,MATCH_00031,company_candidate,,,
E001276,search_performed,2026-08-26 12:55:00,C021,SEARCH_00407,SESSION_00407,UI/UX Designer,Bengaluru,web,campaign,1.0,,,,,,,,,,,,,
E001277,search_result_viewed,2026-08-26 12:56:55,C021,SEARCH_00407,SESSION_00407,UI/UX Designer,Bengaluru,mobile,organic,1.0,RESULT_00407,15.0,,,,,,,,,,,
E001267,search_performed,2026-08-26 13:21:00,C016,SEARCH_00403,SESSION_00403,Digital Marketer,Bengaluru,mobile,direct,1.0,,,,,,,,,,,,,
E001278,search_performed,2026-08-26 13:26:00,C017,SEARCH_00408,SESSION_00408,Digital Marketer,Bengaluru,mobile,campaign,1.0,,,,,,,,,,,,,
E001279,search_result_viewed,2026-08-26 13:26:23,C017,SEARCH_00408,SESSION_00408,Digital Marketer,Bengaluru,web,campaign,1.0,RESULT_00408,25.0,,,,,,,,,,,
E001289,search_performed,2026-08-26 14:08:00,C018,SEARCH_00414,SESSION_00414,Business Analyst,Pune,mobile,direct,1.0,,,,,,,,,,,,,
E001290,search_result_viewed,2026-08-26 14:09:22,C018,SEARCH_00414,SESSION_00414,Business Analyst,Pune,web,campaign,1.0,RESULT_00414,28.0,,,,,,,,,,,
E001291,listing_viewed,2026-08-26 14:12:54,C018,SEARCH_00414,SESSION_00414,Business Analyst,Pune,web,referral,1.0,,,LISTING_00261,3.0,,,,,,,,,
E001215,match_created,2026-08-26 14:42:11,C031,SEARCH_00386,SESSION_00386,Business Analyst,Chennai,mobile,campaign,1.0,,,LISTING_00249,,,,ENGAGE_00063,,MATCH_00032,company_candidate,,,
E001265,search_performed,2026-08-26 14:53:00,C027,SEARCH_00402,SESSION_00402,Business Analyst,Bengaluru,web,direct,1.0,,,,,,,,,,,,,
E001266,search_result_viewed,2026-08-26 14:55:18,C027,SEARCH_00402,SESSION_00402,Business Analyst,Bengaluru,mobile,campaign,1.0,RESULT_00402,8.0,,,,,,,,,,,
E001271,search_performed,2026-08-26 15:45:00,C018,SEARCH_00405,SESSION_00405,Software Developer,Mumbai,mobile,referral,1.0,,,,,,,,,,,,,
E001272,search_result_viewed,2026-08-26 15:47:45,C018,SEARCH_00405,SESSION_00405,Software Developer,Mumbai,web,direct,1.0,RESULT_00405,6.0,,,,,,,,,,,
E001273,listing_viewed,2026-08-26 15:49:33,C018,SEARCH_00405,SESSION_00405,Software Developer,Mumbai,mobile,organic,1.0,,,LISTING_00259,5.0,,,,,,,,,
E001282,search_performed,2026-08-26 15:55:00,C027,SEARCH_00410,SESSION_00410,Business Analyst,Pune,web,referral,1.0,,,,,,,,,,,,,
E001283,search_result_viewed,2026-08-26 15:57:41,C027,SEARCH_00410,SESSION_00410,Business Analyst,Pune,mobile,direct,1.0,RESULT_00410,15.0,,,,,,,,,,,
E001284,listing_viewed,2026-08-26 15:59:25,C027,SEARCH_00410,SESSION_00410,Business Analyst,Pune,mobile,campaign,1.0,,,LISTING_00260,3.0,,,,,,,,,
E001255,search_performed,2026-08-26 17:46:00,C035,SEARCH_00399,SESSION_00399,Digital Marketer,Pune,web,direct,1.0,,,,,,,,,,,,,
E001256,search_result_viewed,2026-08-26 17:46:47,C035,SEARCH_00399,SESSION_00399,Digital Marketer,Pune,web,referral,1.0,RESULT_00399,12.0,,,,,,,,,,,
E001257,search_performed,2026-08-26 18:13:00,C027,SEARCH_00400,SESSION_00400,Business Analyst,Bengaluru,mobile,referral,1.0,,,,,,,,,,,,,
E001258,search_result_viewed,2026-08-26 18:15:55,C027,SEARCH_00400,SESSION_00400,Business Analyst,Bengaluru,mobile,direct,1.0,RESULT_00400,10.0,,,,,,,,,,,
E001259,listing_viewed,2026-08-26 18:16:34,C027,SEARCH_00400,SESSION_00400,Business Analyst,Bengaluru,web,organic,1.0,,,LISTING_00257,3.0,,,,,,,,,
E001254,search_performed,2026-08-26 18:52:00,C037,SEARCH_00398,SESSION_00398,UI/UX Designer,Hyderabad,mobile,referral,1.0,,,,,,,,,,,,,
E001260,company_contact_started,2026-08-26 19:09:34,C027,SEARCH_00400,SESSION_00400,Business Analyst,Bengaluru,mobile,campaign,1.0,,,LISTING_00257,,CONTACT_00116,email,,,,,,,
E001303,search_performed,2026-08-27 08:12:00,C010,SEARCH_00419,SESSION_00419,Digital Marketer,Pune,web,organic,1.0,,,,,,,,,,,,,
E001304,search_result_viewed,2026-08-27 08:12:19,C010,SEARCH_00419,SESSION_00419,Digital Marketer,Pune,mobile,direct,1.0,RESULT_00419,20.0,,,,,,,,,,,
E001305,search_performed,2026-08-27 08:28:00,C028,SEARCH_00420,SESSION_00420,Data Analyst,Pune,mobile,campaign,1.0,,,,,,,,,,,,,
E001306,search_result_viewed,2026-08-27 08:28:38,C028,SEARCH_00420,SESSION_00420,Data Analyst,Pune,web,organic,1.0,RESULT_00420,28.0,,,,,,,,,,,
E001307,listing_viewed,2026-08-27 08:29:40,C028,SEARCH_00420,SESSION_00420,Data Analyst,Pune,web,direct,1.0,,,LISTING_00264,5.0,,,,,,,,,
E001345,search_performed,2026-08-27 08:31:00,C039,SEARCH_00431,SESSION_00431,Digital Marketer,Mumbai,mobile,campaign,1.0,,,,,,,,,,,,,
E001346,search_result_viewed,2026-08-27 08:33:46,C039,SEARCH_00431,SESSION_00431,Digital Marketer,Mumbai,mobile,direct,1.0,RESULT_00431,26.0,,,,,,,,,,,
E001297,search_performed,2026-08-27 08:37:00,C024,SEARCH_00417,SESSION_00417,Software Developer,Chennai,web,referral,1.0,,,,,,,,,,,,,
E001298,search_result_viewed,2026-08-27 08:39:16,C024,SEARCH_00417,SESSION_00417,Software Developer,Chennai,mobile,direct,1.0,RESULT_00417,15.0,,,,,,,,,,,
E001299,listing_viewed,2026-08-27 08:42:27,C024,SEARCH_00417,SESSION_00417,Software Developer,Chennai,mobile,direct,1.0,,,LISTING_00263,9.0,,,,,,,,,
E001342,search_performed,2026-08-27 08:55:00,C029,SEARCH_00430,SESSION_00430,UI/UX Designer,Pune,mobile,direct,1.0,,,,,,,,,,,,,
E001343,search_result_viewed,2026-08-27 08:57:35,C029,SEARCH_00430,SESSION_00430,UI/UX Designer,Pune,web,referral,1.0,RESULT_00430,17.0,,,,,,,,,,,
E001344,listing_viewed,2026-08-27 09:00:26,C029,SEARCH_00430,SESSION_00430,UI/UX Designer,Pune,mobile,campaign,1.0,,,LISTING_00272,7.0,,,,,,,,,
E001300,company_contact_started,2026-08-27 09:03:27,C024,SEARCH_00417,SESSION_00417,Software Developer,Chennai,web,campaign,1.0,,,LISTING_00263,,CONTACT_00117,message,,,,,,,
E001294,search_performed,2026-08-27 09:06:00,C028,SEARCH_00416,SESSION_00416,Digital Marketer,Mumbai,web,organic,1.0,,,,,,,,,,,,,
E001295,search_result_viewed,2026-08-27 09:07:10,C028,SEARCH_00416,SESSION_00416,Digital Marketer,Mumbai,mobile,organic,1.0,RESULT_00416,20.0,,,,,,,,,,,
E001296,listing_viewed,2026-08-27 09:09:29,C028,SEARCH_00416,SESSION_00416,Digital Marketer,Mumbai,mobile,referral,1.0,,,LISTING_00262,10.0,,,,,,,,,
E001261,engagement_started,2026-08-27 09:09:34,C027,SEARCH_00400,SESSION_00400,Business Analyst,Bengaluru,mobile,organic,1.0,,,LISTING_00257,,,,ENGAGE_00066,application,,,,,
