application_id,student_id,college_id,college,company,role,stage,package_lpa,applied_at
APP02470,STU00108,COL003,PES University,NextGen Labs,Data Analyst,Rejected,,2026-09-10T10:06
APP02471,STU00438,COL002,RV College of Engineering,Aster Mobility,Software Engineer,Applied,,2026-09-28T09:27
APP02472,STU02008,COL006,CMR Institute of Technology,InfiCore,ML Engineer,Applied,,2026-08-05T18:38
APP02473,STU01563,COL001,BMS Institute of Technology,CloudMinds,Backend Developer,Rejected,,2026-08-15T09:40
APP02474,STU01907,COL003,PES University,BrightWorks,Backend Developer,Interview,,2026-08-08T14:30
APP02475,STU00722,COL006,CMR Institute of Technology,DataNest,Data Analyst,Placed,12.1,2026-08-28T13:28
APP02476,STU01853,COL002,RV College of Engineering,DataNest,Backend Developer,Applied,,2026-08-13T09:14
APP02477,STU00755,COL006,CMR Institute of Technology,Vertex Digital,Software Engineer,Applied,,2026-09-25T18:28
APP02478,STU00524,COL006,CMR Institute of Technology,Aster Mobility,Frontend Developer,Screening,,2026-08-09T20:54
APP02479,STU00034,COL006,CMR Institute of Technology,QuantEdge,Backend Developer,Interview,,2026-07-22T18:00
APP02480,STU00542,COL003,PES University,FinEdge Solutions,Backend Developer,Applied,,2026-08-24T13:58
APP02481,STU01958,COL003,PES University,Nova Systems,Frontend Developer,Rejected,,2026-08-10T14:10
APP02482,STU01985,COL002,RV College of Engineering,CloudMinds,Data Analyst,Applied,,2026-08-13T19:14
APP02483,STU02317,COL003,PES University,Nova Systems,Software Engineer,Offer,11.3,2026-08-31T17:57
APP02484,STU01858,COL004,Dayananda Sagar College of Engineering,BrightWorks,Data Analyst,Applied,,2026-07-31T11:43
APP02485,STU00239,COL003,PES University,PrimeStack,ML Engineer,Rejected,,2026-08-15T19:31
APP02486,STU00902,COL006,CMR Institute of Technology,CloudMinds,Backend Developer,Applied,,2026-07-29T18:35
APP02487,STU00977,COL001,BMS Institute of Technology,QuantEdge,Backend Developer,Rejected,,2026-07-22T16:47
APP02488,STU02200,COL001,BMS Institute of Technology,Aster Mobility,Business Analyst,Interview,,2026-09-30T11:03
APP02489,STU00038,COL002,RV College of Engineering,CloudMinds,Data Analyst,Interview,,2026-07-21T16:20
APP02490,STU01161,COL004,Dayananda Sagar College of Engineering,CloudMinds,Business Analyst,Screening,,2026-09-21T10:51
APP02491,STU01712,COL001,BMS Institute of Technology,CodeCraft,Software Engineer,Rejected,,2026-09-19T12:58
APP02492,STU00032,COL003,PES University,Orion Analytics,Software Engineer,Applied,,2026-07-29T16:00
APP02493,STU00047,COL002,RV College of Engineering,NextGen Labs,Business Analyst,Rejected,,2026-09-11T16:41
APP02494,STU00789,COL006,CMR Institute of Technology,DataNest,Backend Developer,Interview,,2026-08-29T09:19
APP02495,STU01172,COL003,PES University,PrimeStack,Software Engineer,Offer,12.4,2026-07-22T14:57
APP02496,STU00260,COL001,BMS Institute of Technology,PrimeStack,ML Engineer,Applied,,2026-09-14T14:03
APP02497,STU00773,COL001,BMS Institute of Technology,InfiCore,Frontend Developer,Applied,,2026-07-16T15:13
APP02498,STU01174,COL001,BMS Institute of Technology,PrimeStack,Backend Developer,Interview,,2026-08-28T20:39
APP02499,STU02242,COL004,Dayananda Sagar College of Engineering,InfiCore,Business Analyst,Screening,,2026-08-11T14:57
APP02500,STU01476,COL003,PES University,BlueOrbit Labs,Frontend Developer,Offer,6.4,2026-08-21T12:15
APP02501,STU00507,COL002,RV College of Engineering,Vertex Digital,ML Engineer,Applied,,2026-08-13T18:29
APP02502,STU01878,COL004,Dayananda Sagar College of Engineering,Vertex Digital,ML Engineer,Screening,,2026-08-19T14:49
APP02503,STU00471,COL001,BMS Institute of Technology,TechForge,Business Analyst,Offer,10.1,2026-07-16T10:07
APP02504,STU00888,COL001,BMS Institute of Technology,Orion Analytics,ML Engineer,Applied,,2026-07-11T16:23
APP02505,STU01831,COL004,Dayananda Sagar College of Engineering,Aster Mobility,ML Engineer,Screening,,2026-09-01T17:01
APP02506,STU01698,COL005,New Horizon College of Engineering,QuantEdge,Software Engineer,Interview,,2026-08-01T19:10
APP02507,STU01554,COL003,PES University,CodeCraft,Backend Developer,Placed,11.9,2026-08-03T18:44
APP02508,STU00095,COL001,BMS Institute of Technology,BrightWorks,Business Analyst,Rejected,,2026-09-01T11:27
APP02509,STU01638,COL002,RV College of Engineering,NextGen Labs,ML Engineer,Offer,6.3,2026-09-02T12:37
APP02510,STU02317,COL003,PES University,Aster Mobility,Data Analyst,Rejected,,2026-09-02T17:57
APP02511,STU00630,COL006,CMR Institute of Technology,BlueOrbit Labs,Software Engineer,Interview,,2026-07-14T12:00
APP02512,STU02316,COL006,CMR Institute of Technology,BlueOrbit Labs,Frontend Developer,Screening,,2026-07-27T18:10
APP02513,STU01613,COL004,Dayananda Sagar College of Engineering,InfiCore,ML Engineer,Offer,9.9,2026-08-05T14:58
APP02514,STU01441,COL006,CMR Institute of Technology,PrimeStack,Frontend Developer,Placed,12.3,2026-09-18T20:59
APP02515,STU00278,COL006,CMR Institute of Technology,Aster Mobility,Backend Developer,Offer,6.3,2026-08-17T16:05
APP02516,STU02033,COL003,PES University,TechForge,Backend Developer,Applied,,2026-09-16T17:27
APP02517,STU01907,COL003,PES University,BrightWorks,Business Analyst,Rejected,,2026-08-04T14:30
APP02518,STU00921,COL004,Dayananda Sagar College of Engineering,DataNest,Software Engineer,Offer,7.2,2026-08-28T14:28
APP02519,STU00860,COL002,RV College of Engineering,NextGen Labs,Frontend Developer,Interview,,2026-08-21T13:04
APP02520,STU00116,COL005,New Horizon College of Engineering,BrightWorks,Backend Developer,Interview,,2026-09-09T10:16
APP02521,STU01941,COL004,Dayananda Sagar College of Engineering,NextGen Labs,Business Analyst,Offer,13.7,2026-07-13T19:31
APP02522,STU01088,COL005,New Horizon College of Engineering,Orion Analytics,Software Engineer,Rejected,,2026-08-14T12:47
APP02523,STU00860,COL002,RV College of Engineering,NextGen Labs,Backend Developer,Placed,14.4,2026-09-10T13:04
APP02524,STU00324,COL002,RV College of Engineering,Orion Analytics,Business Analyst,Rejected,,2026-09-16T12:53
APP02525,STU02109,COL006,CMR Institute of Technology,TechForge,Frontend Developer,Interview,,2026-09-20T11:49
APP02526,STU01142,COL002,RV College of Engineering,Orion Analytics,Frontend Developer,Placed,13.4,2026-09-16T14:28
APP02527,STU01017,COL005,New Horizon College of Engineering,BrightWorks,Backend Developer,Offer,13.6,2026-08-28T11:48
APP02528,STU00528,COL001,BMS Institute of Technology,TechForge,Business Analyst,Applied,,2026-07-20T10:24
APP02529,STU00841,COL001,BMS Institute of Technology,InfiCore,Data Analyst,Interview,,2026-07-24T15:38
APP02530,STU02303,COL002,RV College of Engineering,CloudMinds,Data Analyst,Screening,,2026-08-29T16:54
APP02531,STU01356,COL004,Dayananda Sagar College of Engineering,BrightWorks,Data Analyst,Applied,,2026-07-18T10:14
APP02532,STU02048,COL005,New Horizon College of Engineering,CodeCraft,Backend Developer,Interview,,2026-08-23T09:51
APP02533,STU02041,COL002,RV College of Engineering,Orion Analytics,Software Engineer,Offer,5.1,2026-07-13T10:26
APP02534,STU02048,COL005,New Horizon College of Engineering,Vertex Digital,Business Analyst,Interview,,2026-09-05T09:51
APP02535,STU01974,COL005,New Horizon College of Engineering,QuantEdge,ML Engineer,Applied,,2026-08-31T17:50
APP02536,STU02382,COL002,RV College of Engineering,CloudMinds,Data Analyst,Applied,,2026-08-20T10:14
APP02537,STU02152,COL002,RV College of Engineering,DataNest,Data Analyst,Interview,,2026-09-06T10:42
APP02538,STU02051,COL001,BMS Institute of Technology,CodeCraft,Frontend Developer,Rejected,,2026-09-11T15:01
APP02539,STU00105,COL006,CMR Institute of Technology,InfiCore,Business Analyst,Applied,,2026-09-15T10:31
APP02540,STU02277,COL001,BMS Institute of Technology,InfiCore,Business Analyst,Interview,,2026-09-07T18:37
APP02541,STU01506,COL002,RV College of Engineering,Aster Mobility,Software Engineer,Applied,,2026-09-30T16:52
APP02542,STU01292,COL005,New Horizon College of Engineering,QuantEdge,Frontend Developer,Interview,,2026-08-09T09:40
APP02543,STU00481,COL003,PES University,Vertex Digital,Data Analyst,Screening,,2026-07-11T19:37
APP02544,STU00393,COL001,BMS Institute of Technology,Aster Mobility,Frontend Developer,Interview,,2026-08-07T09:48
APP02545,STU01910,COL001,BMS Institute of Technology,NextGen Labs,Software Engineer,Offer,6.3,2026-07-15T13:23
APP02546,STU01014,COL003,PES University,InfiCore,Data Analyst,Offer,11.0,2026-08-24T10:10
APP02547,STU00338,COL002,RV College of Engineering,CodeCraft,Software Engineer,Screening,,2026-07-18T19:40
APP02548,STU00827,COL001,BMS Institute of Technology,InfiCore,Business Analyst,Applied,,2026-08-17T10:33
APP02549,STU01684,COL006,CMR Institute of Technology,BlueOrbit Labs,ML Engineer,Applied,,2026-09-16T09:29
APP02550,STU00061,COL003,PES University,BlueOrbit Labs,Backend Developer,Applied,,2026-08-27T13:42
APP02551,STU01695,COL001,BMS Institute of Technology,BrightWorks,Software Engineer,Rejected,,2026-08-17T18:03
APP02552,STU01657,COL001,BMS Institute of Technology,BlueOrbit Labs,Frontend Developer,Interview,,2026-07-17T20:10
APP02553,STU00692,COL001,BMS Institute of Technology,DataNest,Software Engineer,Rejected,,2026-09-05T16:53
APP02554,STU02298,COL006,CMR Institute of Technology,CloudMinds,Software Engineer,Screening,,2026-10-01T12:03
APP02555,STU02218,COL003,PES University,BlueOrbit Labs,Backend Developer,Rejected,,2026-08-24T10:14
APP02556,STU00399,COL004,Dayananda Sagar College of Engineering,DataNest,Software Engineer,Offer,4.6,2026-08-27T17:36
APP02557,STU00107,COL003,PES University,FinEdge Solutions,Data Analyst,Screening,,2026-08-28T11:56
APP02558,STU00562,COL004,Dayananda Sagar College of Engineering,TechForge,ML Engineer,Placed,5.5,2026-08-05T09:03
APP02559,STU00914,COL006,CMR Institute of Technology,PrimeStack,Data Analyst,Offer,4.4,2026-08-08T20:39
APP02560,STU00832,COL002,RV College of Engineering,Orion Analytics,Software Engineer,Screening,,2026-08-05T17:40
APP02561,STU01270,COL002,RV College of Engineering,Vertex Digital,Business Analyst,Screening,,2026-07-18T13:19
APP02562,STU00174,COL005,New Horizon College of Engineering,FinEdge Solutions,ML Engineer,Interview,,2026-09-12T11:07
APP02563,STU02382,COL002,RV College of Engineering,CodeCraft,Frontend Developer,Interview,,2026-09-01T10:14
APP02564,STU00340,COL006,CMR Institute of Technology,Orion Analytics,Frontend Developer,Interview,,2026-08-23T10:42
APP02565,STU00758,COL003,PES University,TechForge,Business Analyst,Screening,,2026-08-20T15:43
APP02566,STU01727,COL006,CMR Institute of Technology,FinEdge Solutions,Frontend Developer,Rejected,,2026-08-13T14:47
APP02567,STU02050,COL004,Dayananda Sagar College of Engineering,Aster Mobility,Backend Developer,Offer,6.7,2026-08-18T14:02
APP02568,STU00312,COL004,Dayananda Sagar College of Engineering,Orion Analytics,Software Engineer,Offer,13.4,2026-07-20T19:42
APP02569,STU00711,COL005,New Horizon College of Engineering,DataNest,Backend Developer,Interview,,2026-08-26T11:33
APP02570,STU01774,COL005,New Horizon College of Engineering,TechForge,Data Analyst,Offer,6.3,2026-09-10T16:31
APP02571,STU00435,COL006,CMR Institute of Technology,Aster Mobility,Backend Developer,Applied,,2026-09-18T17:14
APP02572,STU01545,COL004,Dayananda Sagar College of Engineering,CloudMinds,Software Engineer,Applied,,2026-09-16T09:09
APP02573,STU01167,COL003,PES University,Orion Analytics,Business Analyst,Placed,7.8,2026-09-24T19:16
APP02574,STU02073,COL003,PES University,CodeCraft,ML Engineer,Offer,12.1,2026-07-24T09:33
APP02575,STU01036,COL004,Dayananda Sagar College of Engineering,Aster Mobility,Software Engineer,Applied,,2026-08-14T10:35
APP02576,STU00457,COL003,PES University,Nova Systems,Frontend Developer,Applied,,2026-08-10T13:53
APP02577,STU00869,COL005,New Horizon College of Engineering,CloudMinds,Software Engineer,Interview,,2026-09-15T14:39
APP02578,STU02233,COL005,New Horizon College of Engineering,BlueOrbit Labs,Frontend Developer,Offer,13.9,2026-08-04T10:36
APP02579,STU01831,COL004,Dayananda Sagar College of Engineering,Aster Mobility,Backend Developer,Applied,,2026-08-11T17:01
APP02580,STU00236,COL003,PES University,Orion Analytics,Frontend Developer,Applied,,2026-08-18T09:19
APP02581,STU00274,COL001,BMS Institute of Technology,BrightWorks,Backend Developer,Screening,,2026-08-18T13:45
APP02582,STU01463,COL002,RV College of Engineering,Orion Analytics,Software Engineer,Screening,,2026-09-17T14:09
APP02583,STU01848,COL005,New Horizon College of Engineering,CloudMinds,Software Engineer,Rejected,,2026-10-01T13:37
APP02584,STU02007,COL002,RV College of Engineering,BlueOrbit Labs,Data Analyst,Interview,,2026-08-19T18:30
APP02585,STU01511,COL005,New Horizon College of Engineering,TechForge,Business Analyst,Offer,10.5,2026-08-21T11:26
APP02586,STU00805,COL006,CMR Institute of Technology,BrightWorks,Software Engineer,Interview,,2026-08-14T10:50
APP02587,STU00822,COL003,PES University,BrightWorks,Data Analyst,Offer,13.4,2026-09-16T20:40
APP02588,STU02235,COL005,New Horizon College of Engineering,QuantEdge,Business Analyst,Interview,,2026-09-19T11:50
APP02589,STU00063,COL004,Dayananda Sagar College of Engineering,FinEdge Solutions,Frontend Developer,Rejected,,2026-08-04T19:34
APP02590,STU00005,COL004,Dayananda Sagar College of Engineering,QuantEdge,Backend Developer,Applied,,2026-09-11T13:01
APP02591,STU00449,COL002,RV College of Engineering,InfiCore,Frontend Developer,Interview,,2026-09-23T19:53
APP02592,STU01145,COL001,BMS Institute of Technology,PrimeStack,Backend Developer,Applied,,2026-09-01T13:05
APP02593,STU00524,COL006,CMR Institute of Technology,QuantEdge,Data Analyst,Applied,,2026-09-15T20:54
APP02594,STU01473,COL005,New Horizon College of Engineering,QuantEdge,Backend Developer,Offer,4.3,2026-08-31T11:18
APP02595,STU01903,COL002,RV College of Engineering,Orion Analytics,Business Analyst,Offer,8.1,2026-09-03T09:57
APP02596,STU00831,COL002,RV College of Engineering,Aster Mobility,Backend Developer,Rejected,,2026-09-07T18:47
APP02597,STU00642,COL006,CMR Institute of Technology,Vertex Digital,Data Analyst,Offer,6.2,2026-08-23T16:17
APP02598,STU00595,COL006,CMR Institute of Technology,TechForge,Backend Developer,Interview,,2026-07-24T15:01
APP02599,STU01491,COL005,New Horizon College of Engineering,Aster Mobility,Business Analyst,Applied,,2026-09-25T12:33
APP02600,STU00007,COL006,CMR Institute of Technology,QuantEdge,Backend Developer,Rejected,,2026-09-14T10:51
APP02601,STU00859,COL005,New Horizon College of Engineering,BrightWorks,Software Engineer,Offer,4.3,2026-07-20T20:55
APP02602,STU02086,COL006,CMR Institute of Technology,InfiCore,Data Analyst,Placed,10.2,2026-07-25T16:53
APP02603,STU01283,COL004,Dayananda Sagar College of Engineering,CloudMinds,Data Analyst,Offer,5.1,2026-07-22T14:17
APP02604,STU00118,COL004,Dayananda Sagar College of Engineering,InfiCore,Frontend Developer,Applied,,2026-07-20T16:39
APP02605,STU01167,COL003,PES University,Nova Systems,Data Analyst,Screening,,2026-09-10T19:16
APP02606,STU01067,COL003,PES University,BrightWorks,Business Analyst,Applied,,2026-08-09T11:51
APP02607,STU02098,COL005,New Horizon College of Engineering,Nova Systems,ML Engineer,Rejected,,2026-09-11T18:24
APP02608,STU01511,COL005,New Horizon College of Engineering,CloudMinds,Business Analyst,Rejected,,2026-08-24T11:26
APP02609,STU00134,COL005,New Horizon College of Engineering,NextGen Labs,Software Engineer,Applied,,2026-07-06T18:30
APP02610,STU00729,COL003,PES University,BrightWorks,Backend Developer,Applied,,2026-08-18T11:23
APP02611,STU01824,COL003,PES University,PrimeStack,Backend Developer,Interview,,2026-10-04T13:56
APP02612,STU01095,COL003,PES University,BlueOrbit Labs,Data Analyst,Offer,13.8,2026-07-22T10:35
APP02613,STU00643,COL005,New Horizon College of Engineering,BrightWorks,Data Analyst,Screening,,2026-09-23T11:40
APP02614,STU01814,COL002,RV College of Engineering,CodeCraft,Software Engineer,Interview,,2026-08-12T17:12
APP02615,STU00531,COL006,CMR Institute of Technology,PrimeStack,Data Analyst,Interview,,2026-09-25T13:03
APP02616,STU01988,COL003,PES University,BlueOrbit Labs,Backend Developer,Screening,,2026-09-19T09:14
APP02617,STU00809,COL004,Dayananda Sagar College of Engineering,DataNest,Data Analyst,Interview,,2026-07-24T11:12
APP02618,STU00450,COL002,RV College of Engineering,NextGen Labs,Backend Developer,Applied,,2026-07-14T20:21
APP02619,STU01690,COL002,RV College of Engineering,NextGen Labs,Data Analyst,Applied,,2026-09-02T10:18
APP02620,STU00429,COL001,BMS Institute of Technology,Orion Analytics,Business Analyst,Rejected,,2026-07-24T09:55
APP02621,STU02010,COL004,Dayananda Sagar College of Engineering,CloudMinds,Backend Developer,Applied,,2026-08-11T11:32
APP02622,STU02059,COL006,CMR Institute of Technology,FinEdge Solutions,Backend Developer,Interview,,2026-08-27T14:48
APP02623,STU00781,COL003,PES University,TechForge,Business Analyst,Applied,,2026-09-02T17:27
APP02624,STU02275,COL004,Dayananda Sagar College of Engineering,Nova Systems,Frontend Developer,Rejected,,2026-09-18T11:37
APP02625,STU01327,COL004,Dayananda Sagar College of Engineering,Vertex Digital,ML Engineer,Applied,,2026-08-06T15:16
APP02626,STU01298,COL003,PES University,Aster Mobility,Data Analyst,Applied,,2026-09-14T17:19
APP02627,STU01282,COL003,PES University,InfiCore,Backend Developer,Applied,,2026-08-06T16:56
APP02628,STU00150,COL003,PES University,FinEdge Solutions,Backend Developer,Offer,6.0,2026-08-30T20:55
APP02629,STU01158,COL003,PES University,PrimeStack,Software Engineer,Offer,10.3,2026-09-04T09:14
APP02630,STU01309,COL003,PES University,Aster Mobility,Data Analyst,Placed,12.5,2026-08-28T20:13
APP02631,STU02180,COL006,CMR Institute of Technology,PrimeStack,Backend Developer,Applied,,2026-08-28T13:07
APP02632,STU00412,COL001,BMS Institute of Technology,NextGen Labs,Software Engineer,Applied,,2026-08-11T11:15
APP02633,STU00512,COL002,RV College of Engineering,CodeCraft,Backend Developer,Offer,11.5,2026-09-19T14:25
APP02634,STU01877,COL006,CMR Institute of Technology,NextGen Labs,ML Engineer,Interview,,2026-07-27T12:03
APP02635,STU02140,COL001,BMS Institute of Technology,TechForge,Software Engineer,Interview,,2026-09-25T18:47
APP02636,STU00597,COL004,Dayananda Sagar College of Engineering,BrightWorks,Business Analyst,Offer,10.6,2026-08-12T16:59
APP02637,STU01640,COL003,PES University,BrightWorks,Backend Developer,Interview,,2026-08-11T13:54
APP02638,STU01631,COL005,New Horizon College of Engineering,CodeCraft,ML Engineer,Applied,,2026-08-14T15:46
APP02639,STU00825,COL001,BMS Institute of Technology,NextGen Labs,Data Analyst,Applied,,2026-08-16T18:53
APP02640,STU00340,COL006,CMR Institute of Technology,DataNest,Data Analyst,Screening,,2026-08-09T10:42
APP02641,STU01455,COL005,New Horizon College of Engineering,BrightWorks,ML Engineer,Offer,4.1,2026-07-26T18:14
APP02642,STU00588,COL006,CMR Institute of Technology,CloudMinds,ML Engineer,Rejected,,2026-08-04T20:57
APP02643,STU00990,COL003,PES University,Vertex Digital,Frontend Developer,Offer,5.4,2026-08-18T09:37
APP02644,STU00175,COL001,BMS Institute of Technology,CloudMinds,Frontend Developer,Applied,,2026-07-24T15:08
APP02645,STU02278,COL004,Dayananda Sagar College of Engineering,BrightWorks,Frontend Developer,Applied,,2026-08-17T16:15
APP02646,STU01734,COL003,PES University,DataNest,Frontend Developer,Screening,,2026-09-18T12:31
APP02647,STU01695,COL001,BMS Institute of Technology,DataNest,Backend Developer,Interview,,2026-07-28T18:03
APP02648,STU01180,COL006,CMR Institute of Technology,DataNest,Data Analyst,Offer,12.1,2026-08-21T14:16
APP02649,STU00303,COL002,RV College of Engineering,TechForge,ML Engineer,Placed,10.3,2026-08-04T16:25
APP02650,STU01572,COL006,CMR Institute of Technology,NextGen Labs,Backend Developer,Screening,,2026-07-29T09:46
APP02651,STU01113,COL004,Dayananda Sagar College of Engineering,Nova Systems,Frontend Developer,Rejected,,2026-08-12T16:25
APP02652,STU00939,COL003,PES University,BrightWorks,Frontend Developer,Interview,,2026-08-04T14:25
APP02653,STU01214,COL005,New Horizon College of Engineering,CloudMinds,Business Analyst,Screening,,2026-08-13T13:57
APP02654,STU00143,COL003,PES University,QuantEdge,Software Engineer,Applied,,2026-07-11T12:12
APP02655,STU01008,COL002,RV College of Engineering,QuantEdge,Business Analyst,Offer,10.4,2026-08-02T12:00
APP02656,STU00811,COL002,RV College of Engineering,NextGen Labs,Business Analyst,Interview,,2026-08-16T18:25
APP02657,STU01958,COL003,PES University,TechForge,Backend Developer,Interview,,2026-08-21T14:10
APP02658,STU01290,COL004,Dayananda Sagar College of Engineering,FinEdge Solutions,Frontend Developer,Rejected,,2026-08-16T17:03
APP02659,STU01892,COL004,Dayananda Sagar College of Engineering,Nova Systems,ML Engineer,Screening,,2026-08-30T20:15
APP02660,STU01308,COL005,New Horizon College of Engineering,Orion Analytics,Frontend Developer,Screening,,2026-08-12T10:56
APP02661,STU00348,COL004,Dayananda Sagar College of Engineering,CloudMinds,Frontend Developer,Screening,,2026-08-06T19:58
APP02662,STU02169,COL003,PES University,CloudMinds,Backend Developer,Interview,,2026-07-25T20:13
APP02663,STU02185,COL002,RV College of Engineering,CodeCraft,Backend Developer,Offer,7.3,2026-08-05T16:14
APP02664,STU00227,COL006,CMR Institute of Technology,CloudMinds,Data Analyst,Rejected,,2026-08-27T16:39
APP02665,STU00590,COL003,PES University,PrimeStack,Business Analyst,Applied,,2026-08-03T14:48
APP02666,STU02161,COL006,CMR Institute of Technology,BlueOrbit Labs,ML Engineer,Applied,,2026-09-10T20:49
APP02667,STU01351,COL001,BMS Institute of Technology,BlueOrbit Labs,ML Engineer,Screening,,2026-09-01T20:23
APP02668,STU02271,COL006,CMR Institute of Technology,CloudMinds,ML Engineer,Offer,10.4,2026-07-30T10:27
APP02669,STU00567,COL004,Dayananda Sagar College of Engineering,PrimeStack,ML Engineer,Placed,9.8,2026-07-10T19:24
APP02670,STU02300,COL001,BMS Institute of Technology,FinEdge Solutions,ML Engineer,Applied,,2026-07-22T18:38
APP02671,STU00161,COL001,BMS Institute of Technology,NextGen Labs,Backend Developer,Applied,,2026-07-13T12:23
APP02672,STU00493,COL002,RV College of Engineering,Vertex Digital,Business Analyst,Interview,,2026-08-23T17:05
APP02673,STU00079,COL005,New Horizon College of Engineering,Aster Mobility,ML Engineer,Applied,,2026-08-09T19:11
APP02674,STU01767,COL005,New Horizon College of Engineering,DataNest,Software Engineer,Applied,,2026-09-20T17:53
APP02675,STU00644,COL003,PES University,Aster Mobility,Software Engineer,Interview,,2026-07-22T13:31
APP02676,STU00212,COL001,BMS Institute of Technology,PrimeStack,Business Analyst,Screening,,2026-09-04T16:29
APP02677,STU02353,COL001,BMS Institute of Technology,BrightWorks,Frontend Developer,Applied,,2026-09-20T15:51
APP02678,STU01221,COL001,BMS Institute of Technology,Orion Analytics,Frontend Developer,Screening,,2026-08-24T15:54
APP02679,STU02136,COL004,Dayananda Sagar College of Engineering,BrightWorks,Frontend Developer,Interview,,2026-09-23T19:10
APP02680,STU02254,COL005,New Horizon College of Engineering,NextGen Labs,Frontend Developer,Offer,6.8,2026-09-26T17:10
APP02681,STU00703,COL004,Dayananda Sagar College of Engineering,FinEdge Solutions,ML Engineer,Applied,,2026-07-30T15:24
APP02682,STU00278,COL006,CMR Institute of Technology,TechForge,Backend Developer,Applied,,2026-08-03T16:05
APP02683,STU02123,COL005,New Horizon College of Engineering,Aster Mobility,Backend Developer,Applied,,2026-08-06T14:50
APP02684,STU01847,COL003,PES University,Aster Mobility,Software Engineer,Rejected,,2026-08-24T17:38
APP02685,STU02076,COL005,New Horizon College of Engineering,DataNest,Backend Developer,Placed,7.2,2026-09-11T16:52
APP02686,STU01138,COL002,RV College of Engineering,NextGen Labs,ML Engineer,Applied,,2026-08-29T19:46
APP02687,STU02204,COL006,CMR Institute of Technology,Vertex Digital,Frontend Developer,Placed,12.1,2026-10-02T11:02
APP02688,STU00975,COL003,PES University,CodeCraft,Data Analyst,Screening,,2026-08-02T20:45
APP02689,STU00140,COL005,New Horizon College of Engineering,QuantEdge,Software Engineer,Offer,9.0,2026-07-29T12:01
APP02690,STU00523,COL003,PES University,DataNest,ML Engineer,Offer,8.5,2026-09-18T16:51
APP02691,STU00546,COL005,New Horizon College of Engineering,BlueOrbit Labs,Software Engineer,Rejected,,2026-07-25T16:08
APP02692,STU02148,COL001,BMS Institute of Technology,BlueOrbit Labs,Data Analyst,Screening,,2026-09-16T09:10
APP02693,STU01138,COL002,RV College of Engineering,Orion Analytics,Business Analyst,Rejected,,2026-08-22T19:46
APP02694,STU02064,COL004,Dayananda Sagar College of Engineering,InfiCore,Business Analyst,Interview,,2026-08-06T20:10
APP02695,STU01824,COL003,PES University,QuantEdge,Software Engineer,Offer,4.4,2026-08-30T13:56
APP02696,STU01675,COL005,New Horizon College of Engineering,NextGen Labs,Frontend Developer,Screening,,2026-08-01T11:06
APP02697,STU00038,COL002,RV College of Engineering,NextGen Labs,Frontend Developer,Screening,,2026-08-20T16:20
APP02698,STU01732,COL006,CMR Institute of Technology,TechForge,Software Engineer,Screening,,2026-08-22T09:48
APP02699,STU00934,COL005,New Horizon College of Engineering,CloudMinds,Business Analyst,Rejected,,2026-08-14T09:16
APP02700,STU01067,COL003,PES University,BrightWorks,Frontend Developer,Screening,,2026-09-07T11:51
APP02701,STU01954,COL003,PES University,QuantEdge,Business Analyst,Interview,,2026-10-04T14:05
APP02702,STU00484,COL006,CMR Institute of Technology,Nova Systems,Software Engineer,Applied,,2026-07-09T11:54
APP02703,STU00698,COL003,PES University,Orion Analytics,Data Analyst,Offer,6.6,2026-08-12T17:42
APP02704,STU01123,COL004,Dayananda Sagar College of Engineering,QuantEdge,Backend Developer,Applied,,2026-07-28T12:50
APP02705,STU00641,COL006,CMR Institute of Technology,BrightWorks,Software Engineer,Offer,13.8,2026-08-29T09:15
APP02706,STU01865,COL006,CMR Institute of Technology,NextGen Labs,Data Analyst,Screening,,2026-07-16T11:23
APP02707,STU00976,COL005,New Horizon College of Engineering,QuantEdge,Data Analyst,Rejected,,2026-08-12T20:51
APP02708,STU01584,COL005,New Horizon College of Engineering,Orion Analytics,ML Engineer,Rejected,,2026-08-31T12:30
APP02709,STU01833,COL006,CMR Institute of Technology,BlueOrbit Labs,Software Engineer,Placed,4.5,2026-07-10T19:21
APP02710,STU00928,COL003,PES University,Vertex Digital,Software Engineer,Rejected,,2026-09-12T16:59
APP02711,STU01033,COL006,CMR Institute of Technology,CloudMinds,Backend Developer,Applied,,2026-08-25T10:30
APP02712,STU00403,COL002,RV College of Engineering,CloudMinds,Data Analyst,Offer,8.5,2026-08-22T10:22
APP02713,STU02347,COL001,BMS Institute of Technology,BrightWorks,ML Engineer,Interview,,2026-08-14T14:42
APP02714,STU00928,COL003,PES University,QuantEdge,Software Engineer,Placed,4.2,2026-09-16T16:59
APP02715,STU00794,COL006,CMR Institute of Technology,Orion Analytics,Backend Developer,Applied,,2026-08-15T13:38
APP02716,STU00037,COL001,BMS Institute of Technology,InfiCore,Backend Developer,Rejected,,2026-09-09T17:22
APP02717,STU01310,COL004,Dayananda Sagar College of Engineering,Vertex Digital,Software Engineer,Offer,7.7,2026-08-20T09:28
APP02718,STU01340,COL006,CMR Institute of Technology,CodeCraft,Frontend Developer,Applied,,2026-08-16T20:04
APP02719,STU02259,COL002,RV College of Engineering,TechForge,Frontend Developer,Offer,9.2,2026-08-23T12:49
APP02720,STU01317,COL006,CMR Institute of Technology,NextGen Labs,Software Engineer,Offer,13.6,2026-08-07T14:38
