student_id,college,profile_complete,documents_verified,eligible
S12029,CMR Institute of Technology,False,True,False
S12030,PES University,True,True,True
S12031,New Horizon College of Engineering,True,True,False
S12032,PES University,True,True,True
S12033,New Horizon College of Engineering,True,False,False
S12034,PES University,True,True,False
S12035,RV College of Engineering,True,True,True
S12036,CMR Institute of Technology,True,False,False
S12037,Dayananda Sagar College of Engineering,True,True,False
S12038,CMR Institute of Technology,True,True,True
S12039,RV College of Engineering,True,True,True
S12040,RV College of Engineering,True,True,False
S12041,New Horizon College of Engineering,True,True,True
S12042,BMS Institute of Technology,True,True,True
S12043,RV College of Engineering,True,True,True
S12044,CMR Institute of Technology,True,True,True
S12045,CMR Institute of Technology,True,True,True
S12046,Dayananda Sagar College of Engineering,True,True,True
S12047,Dayananda Sagar College of Engineering,True,True,True
S12048,New Horizon College of Engineering,True,True,True
S12049,PES University,True,True,False
S12050,RV College of Engineering,True,True,True
S12051,New Horizon College of Engineering,True,False,False
S12052,Dayananda Sagar College of Engineering,True,True,True
S12053,RV College of Engineering,True,True,False
S12054,RV College of Engineering,True,True,True
S12055,RV College of Engineering,False,True,False
S12056,RV College of Engineering,True,True,False
S12057,New Horizon College of Engineering,True,True,True
S12058,RV College of Engineering,True,True,True
S12059,Dayananda Sagar College of Engineering,True,True,False
S12060,New Horizon College of Engineering,True,True,True
S12061,RV College of Engineering,True,True,True
S12062,Dayananda Sagar College of Engineering,True,True,True
S12063,New Horizon College of Engineering,True,True,False
S12064,New Horizon College of Engineering,False,False,False
S12065,CMR Institute of Technology,True,True,True
S12066,CMR Institute of Technology,True,False,False
S12067,BMS Institute of Technology,True,True,True
S12068,PES University,True,True,True
S12069,CMR Institute of Technology,True,True,False
S12070,RV College of Engineering,True,False,False
S12071,RV College of Engineering,True,True,True
S12072,Dayananda Sagar College of Engineering,True,True,True
S12073,PES University,True,True,False
S12074,CMR Institute of Technology,True,True,False
S12075,BMS Institute of Technology,True,True,True
S12076,BMS Institute of Technology,False,True,False
S12077,Dayananda Sagar College of Engineering,True,True,True
S12078,Dayananda Sagar College of Engineering,True,True,False
S12079,Dayananda Sagar College of Engineering,True,True,True
S12080,New Horizon College of Engineering,True,True,False
S12081,RV College of Engineering,True,True,False
S12082,PES University,True,True,False
S12083,New Horizon College of Engineering,True,True,True
S12084,RV College of Engineering,True,True,True
S12085,CMR Institute of Technology,True,False,False
S12086,Dayananda Sagar College of Engineering,True,True,True
S12087,BMS Institute of Technology,True,False,False
S12088,Dayananda Sagar College of Engineering,True,True,True
S12089,CMR Institute of Technology,True,True,True
S12090,Dayananda Sagar College of Engineering,True,True,True
S12091,New Horizon College of Engineering,True,True,True
S12092,CMR Institute of Technology,True,True,True
S12093,BMS Institute of Technology,True,True,True
S12094,Dayananda Sagar College of Engineering,True,True,False
S12095,New Horizon College of Engineering,True,False,False
S12096,RV College of Engineering,True,True,True
S12097,Dayananda Sagar College of Engineering,True,True,True
S12098,PES University,True,True,True
S12099,Dayananda Sagar College of Engineering,True,True,False
S12100,Dayananda Sagar College of Engineering,True,False,False
S12101,CMR Institute of Technology,True,True,True
S12102,CMR Institute of Technology,True,True,False
S12103,CMR Institute of Technology,True,True,True
S12104,New Horizon College of Engineering,True,True,False
S12105,Dayananda Sagar College of Engineering,True,True,False
S12106,RV College of Engineering,True,True,False
S12107,BMS Institute of Technology,True,True,True
S12108,PES University,True,True,True
S12109,BMS Institute of Technology,True,False,False
S12110,BMS Institute of Technology,True,True,True
S12111,New Horizon College of Engineering,True,True,True
S12112,BMS Institute of Technology,True,True,True
S12113,CMR Institute of Technology,True,True,True
S12114,RV College of Engineering,False,False,False
S12115,New Horizon College of Engineering,True,True,True
S12116,BMS Institute of Technology,True,True,True
S12117,CMR Institute of Technology,True,True,True
S12118,CMR Institute of Technology,True,True,True
S12119,PES University,True,True,True
S12120,CMR Institute of Technology,True,True,True
S12121,CMR Institute of Technology,True,True,True
S12122,New Horizon College of Engineering,True,True,True
S12123,New Horizon College of Engineering,True,True,True
S12124,New Horizon College of Engineering,True,True,True
S12125,CMR Institute of Technology,True,True,True
S12126,Dayananda Sagar College of Engineering,True,True,True
S12127,New Horizon College of Engineering,True,True,True
S12128,New Horizon College of Engineering,True,True,True
S12129,CMR Institute of Technology,True,True,True
S12130,New Horizon College of Engineering,True,False,False
S12131,Dayananda Sagar College of Engineering,True,True,True
S12132,Dayananda Sagar College of Engineering,True,True,False
S12133,New Horizon College of Engineering,True,True,True
S12134,New Horizon College of Engineering,True,False,False
S12135,CMR Institute of Technology,True,True,True
S12136,BMS Institute of Technology,True,True,False
S12137,BMS Institute of Technology,True,True,False
S12138,BMS Institute of Technology,True,True,True
S12139,BMS Institute of Technology,True,True,False
S12140,CMR Institute of Technology,True,True,True
S12141,Dayananda Sagar College of Engineering,True,True,True
S12142,New Horizon College of Engineering,True,True,True
S12143,Dayananda Sagar College of Engineering,True,True,False
S12144,CMR Institute of Technology,True,True,True
S12145,PES University,True,True,False
S12146,CMR Institute of Technology,True,True,True
S12147,RV College of Engineering,True,True,True
S12148,BMS Institute of Technology,True,True,False
S12149,BMS Institute of Technology,True,True,True
S12150,CMR Institute of Technology,True,False,False
S12151,RV College of Engineering,True,True,True
S12152,CMR Institute of Technology,True,True,False
S12153,CMR Institute of Technology,True,True,False
S12154,CMR Institute of Technology,True,True,True
S12155,PES University,True,False,False
S12156,PES University,True,True,False
S12157,CMR Institute of Technology,True,True,True
S12158,Dayananda Sagar College of Engineering,True,True,False
S12159,New Horizon College of Engineering,True,True,True
S12160,PES University,True,True,True
S12161,New Horizon College of Engineering,True,True,False
S12162,RV College of Engineering,True,True,False
S12163,New Horizon College of Engineering,True,True,True
S12164,CMR Institute of Technology,True,True,True
S12165,Dayananda Sagar College of Engineering,True,False,False
S12166,BMS Institute of Technology,True,True,True
S12167,CMR Institute of Technology,True,True,True
S12168,PES University,True,True,True
S12169,BMS Institute of Technology,True,True,True
S12170,RV College of Engineering,False,False,False
S12171,New Horizon College of Engineering,True,True,False
S12172,RV College of Engineering,True,True,True
S12173,CMR Institute of Technology,True,True,False
S12174,CMR Institute of Technology,True,True,False
S12175,PES University,True,True,True
S12176,Dayananda Sagar College of Engineering,True,True,False
S12177,New Horizon College of Engineering,True,True,True
S12178,PES University,True,True,False
S12179,New Horizon College of Engineering,True,True,True
S12180,Dayananda Sagar College of Engineering,True,True,False
S12181,PES University,False,True,False
S12182,New Horizon College of Engineering,True,True,True
S12183,CMR Institute of Technology,True,True,False
S12184,Dayananda Sagar College of Engineering,True,True,True
S12185,BMS Institute of Technology,True,True,True
S12186,PES University,True,False,False
S12187,CMR Institute of Technology,True,True,True
S12188,BMS Institute of Technology,True,True,False
S12189,Dayananda Sagar College of Engineering,True,True,False
S12190,CMR Institute of Technology,True,True,True
S12191,PES University,True,True,True
S12192,RV College of Engineering,True,True,True
S12193,CMR Institute of Technology,True,True,False
S12194,BMS Institute of Technology,True,True,False
S12195,RV College of Engineering,True,True,True
S12196,BMS Institute of Technology,True,True,False
S12197,PES University,True,True,False
S12198,Dayananda Sagar College of Engineering,True,True,False
S12199,PES University,True,True,True
S12200,Dayananda Sagar College of Engineering,True,True,True
S12201,BMS Institute of Technology,True,True,True
S12202,New Horizon College of Engineering,False,True,False
S12203,Dayananda Sagar College of Engineering,True,True,False
S12204,Dayananda Sagar College of Engineering,True,True,True
S12205,CMR Institute of Technology,False,True,False
S12206,RV College of Engineering,True,False,False
S12207,PES University,True,True,True
S12208,BMS Institute of Technology,True,True,False
S12209,CMR Institute of Technology,True,True,True
S12210,BMS Institute of Technology,True,True,True
S12211,CMR Institute of Technology,True,False,False
S12212,CMR Institute of Technology,True,True,True
S12213,BMS Institute of Technology,True,True,True
S12214,New Horizon College of Engineering,True,True,False
S12215,New Horizon College of Engineering,True,True,True
S12216,BMS Institute of Technology,True,False,False
S12217,Dayananda Sagar College of Engineering,True,True,True
S12218,CMR Institute of Technology,True,True,False
S12219,PES University,True,True,True
S12220,RV College of Engineering,True,True,False
S12221,PES University,True,True,False
S12222,RV College of Engineering,True,False,False
S12223,CMR Institute of Technology,True,True,True
S12224,BMS Institute of Technology,True,True,True
S12225,BMS Institute of Technology,True,True,True
S12226,Dayananda Sagar College of Engineering,True,True,False
S12227,Dayananda Sagar College of Engineering,True,True,True
S12228,New Horizon College of Engineering,True,True,False
S12229,PES University,True,True,True
S12230,New Horizon College of Engineering,True,True,False
S12231,RV College of Engineering,True,True,False
S12232,BMS Institute of Technology,True,True,True
S12233,RV College of Engineering,True,True,True
S12234,CMR Institute of Technology,True,False,False
S12235,New Horizon College of Engineering,True,True,True
S12236,New Horizon College of Engineering,True,True,False
S12237,RV College of Engineering,True,True,True
S12238,Dayananda Sagar College of Engineering,True,True,True
S12239,Dayananda Sagar College of Engineering,True,True,True
S12240,CMR Institute of Technology,True,False,False
S12241,RV College of Engineering,True,True,True
S12242,Dayananda Sagar College of Engineering,True,True,False
S12243,Dayananda Sagar College of Engineering,True,True,True
S12244,New Horizon College of Engineering,True,False,False
S12245,New Horizon College of Engineering,True,True,True
S12246,Dayananda Sagar College of Engineering,False,False,False
S12247,RV College of Engineering,True,True,True
S12248,PES University,True,True,True
S12249,Dayananda Sagar College of Engineering,True,True,True
S12250,CMR Institute of Technology,True,True,False
S12251,RV College of Engineering,True,True,True
S12252,RV College of Engineering,True,True,True
S12253,PES University,True,True,False
S12254,BMS Institute of Technology,True,True,True
S12255,CMR Institute of Technology,True,True,False
S12256,Dayananda Sagar College of Engineering,True,True,True
S12257,RV College of Engineering,True,True,True
S12258,PES University,True,True,True
S12259,PES University,True,True,False
S12260,RV College of Engineering,True,True,True
S12261,RV College of Engineering,True,True,True
S12262,CMR Institute of Technology,True,True,False
S12263,BMS Institute of Technology,True,True,True
S12264,New Horizon College of Engineering,True,True,False
S12265,New Horizon College of Engineering,True,True,True
S12266,BMS Institute of Technology,True,True,True
S12267,PES University,True,True,True
S12268,PES University,True,True,True
S12269,Dayananda Sagar College of Engineering,True,True,True
S12270,PES University,True,True,False
S12271,PES University,True,True,True
S12272,New Horizon College of Engineering,True,True,True
S12273,New Horizon College of Engineering,True,True,False
S12274,Dayananda Sagar College of Engineering,True,True,False
S12275,New Horizon College of Engineering,True,True,False
S12276,BMS Institute of Technology,True,False,False
S12277,CMR Institute of Technology,True,True,False
S12278,CMR Institute of Technology,True,True,True
S12279,BMS Institute of Technology,True,True,False
S12280,Dayananda Sagar College of Engineering,True,True,True
S12281,BMS Institute of Technology,True,True,True
S12282,New Horizon College of Engineering,True,True,True
S12283,PES University,True,True,True
S12284,New Horizon College of Engineering,True,True,True
S12285,PES University,True,True,True
S12286,New Horizon College of Engineering,True,True,True
S12287,Dayananda Sagar College of Engineering,True,True,True
S12288,BMS Institute of Technology,True,True,True
S12289,Dayananda Sagar College of Engineering,True,True,True
S12290,BMS Institute of Technology,True,True,False
S12291,Dayananda Sagar College of Engineering,True,True,False
S12292,New Horizon College of Engineering,True,True,False
S12293,Dayananda Sagar College of Engineering,True,True,True
S12294,PES University,True,False,False
S12295,RV College of Engineering,True,True,True
S12296,Dayananda Sagar College of Engineering,True,True,False
S12297,Dayananda Sagar College of Engineering,False,True,False
S12298,BMS Institute of Technology,False,True,False
S12299,PES University,True,True,False
S12300,Dayananda Sagar College of Engineering,True,True,False
S12301,Dayananda Sagar College of Engineering,True,True,True
S12302,Dayananda Sagar College of Engineering,True,True,True
S12303,CMR Institute of Technology,True,True,True
S12304,PES University,True,True,False
S12305,New Horizon College of Engineering,True,True,True
S12306,BMS Institute of Technology,True,True,True
S12307,BMS Institute of Technology,True,True,False
S12308,RV College of Engineering,True,True,True
S12309,New Horizon College of Engineering,True,False,False
S12310,RV College of Engineering,True,True,True
S12311,BMS Institute of Technology,True,True,True
S12312,BMS Institute of Technology,True,True,True
S12313,CMR Institute of Technology,True,True,True
S12314,CMR Institute of Technology,True,True,True
S12315,Dayananda Sagar College of Engineering,True,True,True
S12316,BMS Institute of Technology,True,True,True
S12317,RV College of Engineering,True,True,True
S12318,Dayananda Sagar College of Engineering,True,True,True
S12319,CMR Institute of Technology,True,True,False
S12320,CMR Institute of Technology,True,True,False
S12321,RV College of Engineering,True,True,True
S12322,BMS Institute of Technology,True,False,False
S12323,CMR Institute of Technology,True,True,False
S12324,Dayananda Sagar College of Engineering,True,True,True
S12325,CMR Institute of Technology,True,True,True
S12326,Dayananda Sagar College of Engineering,True,True,False
S12327,CMR Institute of Technology,True,True,True
S12328,CMR Institute of Technology,True,True,True
S12329,RV College of Engineering,True,True,False
S12330,BMS Institute of Technology,True,True,False
S12331,Dayananda Sagar College of Engineering,True,True,False
S12332,New Horizon College of Engineering,True,True,True
S12333,RV College of Engineering,True,True,False
S12334,BMS Institute of Technology,True,True,False
S12335,RV College of Engineering,True,True,True
S12336,Dayananda Sagar College of Engineering,True,True,True
S12337,New Horizon College of Engineering,True,True,True
S12338,RV College of Engineering,False,True,False
S12339,Dayananda Sagar College of Engineering,False,True,False
S12340,RV College of Engineering,True,True,True
S12341,CMR Institute of Technology,True,True,True
S12342,Dayananda Sagar College of Engineering,True,True,False
S12343,CMR Institute of Technology,True,True,True
S12344,CMR Institute of Technology,True,True,False
S12345,Dayananda Sagar College of Engineering,True,True,True
S12346,RV College of Engineering,True,True,False
S12347,RV College of Engineering,True,True,True
S12348,BMS Institute of Technology,True,True,False
S12349,BMS Institute of Technology,True,True,True
S12350,Dayananda Sagar College of Engineering,True,True,True
S12351,CMR Institute of Technology,True,True,False
S12352,CMR Institute of Technology,True,True,False
S12353,New Horizon College of Engineering,True,True,True
S12354,BMS Institute of Technology,True,True,True
S12355,PES University,True,True,False
S12356,BMS Institute of Technology,True,True,True
S12357,CMR Institute of Technology,True,True,True
S12358,Dayananda Sagar College of Engineering,True,True,True
S12359,BMS Institute of Technology,True,True,True
S12360,PES University,False,False,False
S12361,PES University,True,True,True
S12362,Dayananda Sagar College of Engineering,False,True,False
S12363,Dayananda Sagar College of Engineering,True,True,False
S12364,BMS Institute of Technology,True,True,False
S12365,PES University,True,True,True
S12366,BMS Institute of Technology,True,True,False
S12367,CMR Institute of Technology,True,True,False
S12368,PES University,True,True,True
S12369,New Horizon College of Engineering,True,True,True
S12370,BMS Institute of Technology,True,True,True
S12371,PES University,True,True,True
S12372,Dayananda Sagar College of Engineering,True,False,False
S12373,BMS Institute of Technology,True,True,False
S12374,BMS Institute of Technology,True,True,True
S12375,RV College of Engineering,True,True,False
S12376,BMS Institute of Technology,True,True,False
S12377,PES University,True,True,True
S12378,CMR Institute of Technology,True,True,True
S12379,BMS Institute of Technology,True,True,True
S12380,PES University,True,True,True
S12381,CMR Institute of Technology,True,True,True
S12382,PES University,True,True,True
S12383,RV College of Engineering,True,True,True
S12384,PES University,True,True,False
S12385,PES University,True,True,True
S12386,CMR Institute of Technology,True,True,False
S12387,BMS Institute of Technology,True,True,True
S12388,BMS Institute of Technology,True,True,True
S12389,New Horizon College of Engineering,True,True,True
S12390,CMR Institute of Technology,True,True,True
S12391,PES University,True,True,False
S12392,New Horizon College of Engineering,True,True,True
S12393,PES University,True,True,True
S12394,Dayananda Sagar College of Engineering,True,True,True
S12395,New Horizon College of Engineering,True,True,True
S12396,New Horizon College of Engineering,True,True,True
S12397,BMS Institute of Technology,True,True,False
S12398,New Horizon College of Engineering,True,False,False
S12399,BMS Institute of Technology,True,False,False
