student_id,college_id,college,city,branch,cgpa,active_backlogs,profile_complete,documents_verified,eligible,registered_at
STU01803,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,6.53,0,True,True,True,2026-08-12T15:54
STU01804,COL003,PES University,Bangalore,ME,8.03,0,False,True,False,2026-08-06T11:59
STU01805,COL006,CMR Institute of Technology,Bangalore,CSE,6.41,0,True,True,False,2026-08-04T10:17
STU01806,COL002,RV College of Engineering,Bangalore,ME,6.75,1,False,True,False,2026-08-14T19:31
STU01807,COL003,PES University,Bangalore,CSE,6.93,0,True,True,True,2026-07-26T13:44
STU01808,COL002,RV College of Engineering,Bangalore,EEE,7.24,0,True,True,True,2026-08-22T09:33
STU01809,COL006,CMR Institute of Technology,Bangalore,ME,7.74,1,True,True,False,2026-08-19T14:52
STU01810,COL002,RV College of Engineering,Bangalore,EEE,7.24,0,True,True,True,2026-07-10T19:19
STU01811,COL003,PES University,Bangalore,ME,8.2,0,False,True,False,2026-07-23T17:46
STU01812,COL003,PES University,Bangalore,ECE,7.97,0,False,True,False,2026-07-05T13:33
STU01813,COL005,New Horizon College of Engineering,Bangalore,ECE,7.87,0,True,False,False,2026-07-17T10:10
STU01814,COL002,RV College of Engineering,Bangalore,CSE,8.09,0,True,True,True,2026-07-09T17:12
STU01815,COL005,New Horizon College of Engineering,Bangalore,ECE,8.06,0,True,True,True,2026-08-13T12:13
STU01816,COL003,PES University,Bangalore,ISE,7.23,0,True,True,True,2026-07-02T18:47
STU01817,COL005,New Horizon College of Engineering,Bangalore,ECE,7.5,2,True,True,False,2026-07-28T11:25
STU01818,COL002,RV College of Engineering,Bangalore,EEE,6.58,0,True,True,True,2026-08-19T09:22
STU01819,COL001,BMS Institute of Technology,Bangalore,ISE,8.09,1,True,True,False,2026-08-07T12:41
STU01820,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,8.03,0,True,True,True,2026-07-21T17:21
STU01821,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.83,0,False,True,False,2026-07-07T10:36
STU01822,COL002,RV College of Engineering,Bangalore,ISE,7.1,0,True,True,True,2026-08-22T14:00
STU01823,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,6.81,0,True,False,False,2026-08-09T19:16
STU01824,COL003,PES University,Bangalore,EEE,7.48,0,True,True,True,2026-08-21T13:56
STU01825,COL006,CMR Institute of Technology,Bangalore,EEE,7.87,0,True,False,False,2026-08-23T20:20
STU01826,COL003,PES University,Bangalore,CSE,7.19,0,False,True,False,2026-08-17T15:02
STU01827,COL006,CMR Institute of Technology,Bangalore,ECE,8.28,1,False,True,False,2026-08-19T12:53
STU01828,COL002,RV College of Engineering,Bangalore,ME,8.21,1,True,True,False,2026-08-10T17:32
STU01829,COL002,RV College of Engineering,Bangalore,EEE,8.34,2,False,True,False,2026-08-06T19:49
STU01830,COL005,New Horizon College of Engineering,Bangalore,ME,8.23,0,True,False,False,2026-08-03T10:06
STU01831,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,8.02,0,True,True,True,2026-07-28T17:01
STU01832,COL002,RV College of Engineering,Bangalore,ISE,7.44,0,True,True,True,2026-08-16T12:37
STU01833,COL006,CMR Institute of Technology,Bangalore,EEE,7.47,0,True,True,True,2026-07-02T19:21
STU01834,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.33,0,True,True,True,2026-07-27T18:13
STU01835,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.15,0,True,True,True,2026-08-12T11:03
STU01836,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,6.72,0,True,False,False,2026-08-25T20:33
STU01837,COL006,CMR Institute of Technology,Bangalore,CSE,7.4,0,True,True,True,2026-07-23T16:07
STU01838,COL006,CMR Institute of Technology,Bangalore,ISE,8.16,0,True,True,True,2026-08-15T12:03
STU01839,COL001,BMS Institute of Technology,Bangalore,ME,7.55,1,True,True,False,2026-08-13T16:37
STU01840,COL006,CMR Institute of Technology,Bangalore,EEE,7.75,0,True,True,True,2026-07-03T17:29
STU01841,COL002,RV College of Engineering,Bangalore,ECE,6.7,0,True,True,True,2026-07-25T19:19
STU01842,COL003,PES University,Bangalore,AI&ML,6.94,0,True,True,True,2026-07-12T10:11
STU01843,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,8.22,0,True,True,True,2026-07-30T20:08
STU01844,COL003,PES University,Bangalore,ECE,7.46,0,True,False,False,2026-07-07T11:23
STU01845,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,7.36,1,True,True,False,2026-07-14T15:51
STU01846,COL005,New Horizon College of Engineering,Bangalore,EEE,7.18,0,True,False,False,2026-07-16T18:07
STU01847,COL003,PES University,Bangalore,CSE,7.92,0,True,True,True,2026-08-08T17:38
STU01848,COL005,New Horizon College of Engineering,Bangalore,CSE,7.81,0,True,True,True,2026-08-24T13:37
STU01849,COL005,New Horizon College of Engineering,Bangalore,ME,7.75,0,True,True,True,2026-07-02T17:48
STU01850,COL005,New Horizon College of Engineering,Bangalore,ISE,8.39,0,True,False,False,2026-07-12T14:42
STU01851,COL006,CMR Institute of Technology,Bangalore,ME,7.29,1,True,True,False,2026-07-02T18:45
STU01852,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.76,0,True,True,True,2026-07-02T16:03
STU01853,COL002,RV College of Engineering,Bangalore,AI&ML,8.07,0,True,True,True,2026-07-15T09:14
STU01854,COL005,New Horizon College of Engineering,Bangalore,ME,7.37,0,True,True,True,2026-08-15T19:19
STU01855,COL001,BMS Institute of Technology,Bangalore,ECE,6.76,0,True,True,True,2026-08-15T09:42
STU01856,COL002,RV College of Engineering,Bangalore,EEE,7.58,0,True,True,True,2026-08-16T17:38
STU01857,COL002,RV College of Engineering,Bangalore,ME,7.44,0,True,False,False,2026-08-20T20:29
STU01858,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,8.02,0,True,True,True,2026-07-14T11:43
STU01859,COL003,PES University,Bangalore,EEE,8.31,1,True,True,False,2026-08-14T20:59
STU01860,COL006,CMR Institute of Technology,Bangalore,AI&ML,7.91,0,True,False,False,2026-07-14T15:17
STU01861,COL001,BMS Institute of Technology,Bangalore,EEE,7.25,0,True,True,True,2026-08-06T10:01
STU01862,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.93,0,True,True,True,2026-07-05T13:35
STU01863,COL006,CMR Institute of Technology,Bangalore,ISE,7.36,2,True,True,False,2026-07-23T13:23
STU01864,COL005,New Horizon College of Engineering,Bangalore,CSE,8.63,0,False,True,False,2026-08-16T19:01
STU01865,COL006,CMR Institute of Technology,Bangalore,CSE,7.02,0,True,True,True,2026-07-09T11:23
STU01866,COL003,PES University,Bangalore,AI&ML,9.0,0,True,True,True,2026-07-25T19:27
STU01867,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.58,2,False,True,False,2026-07-13T12:11
STU01868,COL002,RV College of Engineering,Bangalore,CSE,7.74,2,True,False,False,2026-07-24T09:03
STU01869,COL005,New Horizon College of Engineering,Bangalore,EEE,6.6,0,True,True,True,2026-07-15T13:43
STU01870,COL001,BMS Institute of Technology,Bangalore,EEE,8.55,1,True,False,False,2026-08-22T18:38
STU01871,COL005,New Horizon College of Engineering,Bangalore,ISE,6.97,0,True,True,True,2026-07-12T16:34
STU01872,COL002,RV College of Engineering,Bangalore,ECE,8.4,0,True,True,True,2026-07-22T17:09
STU01873,COL005,New Horizon College of Engineering,Bangalore,ISE,6.46,0,True,True,False,2026-08-03T17:48
STU01874,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,8.2,0,True,True,True,2026-07-07T12:11
STU01875,COL001,BMS Institute of Technology,Bangalore,EEE,6.43,0,True,True,False,2026-07-21T14:42
STU01876,COL001,BMS Institute of Technology,Bangalore,ISE,6.44,1,True,True,False,2026-07-24T13:31
STU01877,COL006,CMR Institute of Technology,Bangalore,ECE,8.61,0,True,True,True,2026-07-03T12:03
STU01878,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.02,0,True,True,True,2026-07-13T14:49
STU01879,COL002,RV College of Engineering,Bangalore,CSE,8.39,0,True,True,True,2026-07-07T10:10
STU01880,COL005,New Horizon College of Engineering,Bangalore,AI&ML,6.48,0,True,True,False,2026-08-12T19:21
STU01881,COL001,BMS Institute of Technology,Bangalore,ME,7.83,0,True,False,False,2026-07-07T17:48
STU01882,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,8.17,0,True,True,True,2026-07-31T14:43
STU01883,COL003,PES University,Bangalore,ISE,8.44,0,True,True,True,2026-07-05T11:35
STU01884,COL001,BMS Institute of Technology,Bangalore,EEE,8.61,0,True,True,True,2026-07-01T09:02
STU01885,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.32,0,True,True,True,2026-08-03T14:15
STU01886,COL001,BMS Institute of Technology,Bangalore,ME,5.95,0,True,True,False,2026-07-09T09:23
STU01887,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,8.7,2,True,True,False,2026-08-04T11:40
STU01888,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.48,0,True,True,True,2026-07-05T19:20
STU01889,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,7.09,2,False,True,False,2026-08-12T12:52
STU01890,COL002,RV College of Engineering,Bangalore,AI&ML,6.35,0,True,True,False,2026-08-04T09:36
STU01891,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.7,0,True,True,True,2026-07-03T19:31
STU01892,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.04,0,True,True,True,2026-07-16T20:15
STU01893,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,6.33,0,True,False,False,2026-07-07T16:58
STU01894,COL006,CMR Institute of Technology,Bangalore,ME,7.26,1,True,True,False,2026-07-13T11:41
STU01895,COL003,PES University,Bangalore,EEE,7.45,1,True,True,False,2026-08-16T12:05
STU01896,COL001,BMS Institute of Technology,Bangalore,EEE,6.33,0,True,True,False,2026-08-02T09:17
STU01897,COL001,BMS Institute of Technology,Bangalore,ISE,9.0,0,True,True,True,2026-07-05T11:19
STU01898,COL005,New Horizon College of Engineering,Bangalore,EEE,6.98,0,True,True,True,2026-08-11T10:43
STU01899,COL006,CMR Institute of Technology,Bangalore,ME,7.06,0,True,True,True,2026-07-18T12:47
STU01900,COL006,CMR Institute of Technology,Bangalore,ECE,8.04,2,True,True,False,2026-07-14T13:50
STU01901,COL002,RV College of Engineering,Bangalore,ME,8.05,0,True,True,True,2026-07-03T17:06
STU01902,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,6.2,0,True,True,False,2026-08-22T09:34
STU01903,COL002,RV College of Engineering,Bangalore,ME,7.83,0,True,True,True,2026-07-25T09:57
STU01904,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,6.5,0,True,True,True,2026-07-29T09:26
STU01905,COL001,BMS Institute of Technology,Bangalore,CSE,7.65,1,True,True,False,2026-08-01T16:03
STU01906,COL002,RV College of Engineering,Bangalore,ECE,8.92,0,True,False,False,2026-08-19T18:16
STU01907,COL003,PES University,Bangalore,ISE,7.04,0,True,True,True,2026-07-30T14:30
STU01908,COL003,PES University,Bangalore,ISE,7.27,2,True,True,False,2026-08-10T13:31
STU01909,COL002,RV College of Engineering,Bangalore,ISE,7.87,0,True,True,True,2026-08-01T11:40
STU01910,COL001,BMS Institute of Technology,Bangalore,ME,7.9,0,True,True,True,2026-07-07T13:23
STU01911,COL005,New Horizon College of Engineering,Bangalore,ECE,5.8,0,True,True,False,2026-08-13T16:29
STU01912,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,8.12,0,True,True,True,2026-08-21T18:22
STU01913,COL005,New Horizon College of Engineering,Bangalore,ME,6.39,0,True,True,False,2026-07-20T19:47
STU01914,COL006,CMR Institute of Technology,Bangalore,ISE,7.76,0,True,True,True,2026-07-04T11:33
STU01915,COL001,BMS Institute of Technology,Bangalore,ECE,7.57,0,True,True,True,2026-08-01T15:09
STU01916,COL003,PES University,Bangalore,ISE,8.39,0,True,True,True,2026-07-16T18:13
STU01917,COL006,CMR Institute of Technology,Bangalore,ISE,6.93,1,True,True,False,2026-07-14T15:39
STU01918,COL005,New Horizon College of Engineering,Bangalore,AI&ML,6.76,0,True,True,True,2026-08-14T16:26
STU01919,COL001,BMS Institute of Technology,Bangalore,EEE,6.44,0,True,True,False,2026-08-03T13:05
STU01920,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.13,0,True,True,True,2026-08-02T12:15
STU01921,COL001,BMS Institute of Technology,Bangalore,AI&ML,6.91,0,True,True,True,2026-07-21T16:07
STU01922,COL002,RV College of Engineering,Bangalore,CSE,8.25,0,True,True,True,2026-07-08T12:02
STU01923,COL001,BMS Institute of Technology,Bangalore,ECE,7.8,0,True,True,True,2026-07-09T10:16
STU01924,COL002,RV College of Engineering,Bangalore,CSE,7.71,1,True,False,False,2026-07-31T16:47
STU01925,COL006,CMR Institute of Technology,Bangalore,ISE,7.94,0,True,True,True,2026-08-02T12:08
STU01926,COL003,PES University,Bangalore,EEE,7.08,1,False,True,False,2026-08-09T18:43
STU01927,COL002,RV College of Engineering,Bangalore,AI&ML,6.61,0,True,True,True,2026-07-10T20:32
STU01928,COL003,PES University,Bangalore,ME,6.8,2,True,True,False,2026-07-25T11:20
STU01929,COL002,RV College of Engineering,Bangalore,ME,7.5,1,True,False,False,2026-08-13T12:24
STU01930,COL002,RV College of Engineering,Bangalore,ISE,7.14,1,True,True,False,2026-07-19T20:35
STU01931,COL005,New Horizon College of Engineering,Bangalore,ECE,6.03,2,True,True,False,2026-08-12T20:00
STU01932,COL001,BMS Institute of Technology,Bangalore,ECE,8.19,0,True,True,True,2026-07-01T12:20
STU01933,COL005,New Horizon College of Engineering,Bangalore,ISE,8.26,0,True,True,True,2026-08-22T13:04
STU01934,COL001,BMS Institute of Technology,Bangalore,ECE,8.25,1,True,True,False,2026-08-01T19:52
STU01935,COL001,BMS Institute of Technology,Bangalore,EEE,8.26,1,True,False,False,2026-07-27T17:16
STU01936,COL006,CMR Institute of Technology,Bangalore,CSE,8.39,0,False,False,False,2026-08-06T16:57
STU01937,COL003,PES University,Bangalore,CSE,7.68,0,True,True,True,2026-08-25T12:56
STU01938,COL005,New Horizon College of Engineering,Bangalore,EEE,7.58,0,True,True,True,2026-08-07T17:06
STU01939,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.92,1,True,False,False,2026-08-21T17:43
STU01940,COL005,New Horizon College of Engineering,Bangalore,ISE,8.54,0,True,True,True,2026-07-25T11:53
STU01941,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.63,0,True,True,True,2026-07-01T19:31
STU01942,COL001,BMS Institute of Technology,Bangalore,EEE,6.47,1,True,True,False,2026-07-03T10:02
STU01943,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.2,0,True,True,True,2026-08-01T11:28
STU01944,COL006,CMR Institute of Technology,Bangalore,AI&ML,6.63,0,False,True,False,2026-08-24T20:02
STU01945,COL002,RV College of Engineering,Bangalore,ME,7.5,0,True,True,True,2026-07-09T15:06
STU01946,COL001,BMS Institute of Technology,Bangalore,ISE,6.75,0,True,True,True,2026-08-04T16:49
STU01947,COL001,BMS Institute of Technology,Bangalore,EEE,6.97,0,True,False,False,2026-08-24T18:12
STU01948,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,9.09,0,True,True,True,2026-07-29T11:25
STU01949,COL001,BMS Institute of Technology,Bangalore,ISE,6.87,0,True,True,True,2026-07-19T15:16
STU01950,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.26,0,True,True,True,2026-07-01T18:00
STU01951,COL003,PES University,Bangalore,ME,8.09,0,True,True,True,2026-08-07T15:10
STU01952,COL006,CMR Institute of Technology,Bangalore,EEE,7.67,0,True,True,True,2026-08-06T19:56
STU01953,COL006,CMR Institute of Technology,Bangalore,ME,8.46,1,True,True,False,2026-07-27T11:09
STU01954,COL003,PES University,Bangalore,ISE,8.82,0,True,True,True,2026-08-22T14:05
STU01955,COL005,New Horizon College of Engineering,Bangalore,CSE,8.45,0,True,False,False,2026-08-23T10:48
STU01956,COL005,New Horizon College of Engineering,Bangalore,ME,7.97,0,True,True,True,2026-08-19T11:21
STU01957,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,8.29,0,True,True,True,2026-07-24T11:17
STU01958,COL003,PES University,Bangalore,ISE,8.48,0,True,True,True,2026-07-27T14:10
STU01959,COL003,PES University,Bangalore,ECE,6.96,0,False,True,False,2026-08-07T14:13
STU01960,COL006,CMR Institute of Technology,Bangalore,AI&ML,7.94,1,False,False,False,2026-08-03T14:57
STU01961,COL006,CMR Institute of Technology,Bangalore,ECE,7.88,2,True,True,False,2026-08-22T13:44
STU01962,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,6.98,0,True,True,True,2026-08-01T09:25
STU01963,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.78,0,True,True,True,2026-07-24T19:27
STU01964,COL001,BMS Institute of Technology,Bangalore,ECE,7.77,1,True,True,False,2026-07-15T10:18
STU01965,COL001,BMS Institute of Technology,Bangalore,ISE,7.28,0,True,True,True,2026-07-24T11:55
STU01966,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.8,0,True,True,True,2026-07-06T18:50
STU01967,COL003,PES University,Bangalore,EEE,8.18,0,True,True,True,2026-07-23T14:15
STU01968,COL003,PES University,Bangalore,AI&ML,8.28,0,True,True,True,2026-08-08T10:22
STU01969,COL001,BMS Institute of Technology,Bangalore,CSE,7.3,0,True,True,True,2026-08-22T15:01
STU01970,COL005,New Horizon College of Engineering,Bangalore,AI&ML,8.25,0,True,True,True,2026-07-29T18:47
STU01971,COL003,PES University,Bangalore,CSE,7.98,2,False,True,False,2026-07-19T10:12
STU01972,COL002,RV College of Engineering,Bangalore,CSE,8.0,1,True,True,False,2026-08-23T12:01
STU01973,COL001,BMS Institute of Technology,Bangalore,ECE,8.33,0,True,True,True,2026-08-09T20:09
STU01974,COL005,New Horizon College of Engineering,Bangalore,ECE,8.54,0,True,True,True,2026-08-24T17:50
STU01975,COL003,PES University,Bangalore,ME,6.79,0,True,True,True,2026-07-12T11:15
STU01976,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.08,0,True,False,False,2026-07-18T12:17
STU01977,COL005,New Horizon College of Engineering,Bangalore,ISE,8.06,0,True,False,False,2026-07-17T14:30
STU01978,COL002,RV College of Engineering,Bangalore,AI&ML,6.65,0,False,True,False,2026-07-07T11:04
STU01979,COL001,BMS Institute of Technology,Bangalore,ISE,9.16,0,True,True,True,2026-07-15T13:13
STU01980,COL002,RV College of Engineering,Bangalore,ME,6.63,0,True,True,True,2026-07-18T18:01
STU01981,COL002,RV College of Engineering,Bangalore,ECE,8.21,0,True,True,True,2026-07-11T18:17
STU01982,COL001,BMS Institute of Technology,Bangalore,EEE,6.8,0,True,True,True,2026-07-14T14:23
STU01983,COL006,CMR Institute of Technology,Bangalore,ISE,7.78,0,True,True,True,2026-08-20T15:10
STU01984,COL005,New Horizon College of Engineering,Bangalore,ME,6.39,0,True,True,False,2026-07-23T16:13
STU01985,COL002,RV College of Engineering,Bangalore,ME,7.5,0,True,True,True,2026-07-26T19:14
STU01986,COL003,PES University,Bangalore,AI&ML,6.68,0,True,True,True,2026-08-15T09:47
STU01987,COL003,PES University,Bangalore,AI&ML,8.73,0,True,True,True,2026-08-19T20:57
STU01988,COL003,PES University,Bangalore,ECE,7.46,0,True,True,True,2026-08-19T09:14
STU01989,COL005,New Horizon College of Engineering,Bangalore,ISE,7.22,1,True,True,False,2026-07-06T17:55
STU01990,COL001,BMS Institute of Technology,Bangalore,ME,7.2,0,True,True,True,2026-07-30T16:20
STU01991,COL006,CMR Institute of Technology,Bangalore,ME,7.2,0,True,True,True,2026-08-08T18:53
STU01992,COL002,RV College of Engineering,Bangalore,CSE,7.12,0,True,True,True,2026-07-29T11:40
STU01993,COL006,CMR Institute of Technology,Bangalore,EEE,8.05,0,True,True,True,2026-07-10T13:33
STU01994,COL002,RV College of Engineering,Bangalore,ME,7.83,0,True,True,True,2026-08-11T13:29
STU01995,COL002,RV College of Engineering,Bangalore,CSE,7.64,0,False,True,False,2026-08-04T10:36
STU01996,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.1,0,True,True,True,2026-07-14T13:36
STU01997,COL003,PES University,Bangalore,CSE,8.06,0,True,True,True,2026-07-24T10:50
STU01998,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.32,1,True,True,False,2026-08-19T12:41
STU01999,COL001,BMS Institute of Technology,Bangalore,ISE,7.6,0,True,True,True,2026-07-08T10:11
STU02000,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.59,2,True,False,False,2026-08-20T20:05
STU02001,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.53,0,False,True,False,2026-07-19T18:33
STU02002,COL006,CMR Institute of Technology,Bangalore,ECE,7.87,2,True,False,False,2026-07-22T17:54
STU02003,COL006,CMR Institute of Technology,Bangalore,ME,7.26,0,True,True,True,2026-07-03T14:58
STU02004,COL001,BMS Institute of Technology,Bangalore,ECE,7.43,1,False,True,False,2026-07-03T13:23
STU02005,COL006,CMR Institute of Technology,Bangalore,CSE,7.88,0,True,True,True,2026-08-18T13:54
STU02006,COL006,CMR Institute of Technology,Bangalore,EEE,7.83,0,True,True,True,2026-08-10T17:02
STU02007,COL002,RV College of Engineering,Bangalore,ECE,7.28,0,True,True,True,2026-07-17T18:30
STU02008,COL006,CMR Institute of Technology,Bangalore,EEE,7.88,0,True,True,True,2026-07-28T18:38
STU02009,COL002,RV College of Engineering,Bangalore,CSE,7.78,0,True,True,True,2026-08-10T09:07
STU02010,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.3,0,True,True,True,2026-07-26T11:32
STU02011,COL005,New Horizon College of Engineering,Bangalore,ISE,8.56,1,True,True,False,2026-08-15T12:38
STU02012,COL001,BMS Institute of Technology,Bangalore,ISE,7.54,2,True,True,False,2026-08-12T19:04
STU02013,COL006,CMR Institute of Technology,Bangalore,ME,8.22,0,True,True,True,2026-07-24T17:20
STU02014,COL003,PES University,Bangalore,ME,8.53,0,True,True,True,2026-07-10T17:52
STU02015,COL003,PES University,Bangalore,ME,6.96,0,True,True,True,2026-07-19T13:23
STU02016,COL001,BMS Institute of Technology,Bangalore,EEE,7.74,0,True,True,True,2026-07-19T09:59
STU02017,COL006,CMR Institute of Technology,Bangalore,CSE,7.53,0,True,True,True,2026-07-12T16:03
STU02018,COL001,BMS Institute of Technology,Bangalore,ISE,7.86,1,True,True,False,2026-07-03T10:10
STU02019,COL006,CMR Institute of Technology,Bangalore,ME,8.0,0,True,True,True,2026-07-14T11:34
STU02020,COL003,PES University,Bangalore,ECE,8.35,0,True,True,True,2026-08-13T09:44
STU02021,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.86,0,True,True,True,2026-07-14T18:45
STU02022,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.81,0,True,True,True,2026-08-19T16:06
STU02023,COL002,RV College of Engineering,Bangalore,EEE,8.06,0,False,True,False,2026-08-06T09:23
STU02024,COL001,BMS Institute of Technology,Bangalore,ECE,8.11,0,True,True,True,2026-08-05T13:07
STU02025,COL003,PES University,Bangalore,ME,7.21,0,True,True,True,2026-07-23T20:17
STU02026,COL003,PES University,Bangalore,ISE,8.18,0,True,True,True,2026-07-03T11:04
STU02027,COL003,PES University,Bangalore,EEE,7.75,0,True,True,True,2026-07-17T21:00
STU02028,COL003,PES University,Bangalore,ECE,7.36,0,True,True,True,2026-08-14T10:31
STU02029,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,8.69,0,True,True,True,2026-08-05T19:25
STU02030,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.88,0,True,True,True,2026-07-06T12:59
STU02031,COL003,PES University,Bangalore,ECE,7.22,0,True,True,True,2026-07-06T09:17
STU02032,COL006,CMR Institute of Technology,Bangalore,ME,7.77,0,True,True,True,2026-07-13T16:31
STU02033,COL003,PES University,Bangalore,ISE,7.11,0,True,True,True,2026-08-21T17:27
STU02034,COL005,New Horizon College of Engineering,Bangalore,ISE,7.37,1,True,True,False,2026-08-01T18:29
STU02035,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.59,0,True,True,True,2026-08-15T12:09
STU02036,COL006,CMR Institute of Technology,Bangalore,ECE,7.66,0,True,True,True,2026-08-18T14:58
STU02037,COL005,New Horizon College of Engineering,Bangalore,ECE,6.1,0,True,True,False,2026-07-09T20:56
STU02038,COL002,RV College of Engineering,Bangalore,CSE,6.99,2,True,True,False,2026-07-19T09:36
STU02039,COL002,RV College of Engineering,Bangalore,ISE,6.95,0,True,True,True,2026-08-03T19:52
STU02040,COL002,RV College of Engineering,Bangalore,CSE,7.03,0,True,True,True,2026-08-09T18:32
STU02041,COL002,RV College of Engineering,Bangalore,ECE,7.56,0,True,True,True,2026-07-05T10:26
STU02042,COL001,BMS Institute of Technology,Bangalore,EEE,7.99,0,True,True,True,2026-08-18T19:17
STU02043,COL005,New Horizon College of Engineering,Bangalore,CSE,8.44,0,True,True,True,2026-07-08T12:41
STU02044,COL002,RV College of Engineering,Bangalore,ISE,8.47,0,True,True,True,2026-07-13T13:28
STU02045,COL003,PES University,Bangalore,ECE,8.92,1,True,True,False,2026-07-12T17:55
STU02046,COL003,PES University,Bangalore,CSE,8.92,0,True,False,False,2026-07-08T20:51
STU02047,COL006,CMR Institute of Technology,Bangalore,ME,7.23,0,True,True,True,2026-08-01T13:38
STU02048,COL005,New Horizon College of Engineering,Bangalore,EEE,8.33,0,True,True,True,2026-08-09T09:51
STU02049,COL001,BMS Institute of Technology,Bangalore,CSE,6.78,0,True,True,True,2026-08-15T10:38
STU02050,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.27,0,True,True,True,2026-07-20T14:02
STU02051,COL001,BMS Institute of Technology,Bangalore,CSE,7.53,0,True,True,True,2026-08-09T15:01
STU02052,COL001,BMS Institute of Technology,Bangalore,ECE,7.17,0,True,True,True,2026-08-22T15:37
STU02053,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,7.88,0,True,True,True,2026-07-11T18:04
STU02054,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,7.5,0,True,True,True,2026-07-08T19:18
STU02055,COL006,CMR Institute of Technology,Bangalore,ECE,7.97,1,True,True,False,2026-08-11T09:54
STU02056,COL003,PES University,Bangalore,ECE,8.54,0,True,True,True,2026-08-19T10:16
STU02057,COL003,PES University,Bangalore,EEE,6.45,0,True,True,False,2026-07-31T13:49
STU02058,COL005,New Horizon College of Engineering,Bangalore,EEE,7.62,0,True,True,True,2026-07-31T17:36
STU02059,COL006,CMR Institute of Technology,Bangalore,EEE,8.23,0,True,True,True,2026-07-19T14:48
STU02060,COL003,PES University,Bangalore,AI&ML,7.22,0,True,False,False,2026-08-02T15:39
STU02061,COL002,RV College of Engineering,Bangalore,ME,7.38,0,True,False,False,2026-08-05T10:46
STU02062,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,8.11,0,True,True,True,2026-07-08T20:43
STU02063,COL001,BMS Institute of Technology,Bangalore,ECE,7.94,2,True,True,False,2026-07-21T20:38
STU02064,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,7.77,0,True,True,True,2026-07-03T20:10
STU02065,COL001,BMS Institute of Technology,Bangalore,EEE,6.91,1,True,True,False,2026-07-22T11:52
STU02066,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,9.11,1,True,True,False,2026-08-15T09:40
STU02067,COL002,RV College of Engineering,Bangalore,ECE,7.86,0,True,True,True,2026-07-07T17:54
