event_id,event_name,event_timestamp,application_id,candidate_id,company_id,job_id,event_version,eligibility_status,eligibility_reason,payment_id,amount,currency,payment_method,gateway,gateway_transaction_id,captured_amount,revenue_id,recognized_amount,revenue_type,refund_id,refund_amount,refund_reason,failure_code,failure_reason
PAE002919,application_eligible,2026-08-27 18:07:00,APP00642,CAN046,CMP003,JOB072,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002920,payment_initiated,2026-08-27 18:22:00,APP00642,CAN046,CMP003,JOB072,1.0,,,PAY00421,1408.29,INR,card,PayPerAppDemo,,,,,,,,,,
PAE002921,payment_failed,2026-08-27 18:23:41,APP00642,CAN046,CMP003,JOB072,1.0,,,PAY00421,1408.29,INR,,,,,,,,,,,DECLINED,demo_payment_failure
PAE002922,application_started,2026-08-27 09:52:00,APP00643,CAN014,CMP040,JOB079,1.0,,,,,,,,,,,,,,,,,
PAE002923,application_submitted,2026-08-27 11:01:00,APP00643,CAN014,CMP040,JOB079,1.0,,,,,,,,,,,,,,,,,
PAE002924,application_eligible,2026-08-28 08:01:00,APP00643,CAN014,CMP040,JOB079,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002925,payment_initiated,2026-08-28 08:13:00,APP00643,CAN014,CMP040,JOB079,1.0,,,PAY00422,506.73,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE002926,payment_captured,2026-08-28 08:14:35,APP00643,CAN014,CMP040,JOB079,1.0,,,PAY00422,506.73,INR,,PayPerAppDemo,GTX000422,506.73,,,,,,,,
PAE002927,revenue_recognized,2026-08-28 08:43:35,APP00643,CAN014,CMP040,JOB079,1.0,,,PAY00422,40.54,INR,,,,,REV00422,40.54,pay_per_application_fee,,,,,
PAE002928,application_started,2026-08-27 18:23:00,APP00644,CAN064,CMP007,JOB020,1.0,,,,,,,,,,,,,,,,,
PAE002929,application_submitted,2026-08-27 18:45:00,APP00644,CAN064,CMP007,JOB020,1.0,,,,,,,,,,,,,,,,,
PAE002930,application_eligible,2026-08-28 01:45:00,APP00644,CAN064,CMP007,JOB020,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002931,payment_initiated,2026-08-28 02:10:00,APP00644,CAN064,CMP007,JOB020,1.0,,,PAY00423,769.69,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE002932,payment_captured,2026-08-28 02:11:48,APP00644,CAN064,CMP007,JOB020,1.0,,,PAY00423,769.69,INR,,PayPerAppDemo,GTX000423,769.69,,,,,,,,
PAE002933,revenue_recognized,2026-08-28 02:42:48,APP00644,CAN064,CMP007,JOB020,1.0,,,PAY00423,61.58,INR,,,,,REV00423,61.58,pay_per_application_fee,,,,,
PAE002934,application_started,2026-08-27 12:23:00,APP00645,CAN065,CMP011,JOB011,1.0,,,,,,,,,,,,,,,,,
PAE002935,application_submitted,2026-08-27 13:21:00,APP00645,CAN065,CMP011,JOB011,1.0,,,,,,,,,,,,,,,,,
PAE002936,application_eligible,2026-08-28 11:21:00,APP00645,CAN065,CMP011,JOB011,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002937,payment_initiated,2026-08-28 11:38:00,APP00645,CAN065,CMP011,JOB011,1.0,,,PAY00424,1191.51,INR,card,PayPerAppDemo,,,,,,,,,,
PAE002938,payment_captured,2026-08-28 11:38:22,APP00645,CAN065,CMP011,JOB011,1.0,,,PAY00424,1191.51,INR,,PayPerAppDemo,GTX000424,1191.51,,,,,,,,
PAE002939,revenue_recognized,2026-08-28 12:30:22,APP00645,CAN065,CMP011,JOB011,1.0,,,PAY00424,95.32,INR,,,,,REV00424,95.32,pay_per_application_fee,,,,,
PAE002940,application_started,2026-08-27 18:23:00,APP00646,CAN053,CMP030,JOB067,1.0,,,,,,,,,,,,,,,,,
PAE002941,application_started,2026-08-27 16:04:00,APP00647,CAN057,CMP010,JOB002,1.0,,,,,,,,,,,,,,,,,
PAE002942,application_submitted,2026-08-27 16:49:00,APP00647,CAN057,CMP010,JOB002,1.0,,,,,,,,,,,,,,,,,
PAE002943,application_eligible,2026-08-27 22:49:00,APP00647,CAN057,CMP010,JOB002,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002944,payment_initiated,2026-08-27 22:51:00,APP00647,CAN057,CMP010,JOB002,1.0,,,PAY00425,741.58,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE002945,payment_captured,2026-08-27 22:51:24,APP00647,CAN057,CMP010,JOB002,1.0,,,PAY00425,741.58,INR,,PayPerAppDemo,GTX000425,741.58,,,,,,,,
PAE002946,revenue_recognized,2026-08-27 23:49:24,APP00647,CAN057,CMP010,JOB002,1.0,,,PAY00425,59.33,INR,,,,,REV00425,59.33,pay_per_application_fee,,,,,
PAE002947,application_started,2026-08-27 14:25:00,APP00648,CAN081,CMP034,JOB038,1.0,,,,,,,,,,,,,,,,,
PAE002948,application_started,2026-08-28 13:58:00,APP00649,CAN090,CMP036,JOB039,1.0,,,,,,,,,,,,,,,,,
PAE002949,application_submitted,2026-08-28 14:38:00,APP00649,CAN090,CMP036,JOB039,1.0,,,,,,,,,,,,,,,,,
PAE002950,application_started,2026-08-28 15:41:00,APP00650,CAN079,CMP010,JOB052,1.0,,,,,,,,,,,,,,,,,
PAE002951,application_submitted,2026-08-28 16:55:00,APP00650,CAN079,CMP010,JOB052,1.0,,,,,,,,,,,,,,,,,
PAE002952,application_eligible,2026-08-29 12:55:00,APP00650,CAN079,CMP010,JOB052,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002953,payment_initiated,2026-08-29 13:24:00,APP00650,CAN079,CMP010,JOB052,1.0,,,PAY00426,1121.84,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE002954,payment_captured,2026-08-29 13:24:30,APP00650,CAN079,CMP010,JOB052,1.0,,,PAY00426,1121.84,INR,,PayPerAppDemo,GTX000426,1121.84,,,,,,,,
PAE002955,revenue_recognized,2026-08-29 14:21:30,APP00650,CAN079,CMP010,JOB052,1.0,,,PAY00426,89.75,INR,,,,,REV00426,89.75,pay_per_application_fee,,,,,
PAE002956,application_started,2026-08-28 14:46:00,APP00651,CAN005,CMP035,JOB043,1.0,,,,,,,,,,,,,,,,,
PAE002957,application_submitted,2026-08-28 15:07:00,APP00651,CAN005,CMP035,JOB043,1.0,,,,,,,,,,,,,,,,,
PAE002958,application_eligible,2026-08-29 09:07:00,APP00651,CAN005,CMP035,JOB043,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002959,payment_initiated,2026-08-29 09:25:00,APP00651,CAN005,CMP035,JOB043,1.0,,,PAY00427,366.02,INR,card,PayPerAppDemo,,,,,,,,,,
PAE002960,payment_captured,2026-08-29 09:26:41,APP00651,CAN005,CMP035,JOB043,1.0,,,PAY00427,366.02,INR,,PayPerAppDemo,GTX000427,366.02,,,,,,,,
PAE002961,revenue_recognized,2026-08-29 10:07:41,APP00651,CAN005,CMP035,JOB043,1.0,,,PAY00427,29.28,INR,,,,,REV00427,29.28,pay_per_application_fee,,,,,
PAE002962,application_started,2026-08-28 12:15:00,APP00652,CAN004,CMP035,JOB076,1.0,,,,,,,,,,,,,,,,,
PAE002963,application_submitted,2026-08-28 12:58:00,APP00652,CAN004,CMP035,JOB076,1.0,,,,,,,,,,,,,,,,,
PAE002964,application_eligible,2026-08-29 05:58:00,APP00652,CAN004,CMP035,JOB076,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002965,payment_initiated,2026-08-29 06:10:00,APP00652,CAN004,CMP035,JOB076,1.0,,,PAY00428,324.93,INR,card,PayPerAppDemo,,,,,,,,,,
PAE002966,payment_captured,2026-08-29 06:10:50,APP00652,CAN004,CMP035,JOB076,1.0,,,PAY00428,324.93,INR,,PayPerAppDemo,GTX000428,324.93,,,,,,,,
PAE002967,revenue_recognized,2026-08-29 06:18:50,APP00652,CAN004,CMP035,JOB076,1.0,,,PAY00428,25.99,INR,,,,,REV00428,25.99,pay_per_application_fee,,,,,
PAE002968,payment_refunded,2026-08-30 06:18:50,APP00652,CAN004,CMP035,JOB076,1.0,,,PAY00428,239.87,INR,,,,,,,,REF00428,239.87,demo_refund,,
PAE002969,application_started,2026-08-28 08:29:00,APP00653,CAN058,CMP020,JOB074,1.0,,,,,,,,,,,,,,,,,
PAE002970,application_submitted,2026-08-28 09:04:00,APP00653,CAN058,CMP020,JOB074,1.0,,,,,,,,,,,,,,,,,
PAE002971,application_eligible,2026-08-29 04:04:00,APP00653,CAN058,CMP020,JOB074,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002972,payment_initiated,2026-08-29 04:25:00,APP00653,CAN058,CMP020,JOB074,1.0,,,PAY00429,1367.92,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE002973,payment_captured,2026-08-29 04:26:21,APP00653,CAN058,CMP020,JOB074,1.0,,,PAY00429,1367.92,INR,,PayPerAppDemo,GTX000429,1367.92,,,,,,,,
PAE002974,revenue_recognized,2026-08-29 04:41:21,APP00653,CAN058,CMP020,JOB074,1.0,,,PAY00429,109.43,INR,,,,,REV00429,109.43,pay_per_application_fee,,,,,
PAE002975,application_started,2026-08-28 14:33:00,APP00654,CAN037,CMP037,JOB018,1.0,,,,,,,,,,,,,,,,,
PAE002976,application_submitted,2026-08-28 14:51:00,APP00654,CAN037,CMP037,JOB018,1.0,,,,,,,,,,,,,,,,,
PAE002977,application_eligible,2026-08-29 09:51:00,APP00654,CAN037,CMP037,JOB018,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002978,payment_initiated,2026-08-29 10:06:00,APP00654,CAN037,CMP037,JOB018,1.0,,,PAY00430,1223.19,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE002979,payment_captured,2026-08-29 10:06:59,APP00654,CAN037,CMP037,JOB018,1.0,,,PAY00430,1223.19,INR,,PayPerAppDemo,GTX000430,1223.19,,,,,,,,
PAE002980,revenue_recognized,2026-08-29 11:00:59,APP00654,CAN037,CMP037,JOB018,1.0,,,PAY00430,97.86,INR,,,,,REV00430,97.86,pay_per_application_fee,,,,,
PAE002981,application_started,2026-08-28 10:30:00,APP00655,CAN012,CMP004,JOB055,1.0,,,,,,,,,,,,,,,,,
PAE002982,application_submitted,2026-08-28 10:44:00,APP00655,CAN012,CMP004,JOB055,1.0,,,,,,,,,,,,,,,,,
PAE002983,application_eligible,2026-08-29 03:44:00,APP00655,CAN012,CMP004,JOB055,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002984,payment_initiated,2026-08-29 04:09:00,APP00655,CAN012,CMP004,JOB055,1.0,,,PAY00431,948.71,INR,card,PayPerAppDemo,,,,,,,,,,
PAE002985,payment_captured,2026-08-29 04:10:19,APP00655,CAN012,CMP004,JOB055,1.0,,,PAY00431,948.71,INR,,PayPerAppDemo,GTX000431,948.71,,,,,,,,
PAE002986,revenue_recognized,2026-08-29 04:42:19,APP00655,CAN012,CMP004,JOB055,1.0,,,PAY00431,75.9,INR,,,,,REV00431,75.9,pay_per_application_fee,,,,,
PAE002987,application_started,2026-08-28 10:09:00,APP00656,CAN057,CMP032,JOB054,1.0,,,,,,,,,,,,,,,,,
PAE002988,application_submitted,2026-08-28 11:16:00,APP00656,CAN057,CMP032,JOB054,1.0,,,,,,,,,,,,,,,,,
PAE002989,application_eligible,2026-08-28 16:16:00,APP00656,CAN057,CMP032,JOB054,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002990,application_started,2026-08-28 11:29:00,APP00657,CAN066,CMP034,JOB016,1.0,,,,,,,,,,,,,,,,,
PAE002991,application_submitted,2026-08-28 11:54:00,APP00657,CAN066,CMP034,JOB016,1.0,,,,,,,,,,,,,,,,,
PAE002992,application_started,2026-08-28 14:07:00,APP00658,CAN048,CMP008,JOB078,1.0,,,,,,,,,,,,,,,,,
PAE002993,application_submitted,2026-08-28 15:25:00,APP00658,CAN048,CMP008,JOB078,1.0,,,,,,,,,,,,,,,,,
PAE002994,application_eligible,2026-08-29 08:25:00,APP00658,CAN048,CMP008,JOB078,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002995,payment_initiated,2026-08-29 08:37:00,APP00658,CAN048,CMP008,JOB078,1.0,,,PAY00432,714.33,INR,card,PayPerAppDemo,,,,,,,,,,
PAE002996,payment_captured,2026-08-29 08:37:08,APP00658,CAN048,CMP008,JOB078,1.0,,,PAY00432,714.33,INR,,PayPerAppDemo,GTX000432,714.33,,,,,,,,
PAE002997,revenue_recognized,2026-08-29 09:28:08,APP00658,CAN048,CMP008,JOB078,1.0,,,PAY00432,57.15,INR,,,,,REV00432,57.15,pay_per_application_fee,,,,,
PAE002998,application_started,2026-08-28 12:56:00,APP00659,CAN076,CMP027,JOB007,1.0,,,,,,,,,,,,,,,,,
PAE002999,application_submitted,2026-08-28 13:24:00,APP00659,CAN076,CMP027,JOB007,1.0,,,,,,,,,,,,,,,,,
PAE003000,application_eligible,2026-08-29 05:24:00,APP00659,CAN076,CMP027,JOB007,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003001,payment_initiated,2026-08-29 05:27:00,APP00659,CAN076,CMP027,JOB007,1.0,,,PAY00433,934.42,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE003002,payment_captured,2026-08-29 05:28:18,APP00659,CAN076,CMP027,JOB007,1.0,,,PAY00433,934.42,INR,,PayPerAppDemo,GTX000433,934.42,,,,,,,,
PAE003003,revenue_recognized,2026-08-29 05:48:18,APP00659,CAN076,CMP027,JOB007,1.0,,,PAY00433,74.75,INR,,,,,REV00433,74.75,pay_per_application_fee,,,,,
PAE003004,application_started,2026-08-28 17:08:00,APP00660,CAN044,CMP025,JOB061,1.0,,,,,,,,,,,,,,,,,
PAE003005,application_submitted,2026-08-28 18:17:00,APP00660,CAN044,CMP025,JOB061,1.0,,,,,,,,,,,,,,,,,
PAE003006,application_eligible,2026-08-29 09:17:00,APP00660,CAN044,CMP025,JOB061,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003007,payment_initiated,2026-08-29 09:41:00,APP00660,CAN044,CMP025,JOB061,1.0,,,PAY00434,436.23,INR,card,PayPerAppDemo,,,,,,,,,,
PAE003008,payment_captured,2026-08-29 09:42:24,APP00660,CAN044,CMP025,JOB061,1.0,,,PAY00434,436.23,INR,,PayPerAppDemo,GTX000434,436.23,,,,,,,,
PAE003009,revenue_recognized,2026-08-29 10:25:24,APP00660,CAN044,CMP025,JOB061,1.0,,,PAY00434,34.9,INR,,,,,REV00434,34.9,pay_per_application_fee,,,,,
PAE003010,application_started,2026-08-28 13:34:00,APP00661,CAN050,CMP015,JOB051,1.0,,,,,,,,,,,,,,,,,
PAE003011,application_submitted,2026-08-28 15:04:00,APP00661,CAN050,CMP015,JOB051,1.0,,,,,,,,,,,,,,,,,
PAE003012,application_started,2026-08-28 10:45:00,APP00662,CAN095,CMP018,JOB012,1.0,,,,,,,,,,,,,,,,,
PAE003013,application_submitted,2026-08-28 12:10:00,APP00662,CAN095,CMP018,JOB012,1.0,,,,,,,,,,,,,,,,,
PAE003014,application_eligible,2026-08-29 11:10:00,APP00662,CAN095,CMP018,JOB012,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003015,payment_initiated,2026-08-29 11:31:00,APP00662,CAN095,CMP018,JOB012,1.0,,,PAY00435,1056.45,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE003016,payment_captured,2026-08-29 11:32:24,APP00662,CAN095,CMP018,JOB012,1.0,,,PAY00435,1056.45,INR,,PayPerAppDemo,GTX000435,1056.45,,,,,,,,
PAE003017,revenue_recognized,2026-08-29 12:07:24,APP00662,CAN095,CMP018,JOB012,1.0,,,PAY00435,84.52,INR,,,,,REV00435,84.52,pay_per_application_fee,,,,,
PAE003018,application_started,2026-08-28 11:48:00,APP00663,CAN007,CMP037,JOB067,1.0,,,,,,,,,,,,,,,,,
PAE003019,application_submitted,2026-08-28 11:55:00,APP00663,CAN007,CMP037,JOB067,1.0,,,,,,,,,,,,,,,,,
PAE003020,application_eligible,2026-08-29 05:55:00,APP00663,CAN007,CMP037,JOB067,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003021,payment_initiated,2026-08-29 06:21:00,APP00663,CAN007,CMP037,JOB067,1.0,,,PAY00436,273.72,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE003022,payment_captured,2026-08-29 06:22:35,APP00663,CAN007,CMP037,JOB067,1.0,,,PAY00436,273.72,INR,,PayPerAppDemo,GTX000436,273.72,,,,,,,,
PAE003023,revenue_recognized,2026-08-29 07:16:35,APP00663,CAN007,CMP037,JOB067,1.0,,,PAY00436,21.9,INR,,,,,REV00436,21.9,pay_per_application_fee,,,,,
PAE003024,application_started,2026-08-28 17:20:00,APP00664,CAN057,CMP006,JOB069,1.0,,,,,,,,,,,,,,,,,
PAE003025,application_submitted,2026-08-28 17:30:00,APP00664,CAN057,CMP006,JOB069,1.0,,,,,,,,,,,,,,,,,
PAE003026,application_eligible,2026-08-28 18:30:00,APP00664,CAN057,CMP006,JOB069,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003027,payment_initiated,2026-08-28 18:31:00,APP00664,CAN057,CMP006,JOB069,1.0,,,PAY00437,475.64,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE003028,payment_captured,2026-08-28 18:31:37,APP00664,CAN057,CMP006,JOB069,1.0,,,PAY00437,475.64,INR,,PayPerAppDemo,GTX000437,475.64,,,,,,,,
PAE003029,revenue_recognized,2026-08-28 18:37:37,APP00664,CAN057,CMP006,JOB069,1.0,,,PAY00437,38.05,INR,,,,,REV00437,38.05,pay_per_application_fee,,,,,
PAE003030,application_started,2026-08-28 12:09:00,APP00665,CAN013,CMP035,JOB022,1.0,,,,,,,,,,,,,,,,,
PAE003031,application_submitted,2026-08-28 12:25:00,APP00665,CAN013,CMP035,JOB022,1.0,,,,,,,,,,,,,,,,,
PAE003032,application_eligible,2026-08-29 02:25:00,APP00665,CAN013,CMP035,JOB022,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003033,payment_initiated,2026-08-29 02:36:00,APP00665,CAN013,CMP035,JOB022,1.0,,,PAY00438,323.64,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE003034,payment_captured,2026-08-29 02:36:12,APP00665,CAN013,CMP035,JOB022,1.0,,,PAY00438,323.64,INR,,PayPerAppDemo,GTX000438,323.64,,,,,,,,
PAE003035,revenue_recognized,2026-08-29 02:56:12,APP00665,CAN013,CMP035,JOB022,1.0,,,PAY00438,25.89,INR,,,,,REV00438,25.89,pay_per_application_fee,,,,,
PAE003036,application_started,2026-08-28 13:16:00,APP00666,CAN041,CMP010,JOB053,1.0,,,,,,,,,,,,,,,,,
PAE003037,application_submitted,2026-08-28 13:36:00,APP00666,CAN041,CMP010,JOB053,1.0,,,,,,,,,,,,,,,,,
PAE003038,application_eligible,2026-08-28 21:36:00,APP00666,CAN041,CMP010,JOB053,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003039,payment_initiated,2026-08-28 21:52:00,APP00666,CAN041,CMP010,JOB053,1.0,,,PAY00439,982.54,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE003040,payment_captured,2026-08-28 21:52:54,APP00666,CAN041,CMP010,JOB053,1.0,,,PAY00439,982.54,INR,,PayPerAppDemo,GTX000439,982.54,,,,,,,,
PAE003041,revenue_recognized,2026-08-28 22:00:54,APP00666,CAN041,CMP010,JOB053,1.0,,,PAY00439,78.6,INR,,,,,REV00439,78.6,pay_per_application_fee,,,,,
PAE003042,application_started,2026-08-28 14:04:00,APP00667,CAN041,CMP030,JOB071,1.0,,,,,,,,,,,,,,,,,
PAE003043,application_submitted,2026-08-28 15:01:00,APP00667,CAN041,CMP030,JOB071,1.0,,,,,,,,,,,,,,,,,
PAE003044,application_eligible,2026-08-28 16:01:00,APP00667,CAN041,CMP030,JOB071,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003045,payment_initiated,2026-08-28 16:23:00,APP00667,CAN041,CMP030,JOB071,1.0,,,PAY00440,1454.34,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE003046,payment_captured,2026-08-28 16:24:16,APP00667,CAN041,CMP030,JOB071,1.0,,,PAY00440,1454.34,INR,,PayPerAppDemo,GTX000440,1454.34,,,,,,,,
PAE003047,revenue_recognized,2026-08-28 17:06:16,APP00667,CAN041,CMP030,JOB071,1.0,,,PAY00440,116.35,INR,,,,,REV00440,116.35,pay_per_application_fee,,,,,
PAE003048,application_started,2026-08-28 15:05:00,APP00668,CAN039,CMP037,JOB053,1.0,,,,,,,,,,,,,,,,,
PAE003049,application_submitted,2026-08-28 16:14:00,APP00668,CAN039,CMP037,JOB053,1.0,,,,,,,,,,,,,,,,,
PAE003050,application_eligible,2026-08-28 21:14:00,APP00668,CAN039,CMP037,JOB053,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003051,payment_initiated,2026-08-28 21:40:00,APP00668,CAN039,CMP037,JOB053,1.0,,,PAY00441,1481.64,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE003052,payment_captured,2026-08-28 21:40:59,APP00668,CAN039,CMP037,JOB053,1.0,,,PAY00441,1481.64,INR,,PayPerAppDemo,GTX000441,1481.64,,,,,,,,
PAE003053,revenue_recognized,2026-08-28 22:39:59,APP00668,CAN039,CMP037,JOB053,1.0,,,PAY00441,118.53,INR,,,,,REV00441,118.53,pay_per_application_fee,,,,,
PAE003054,application_started,2026-08-28 17:18:00,APP00669,CAN006,CMP001,JOB060,1.0,,,,,,,,,,,,,,,,,
PAE003055,application_submitted,2026-08-28 17:44:00,APP00669,CAN006,CMP001,JOB060,1.0,,,,,,,,,,,,,,,,,
PAE003056,application_eligible,2026-08-29 09:44:00,APP00669,CAN006,CMP001,JOB060,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003057,payment_initiated,2026-08-29 10:06:00,APP00669,CAN006,CMP001,JOB060,1.0,,,PAY00442,563.61,INR,card,PayPerAppDemo,,,,,,,,,,
PAE003058,payment_failed,2026-08-29 10:07:52,APP00669,CAN006,CMP001,JOB060,1.0,,,PAY00442,563.61,INR,,,,,,,,,,,INSUFFICIENT_FUNDS,demo_payment_failure
PAE003059,application_started,2026-08-28 12:02:00,APP00670,CAN028,CMP038,JOB066,1.0,,,,,,,,,,,,,,,,,
PAE003060,application_submitted,2026-08-28 13:15:00,APP00670,CAN028,CMP038,JOB066,1.0,,,,,,,,,,,,,,,,,
PAE003061,application_eligible,2026-08-28 23:15:00,APP00670,CAN028,CMP038,JOB066,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003062,payment_initiated,2026-08-28 23:42:00,APP00670,CAN028,CMP038,JOB066,1.0,,,PAY00443,1123.04,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE003063,payment_captured,2026-08-28 23:42:40,APP00670,CAN028,CMP038,JOB066,1.0,,,PAY00443,1123.04,INR,,PayPerAppDemo,GTX000443,1123.04,,,,,,,,
PAE003064,revenue_recognized,2026-08-29 00:39:40,APP00670,CAN028,CMP038,JOB066,1.0,,,PAY00443,89.84,INR,,,,,REV00443,89.84,pay_per_application_fee,,,,,
PAE003065,application_started,2026-08-28 18:21:00,APP00671,CAN079,CMP033,JOB041,1.0,,,,,,,,,,,,,,,,,
PAE003066,application_submitted,2026-08-28 19:23:00,APP00671,CAN079,CMP033,JOB041,1.0,,,,,,,,,,,,,,,,,
PAE003067,application_eligible,2026-08-29 17:23:00,APP00671,CAN079,CMP033,JOB041,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003068,application_started,2026-08-28 17:21:00,APP00672,CAN044,CMP014,JOB059,1.0,,,,,,,,,,,,,,,,,
PAE003069,application_submitted,2026-08-28 17:43:00,APP00672,CAN044,CMP014,JOB059,1.0,,,,,,,,,,,,,,,,,
PAE003070,application_eligible,2026-08-28 18:43:00,APP00672,CAN044,CMP014,JOB059,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003071,payment_initiated,2026-08-28 18:44:00,APP00672,CAN044,CMP014,JOB059,1.0,,,PAY00444,255.35,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE003072,payment_captured,2026-08-28 18:45:16,APP00672,CAN044,CMP014,JOB059,1.0,,,PAY00444,255.35,INR,,PayPerAppDemo,GTX000444,255.35,,,,,,,,
PAE003073,revenue_recognized,2026-08-28 19:43:16,APP00672,CAN044,CMP014,JOB059,1.0,,,PAY00444,20.43,INR,,,,,REV00444,20.43,pay_per_application_fee,,,,,
PAE003074,application_started,2026-08-29 09:50:00,APP00673,CAN063,CMP026,JOB069,1.0,,,,,,,,,,,,,,,,,
PAE003075,application_submitted,2026-08-29 11:18:00,APP00673,CAN063,CMP026,JOB069,1.0,,,,,,,,,,,,,,,,,
PAE003076,application_eligible,2026-08-29 12:18:00,APP00673,CAN063,CMP026,JOB069,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003077,payment_initiated,2026-08-29 12:33:00,APP00673,CAN063,CMP026,JOB069,1.0,,,PAY00445,1270.07,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE003078,payment_captured,2026-08-29 12:34:49,APP00673,CAN063,CMP026,JOB069,1.0,,,PAY00445,1270.07,INR,,PayPerAppDemo,GTX000445,1270.07,,,,,,,,
PAE003079,revenue_recognized,2026-08-29 12:59:49,APP00673,CAN063,CMP026,JOB069,1.0,,,PAY00445,101.61,INR,,,,,REV00445,101.61,pay_per_application_fee,,,,,
PAE003080,application_started,2026-08-29 08:07:00,APP00674,CAN046,CMP025,JOB023,1.0,,,,,,,,,,,,,,,,,
PAE003081,application_submitted,2026-08-29 08:36:00,APP00674,CAN046,CMP025,JOB023,1.0,,,,,,,,,,,,,,,,,
PAE003082,application_eligible,2026-08-29 16:36:00,APP00674,CAN046,CMP025,JOB023,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003083,payment_initiated,2026-08-29 16:58:00,APP00674,CAN046,CMP025,JOB023,1.0,,,PAY00446,1198.03,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE003084,payment_captured,2026-08-29 16:58:16,APP00674,CAN046,CMP025,JOB023,1.0,,,PAY00446,1198.03,INR,,PayPerAppDemo,GTX000446,1198.03,,,,,,,,
PAE003085,revenue_recognized,2026-08-29 17:51:16,APP00674,CAN046,CMP025,JOB023,1.0,,,PAY00446,95.84,INR,,,,,REV00446,95.84,pay_per_application_fee,,,,,
PAE003086,application_started,2026-08-29 15:23:00,APP00675,CAN039,CMP015,JOB030,1.0,,,,,,,,,,,,,,,,,
PAE003087,application_submitted,2026-08-29 16:31:00,APP00675,CAN039,CMP015,JOB030,1.0,,,,,,,,,,,,,,,,,
PAE003088,application_started,2026-08-29 08:12:00,APP00676,CAN091,CMP039,JOB027,1.0,,,,,,,,,,,,,,,,,
PAE003089,application_started,2026-08-29 12:36:00,APP00677,CAN082,CMP026,JOB015,1.0,,,,,,,,,,,,,,,,,
PAE003090,application_submitted,2026-08-29 13:02:00,APP00677,CAN082,CMP026,JOB015,1.0,,,,,,,,,,,,,,,,,
PAE003091,application_eligible,2026-08-30 11:02:00,APP00677,CAN082,CMP026,JOB015,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE003092,payment_initiated,2026-08-30 11:22:00,APP00677,CAN082,CMP026,JOB015,1.0,,,PAY00447,1090.22,INR,netbanking,PayPerAppDemo,,,,,,,,,,
