event_id,event_name,event_timestamp,seller_id,job_id,session_id,source,platform,event_version,job_category,location,skill_count,publication_status,close_reason,changed_fields,pause_reason
E000569,job_post_edited,2026-08-19 12:56:00,S019,J0162,SESS_J0162,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,,,description,
E000570,job_post_closed,2026-08-30 10:40:00,S019,J0162,SESS_J0162,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,,position_filled,,
E000571,job_post_started,2026-08-19 14:48:00,S022,J0163,SESS_J0163,synthetic_demo,web,1.0,Digital Marketer,Mumbai,,,,,
E000572,job_post_completed,2026-08-19 15:01:00,S022,J0163,SESS_J0163,synthetic_demo,mobile,1.0,Digital Marketer,Mumbai,6.0,,,,
E000573,job_post_published,2026-08-19 16:47:00,S022,J0163,SESS_J0163,synthetic_demo,mobile,1.0,Digital Marketer,Mumbai,,published,,,
E000574,job_post_paused,2026-08-23 16:47:00,S022,J0163,SESS_J0163,synthetic_demo,web,1.0,Digital Marketer,Mumbai,,,,,seller_review
E000575,job_post_reactivated,2026-08-26 16:47:00,S022,J0163,SESS_J0163,synthetic_demo,mobile,1.0,Digital Marketer,Mumbai,,,,,
E000576,job_post_started,2026-08-19 13:35:00,S015,J0164,SESS_J0164,synthetic_demo,web,1.0,UI/UX Designer,Hyderabad,,,,,
E000577,job_post_completed,2026-08-19 14:04:00,S015,J0164,SESS_J0164,synthetic_demo,mobile,1.0,UI/UX Designer,Hyderabad,7.0,,,,
E000578,job_post_published,2026-08-19 15:04:00,S015,J0164,SESS_J0164,synthetic_demo,mobile,1.0,UI/UX Designer,Hyderabad,,published,,,
E000579,job_post_closed,2026-08-23 15:04:00,S015,J0164,SESS_J0164,synthetic_demo,web,1.0,UI/UX Designer,Hyderabad,,,seller_closed,,
E000580,job_post_started,2026-08-19 13:06:00,S024,J0165,SESS_J0165,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,,,,
E000581,job_post_completed,2026-08-19 13:16:00,S024,J0165,SESS_J0165,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,5.0,,,,
E000582,job_post_published,2026-08-19 13:21:00,S024,J0165,SESS_J0165,synthetic_demo,web,1.0,UI/UX Designer,Mumbai,,published,,,
E000583,job_post_edited,2026-08-19 15:26:00,S024,J0165,SESS_J0165,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,,,salary,
E000584,job_post_started,2026-08-19 13:35:00,S004,J0166,SESS_J0166,synthetic_demo,mobile,1.0,Data Analyst,Bengaluru,,,,,
E000585,job_post_completed,2026-08-19 13:45:00,S004,J0166,SESS_J0166,synthetic_demo,web,1.0,Data Analyst,Bengaluru,5.0,,,,
E000586,job_post_published,2026-08-19 15:06:00,S004,J0166,SESS_J0166,synthetic_demo,mobile,1.0,Data Analyst,Bengaluru,,published,,,
E000587,job_post_started,2026-08-20 14:10:00,S019,J0167,SESS_J0167,synthetic_demo,mobile,1.0,Digital Marketer,Hyderabad,,,,,
E000588,job_post_completed,2026-08-20 14:23:00,S019,J0167,SESS_J0167,synthetic_demo,mobile,1.0,Digital Marketer,Hyderabad,4.0,,,,
E000589,job_post_published,2026-08-20 15:02:00,S019,J0167,SESS_J0167,synthetic_demo,web,1.0,Digital Marketer,Hyderabad,,published,,,
E000590,job_post_started,2026-08-20 11:46:00,S003,J0168,SESS_J0168,synthetic_demo,web,1.0,Business Analyst,Mumbai,,,,,
E000591,job_post_completed,2026-08-20 12:31:00,S003,J0168,SESS_J0168,synthetic_demo,web,1.0,Business Analyst,Mumbai,5.0,,,,
E000592,job_post_published,2026-08-20 13:39:00,S003,J0168,SESS_J0168,synthetic_demo,web,1.0,Business Analyst,Mumbai,,published,,,
E000593,job_post_started,2026-08-20 13:27:00,S026,J0169,SESS_J0169,synthetic_demo,mobile,1.0,Business Analyst,Pune,,,,,
E000594,job_post_completed,2026-08-20 14:10:00,S026,J0169,SESS_J0169,synthetic_demo,web,1.0,Business Analyst,Pune,4.0,,,,
E000595,job_post_published,2026-08-20 14:32:00,S026,J0169,SESS_J0169,synthetic_demo,web,1.0,Business Analyst,Pune,,published,,,
E000596,job_post_closed,2026-09-02 14:32:00,S026,J0169,SESS_J0169,synthetic_demo,mobile,1.0,Business Analyst,Pune,,,expired,,
E000597,job_post_started,2026-08-20 14:17:00,S019,J0170,SESS_J0170,synthetic_demo,web,1.0,Software Developer,Mumbai,,,,,
E000598,job_post_completed,2026-08-20 14:47:00,S019,J0170,SESS_J0170,synthetic_demo,web,1.0,Software Developer,Mumbai,6.0,,,,
E000599,job_post_published,2026-08-20 15:38:00,S019,J0170,SESS_J0170,synthetic_demo,web,1.0,Software Developer,Mumbai,,published,,,
E000600,job_post_started,2026-08-20 12:53:00,S015,J0171,SESS_J0171,synthetic_demo,mobile,1.0,Software Developer,Pune,,,,,
E000601,job_post_completed,2026-08-20 13:02:00,S015,J0171,SESS_J0171,synthetic_demo,mobile,1.0,Software Developer,Pune,7.0,,,,
E000602,job_post_published,2026-08-20 14:51:00,S015,J0171,SESS_J0171,synthetic_demo,mobile,1.0,Software Developer,Pune,,published,,,
E000603,job_post_started,2026-08-20 15:38:00,S026,J0172,SESS_J0172,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,,,,,
E000604,job_post_completed,2026-08-20 16:13:00,S026,J0172,SESS_J0172,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,6.0,,,,
E000605,job_post_published,2026-08-20 17:32:00,S026,J0172,SESS_J0172,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,,published,,,
E000606,job_post_started,2026-08-20 11:42:00,S030,J0173,SESS_J0173,synthetic_demo,web,1.0,Data Analyst,Bengaluru,,,,,
E000607,job_post_completed,2026-08-20 12:09:00,S030,J0173,SESS_J0173,synthetic_demo,mobile,1.0,Data Analyst,Bengaluru,6.0,,,,
E000608,job_post_started,2026-08-20 08:06:00,S011,J0174,SESS_J0174,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,,,,
E000609,job_post_completed,2026-08-20 08:27:00,S011,J0174,SESS_J0174,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,5.0,,,,
E000610,job_post_published,2026-08-20 09:00:00,S011,J0174,SESS_J0174,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,published,,,
E000611,job_post_paused,2026-08-21 09:00:00,S011,J0174,SESS_J0174,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,,,,,seller_review
E000612,job_post_reactivated,2026-08-22 09:00:00,S011,J0174,SESS_J0174,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,,,,
E000613,job_post_started,2026-08-20 12:21:00,S024,J0175,SESS_J0175,synthetic_demo,web,1.0,Software Developer,Mumbai,,,,,
E000614,job_post_completed,2026-08-20 12:55:00,S024,J0175,SESS_J0175,synthetic_demo,mobile,1.0,Software Developer,Mumbai,6.0,,,,
E000615,job_post_published,2026-08-20 14:40:00,S024,J0175,SESS_J0175,synthetic_demo,web,1.0,Software Developer,Mumbai,,published,,,
E000616,job_post_started,2026-08-21 13:41:00,S002,J0176,SESS_J0176,synthetic_demo,web,1.0,Data Analyst,Bengaluru,,,,,
E000617,job_post_completed,2026-08-21 13:52:00,S002,J0176,SESS_J0176,synthetic_demo,web,1.0,Data Analyst,Bengaluru,7.0,,,,
E000618,job_post_published,2026-08-21 15:23:00,S002,J0176,SESS_J0176,synthetic_demo,web,1.0,Data Analyst,Bengaluru,,published,,,
E000619,job_post_started,2026-08-21 10:40:00,S026,J0177,SESS_J0177,synthetic_demo,web,1.0,UI/UX Designer,Hyderabad,,,,,
E000620,job_post_completed,2026-08-21 11:12:00,S026,J0177,SESS_J0177,synthetic_demo,web,1.0,UI/UX Designer,Hyderabad,7.0,,,,
E000621,job_post_published,2026-08-21 12:07:00,S026,J0177,SESS_J0177,synthetic_demo,mobile,1.0,UI/UX Designer,Hyderabad,,published,,,
E000622,job_post_closed,2026-09-04 12:07:00,S026,J0177,SESS_J0177,synthetic_demo,web,1.0,UI/UX Designer,Hyderabad,,,expired,,
E000623,job_post_started,2026-08-21 10:23:00,S019,J0178,SESS_J0178,synthetic_demo,mobile,1.0,Data Analyst,Chennai,,,,,
E000624,job_post_completed,2026-08-21 10:48:00,S019,J0178,SESS_J0178,synthetic_demo,mobile,1.0,Data Analyst,Chennai,2.0,,,,
E000625,job_post_published,2026-08-21 11:18:00,S019,J0178,SESS_J0178,synthetic_demo,mobile,1.0,Data Analyst,Chennai,,published,,,
E000626,job_post_started,2026-08-21 09:22:00,S020,J0179,SESS_J0179,synthetic_demo,mobile,1.0,UI/UX Designer,Chennai,,,,,
E000627,job_post_completed,2026-08-21 09:49:00,S020,J0179,SESS_J0179,synthetic_demo,web,1.0,UI/UX Designer,Chennai,6.0,,,,
E000628,job_post_published,2026-08-21 11:42:00,S020,J0179,SESS_J0179,synthetic_demo,mobile,1.0,UI/UX Designer,Chennai,,published,,,
E000629,job_post_started,2026-08-21 12:07:00,S011,J0180,SESS_J0180,synthetic_demo,web,1.0,Data Analyst,Hyderabad,,,,,
E000630,job_post_completed,2026-08-21 12:23:00,S011,J0180,SESS_J0180,synthetic_demo,mobile,1.0,Data Analyst,Hyderabad,6.0,,,,
E000631,job_post_published,2026-08-21 13:15:00,S011,J0180,SESS_J0180,synthetic_demo,web,1.0,Data Analyst,Hyderabad,,published,,,
E000632,job_post_started,2026-08-21 10:31:00,S018,J0181,SESS_J0181,synthetic_demo,web,1.0,Software Developer,Chennai,,,,,
E000633,job_post_completed,2026-08-21 10:54:00,S018,J0181,SESS_J0181,synthetic_demo,mobile,1.0,Software Developer,Chennai,4.0,,,,
E000634,job_post_published,2026-08-21 11:16:00,S018,J0181,SESS_J0181,synthetic_demo,mobile,1.0,Software Developer,Chennai,,published,,,
E000635,job_post_closed,2026-08-29 11:16:00,S018,J0181,SESS_J0181,synthetic_demo,mobile,1.0,Software Developer,Chennai,,,expired,,
E000636,job_post_started,2026-08-21 15:31:00,S014,J0182,SESS_J0182,synthetic_demo,web,1.0,UI/UX Designer,Pune,,,,,
E000637,job_post_completed,2026-08-21 15:46:00,S014,J0182,SESS_J0182,synthetic_demo,mobile,1.0,UI/UX Designer,Pune,3.0,,,,
E000638,job_post_published,2026-08-21 16:01:00,S014,J0182,SESS_J0182,synthetic_demo,web,1.0,UI/UX Designer,Pune,,published,,,
E000639,job_post_started,2026-08-21 16:07:00,S024,J0183,SESS_J0183,synthetic_demo,mobile,1.0,UI/UX Designer,Chennai,,,,,
E000640,job_post_completed,2026-08-21 16:48:00,S024,J0183,SESS_J0183,synthetic_demo,mobile,1.0,UI/UX Designer,Chennai,6.0,,,,
E000641,job_post_published,2026-08-21 17:07:00,S024,J0183,SESS_J0183,synthetic_demo,web,1.0,UI/UX Designer,Chennai,,published,,,
E000642,job_post_closed,2026-08-29 17:07:00,S024,J0183,SESS_J0183,synthetic_demo,web,1.0,UI/UX Designer,Chennai,,,position_filled,,
E000643,job_post_started,2026-08-21 12:22:00,S010,J0184,SESS_J0184,synthetic_demo,web,1.0,Data Analyst,Pune,,,,,
E000644,job_post_completed,2026-08-21 12:32:00,S010,J0184,SESS_J0184,synthetic_demo,web,1.0,Data Analyst,Pune,3.0,,,,
E000645,job_post_published,2026-08-21 13:33:00,S010,J0184,SESS_J0184,synthetic_demo,mobile,1.0,Data Analyst,Pune,,published,,,
E000646,job_post_started,2026-08-21 11:51:00,S020,J0185,SESS_J0185,synthetic_demo,mobile,1.0,Software Developer,Hyderabad,,,,,
E000647,job_post_completed,2026-08-21 11:59:00,S020,J0185,SESS_J0185,synthetic_demo,mobile,1.0,Software Developer,Hyderabad,6.0,,,,
E000648,job_post_published,2026-08-21 13:16:00,S020,J0185,SESS_J0185,synthetic_demo,web,1.0,Software Developer,Hyderabad,,published,,,
E000649,job_post_closed,2026-08-27 13:16:00,S020,J0185,SESS_J0185,synthetic_demo,web,1.0,Software Developer,Hyderabad,,,expired,,
E000650,job_post_started,2026-08-22 12:55:00,S025,J0186,SESS_J0186,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,,,,
E000651,job_post_completed,2026-08-22 13:08:00,S025,J0186,SESS_J0186,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,3.0,,,,
E000652,job_post_published,2026-08-22 14:42:00,S025,J0186,SESS_J0186,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,published,,,
E000653,job_post_started,2026-08-22 14:28:00,S019,J0187,SESS_J0187,synthetic_demo,web,1.0,Business Analyst,Pune,,,,,
E000654,job_post_completed,2026-08-22 14:37:00,S019,J0187,SESS_J0187,synthetic_demo,mobile,1.0,Business Analyst,Pune,5.0,,,,
E000655,job_post_published,2026-08-22 16:03:00,S019,J0187,SESS_J0187,synthetic_demo,mobile,1.0,Business Analyst,Pune,,published,,,
E000656,job_post_started,2026-08-22 13:54:00,S028,J0188,SESS_J0188,synthetic_demo,mobile,1.0,Data Analyst,Pune,,,,,
E000657,job_post_completed,2026-08-22 14:03:00,S028,J0188,SESS_J0188,synthetic_demo,mobile,1.0,Data Analyst,Pune,3.0,,,,
E000658,job_post_published,2026-08-22 15:49:00,S028,J0188,SESS_J0188,synthetic_demo,mobile,1.0,Data Analyst,Pune,,published,,,
E000659,job_post_started,2026-08-22 15:50:00,S019,J0189,SESS_J0189,synthetic_demo,web,1.0,Software Developer,Chennai,,,,,
E000660,job_post_completed,2026-08-22 16:16:00,S019,J0189,SESS_J0189,synthetic_demo,web,1.0,Software Developer,Chennai,2.0,,,,
E000661,job_post_published,2026-08-22 18:15:00,S019,J0189,SESS_J0189,synthetic_demo,mobile,1.0,Software Developer,Chennai,,published,,,
E000662,job_post_edited,2026-08-22 20:05:00,S019,J0189,SESS_J0189,synthetic_demo,mobile,1.0,Software Developer,Chennai,,,,salary,
E000663,job_post_paused,2026-08-26 18:15:00,S019,J0189,SESS_J0189,synthetic_demo,web,1.0,Software Developer,Chennai,,,,,temporary_hold
E000665,job_post_closed,2026-08-28 18:15:00,S019,J0189,SESS_J0189,synthetic_demo,mobile,1.0,Software Developer,Chennai,,,position_filled,,
E000664,job_post_reactivated,2026-08-29 18:15:00,S019,J0189,SESS_J0189,synthetic_demo,mobile,1.0,Software Developer,Chennai,,,,,
E000666,job_post_started,2026-08-22 10:03:00,S009,J0190,SESS_J0190,synthetic_demo,mobile,1.0,Data Analyst,Mumbai,,,,,
E000667,job_post_completed,2026-08-22 10:33:00,S009,J0190,SESS_J0190,synthetic_demo,web,1.0,Data Analyst,Mumbai,7.0,,,,
E000668,job_post_published,2026-08-22 11:58:00,S009,J0190,SESS_J0190,synthetic_demo,web,1.0,Data Analyst,Mumbai,,published,,,
E000669,job_post_paused,2026-08-26 11:58:00,S009,J0190,SESS_J0190,synthetic_demo,web,1.0,Data Analyst,Mumbai,,,,,temporary_hold
E000670,job_post_reactivated,2026-08-29 11:58:00,S009,J0190,SESS_J0190,synthetic_demo,web,1.0,Data Analyst,Mumbai,,,,,
E000671,job_post_started,2026-08-22 13:52:00,S015,J0191,SESS_J0191,synthetic_demo,mobile,1.0,Data Analyst,Bengaluru,,,,,
E000672,job_post_completed,2026-08-22 14:04:00,S015,J0191,SESS_J0191,synthetic_demo,web,1.0,Data Analyst,Bengaluru,7.0,,,,
E000673,job_post_published,2026-08-22 15:59:00,S015,J0191,SESS_J0191,synthetic_demo,web,1.0,Data Analyst,Bengaluru,,published,,,
E000674,job_post_closed,2026-08-29 15:59:00,S015,J0191,SESS_J0191,synthetic_demo,mobile,1.0,Data Analyst,Bengaluru,,,seller_closed,,
E000675,job_post_started,2026-08-23 09:33:00,S013,J0192,SESS_J0192,synthetic_demo,web,1.0,Software Developer,Hyderabad,,,,,
E000676,job_post_completed,2026-08-23 10:14:00,S013,J0192,SESS_J0192,synthetic_demo,mobile,1.0,Software Developer,Hyderabad,5.0,,,,
E000677,job_post_published,2026-08-23 10:20:00,S013,J0192,SESS_J0192,synthetic_demo,web,1.0,Software Developer,Hyderabad,,published,,,
E000678,job_post_started,2026-08-23 10:48:00,S007,J0193,SESS_J0193,synthetic_demo,mobile,1.0,Data Analyst,Bengaluru,,,,,
E000679,job_post_completed,2026-08-23 11:00:00,S007,J0193,SESS_J0193,synthetic_demo,mobile,1.0,Data Analyst,Bengaluru,4.0,,,,
E000680,job_post_published,2026-08-23 12:20:00,S007,J0193,SESS_J0193,synthetic_demo,web,1.0,Data Analyst,Bengaluru,,published,,,
E000681,job_post_closed,2026-09-03 12:20:00,S007,J0193,SESS_J0193,synthetic_demo,mobile,1.0,Data Analyst,Bengaluru,,,expired,,
E000682,job_post_started,2026-08-23 11:33:00,S025,J0194,SESS_J0194,synthetic_demo,web,1.0,Data Analyst,Mumbai,,,,,
E000683,job_post_completed,2026-08-23 12:16:00,S025,J0194,SESS_J0194,synthetic_demo,mobile,1.0,Data Analyst,Mumbai,7.0,,,,
E000684,job_post_published,2026-08-23 13:26:00,S025,J0194,SESS_J0194,synthetic_demo,web,1.0,Data Analyst,Mumbai,,published,,,
E000685,job_post_closed,2026-08-31 13:26:00,S025,J0194,SESS_J0194,synthetic_demo,web,1.0,Data Analyst,Mumbai,,,position_filled,,
E000686,job_post_started,2026-08-23 16:56:00,S016,J0195,SESS_J0195,synthetic_demo,mobile,1.0,Digital Marketer,Bengaluru,,,,,
E000687,job_post_completed,2026-08-23 17:01:00,S016,J0195,SESS_J0195,synthetic_demo,mobile,1.0,Digital Marketer,Bengaluru,3.0,,,,
E000688,job_post_published,2026-08-23 17:52:00,S016,J0195,SESS_J0195,synthetic_demo,mobile,1.0,Digital Marketer,Bengaluru,,published,,,
E000689,job_post_started,2026-08-23 17:04:00,S025,J0196,SESS_J0196,synthetic_demo,web,1.0,Data Analyst,Bengaluru,,,,,
E000690,job_post_completed,2026-08-23 17:09:00,S025,J0196,SESS_J0196,synthetic_demo,web,1.0,Data Analyst,Bengaluru,2.0,,,,
E000691,job_post_started,2026-08-23 16:49:00,S013,J0197,SESS_J0197,synthetic_demo,mobile,1.0,Digital Marketer,Mumbai,,,,,
E000692,job_post_completed,2026-08-23 17:20:00,S013,J0197,SESS_J0197,synthetic_demo,web,1.0,Digital Marketer,Mumbai,2.0,,,,
E000693,job_post_published,2026-08-23 18:19:00,S013,J0197,SESS_J0197,synthetic_demo,mobile,1.0,Digital Marketer,Mumbai,,published,,,
E000694,job_post_edited,2026-08-23 20:33:00,S013,J0197,SESS_J0197,synthetic_demo,mobile,1.0,Digital Marketer,Mumbai,,,,description,
E000695,job_post_started,2026-08-24 08:15:00,S010,J0198,SESS_J0198,synthetic_demo,web,1.0,UI/UX Designer,Hyderabad,,,,,
E000696,job_post_completed,2026-08-24 08:25:00,S010,J0198,SESS_J0198,synthetic_demo,web,1.0,UI/UX Designer,Hyderabad,5.0,,,,
E000697,job_post_published,2026-08-24 09:25:00,S010,J0198,SESS_J0198,synthetic_demo,web,1.0,UI/UX Designer,Hyderabad,,published,,,
E000698,job_post_edited,2026-08-24 11:05:00,S010,J0198,SESS_J0198,synthetic_demo,web,1.0,UI/UX Designer,Hyderabad,,,,skills,
E000699,job_post_started,2026-08-24 13:08:00,S017,J0199,SESS_J0199,synthetic_demo,web,1.0,Business Analyst,Hyderabad,,,,,
E000700,job_post_completed,2026-08-24 13:30:00,S017,J0199,SESS_J0199,synthetic_demo,mobile,1.0,Business Analyst,Hyderabad,2.0,,,,
E000701,job_post_published,2026-08-24 15:08:00,S017,J0199,SESS_J0199,synthetic_demo,mobile,1.0,Business Analyst,Hyderabad,,published,,,
E000702,job_post_started,2026-08-24 15:32:00,S021,J0200,SESS_J0200,synthetic_demo,mobile,1.0,Data Analyst,Pune,,,,,
E000703,job_post_completed,2026-08-24 16:00:00,S021,J0200,SESS_J0200,synthetic_demo,web,1.0,Data Analyst,Pune,6.0,,,,
E000704,job_post_published,2026-08-24 16:12:00,S021,J0200,SESS_J0200,synthetic_demo,mobile,1.0,Data Analyst,Pune,,published,,,
E000705,job_post_started,2026-08-24 08:02:00,S004,J0201,SESS_J0201,synthetic_demo,web,1.0,Software Developer,Chennai,,,,,
E000706,job_post_completed,2026-08-24 08:07:00,S004,J0201,SESS_J0201,synthetic_demo,mobile,1.0,Software Developer,Chennai,5.0,,,,
E000707,job_post_published,2026-08-24 08:43:00,S004,J0201,SESS_J0201,synthetic_demo,web,1.0,Software Developer,Chennai,,published,,,
E000708,job_post_edited,2026-08-24 09:31:00,S004,J0201,SESS_J0201,synthetic_demo,web,1.0,Software Developer,Chennai,,,,salary,
E000709,job_post_started,2026-08-24 09:36:00,S024,J0202,SESS_J0202,synthetic_demo,web,1.0,Business Analyst,Mumbai,,,,,
E000710,job_post_completed,2026-08-24 10:04:00,S024,J0202,SESS_J0202,synthetic_demo,web,1.0,Business Analyst,Mumbai,3.0,,,,
E000711,job_post_published,2026-08-24 10:24:00,S024,J0202,SESS_J0202,synthetic_demo,web,1.0,Business Analyst,Mumbai,,published,,,
E000712,job_post_paused,2026-08-28 10:24:00,S024,J0202,SESS_J0202,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,,,,,seller_review
E000713,job_post_reactivated,2026-08-30 10:24:00,S024,J0202,SESS_J0202,synthetic_demo,web,1.0,Business Analyst,Mumbai,,,,,
E000714,job_post_started,2026-08-24 12:36:00,S001,J0203,SESS_J0203,synthetic_demo,web,1.0,Business Analyst,Hyderabad,,,,,
E000715,job_post_completed,2026-08-24 13:00:00,S001,J0203,SESS_J0203,synthetic_demo,mobile,1.0,Business Analyst,Hyderabad,5.0,,,,
E000716,job_post_published,2026-08-24 14:39:00,S001,J0203,SESS_J0203,synthetic_demo,mobile,1.0,Business Analyst,Hyderabad,,published,,,
E000717,job_post_started,2026-08-24 08:59:00,S018,J0204,SESS_J0204,synthetic_demo,web,1.0,Software Developer,Hyderabad,,,,,
E000718,job_post_completed,2026-08-24 09:30:00,S018,J0204,SESS_J0204,synthetic_demo,mobile,1.0,Software Developer,Hyderabad,6.0,,,,
E000719,job_post_published,2026-08-24 09:38:00,S018,J0204,SESS_J0204,synthetic_demo,web,1.0,Software Developer,Hyderabad,,published,,,
E000720,job_post_paused,2026-08-28 09:38:00,S018,J0204,SESS_J0204,synthetic_demo,mobile,1.0,Software Developer,Hyderabad,,,,,low_response
E000721,job_post_reactivated,2026-08-29 09:38:00,S018,J0204,SESS_J0204,synthetic_demo,web,1.0,Software Developer,Hyderabad,,,,,
E000722,job_post_started,2026-08-24 08:09:00,S008,J0205,SESS_J0205,synthetic_demo,web,1.0,UI/UX Designer,Pune,,,,,
E000723,job_post_completed,2026-08-24 08:31:00,S008,J0205,SESS_J0205,synthetic_demo,mobile,1.0,UI/UX Designer,Pune,3.0,,,,
E000724,job_post_published,2026-08-24 08:47:00,S008,J0205,SESS_J0205,synthetic_demo,mobile,1.0,UI/UX Designer,Pune,,published,,,
E000725,job_post_started,2026-08-25 17:36:00,S005,J0206,SESS_J0206,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,,,,
E000726,job_post_completed,2026-08-25 17:44:00,S005,J0206,SESS_J0206,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,3.0,,,,
E000727,job_post_published,2026-08-25 18:44:00,S005,J0206,SESS_J0206,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,,published,,,
E000728,job_post_started,2026-08-25 12:14:00,S011,J0207,SESS_J0207,synthetic_demo,web,1.0,Business Analyst,Pune,,,,,
E000729,job_post_completed,2026-08-25 12:23:00,S011,J0207,SESS_J0207,synthetic_demo,web,1.0,Business Analyst,Pune,6.0,,,,
E000730,job_post_published,2026-08-25 12:53:00,S011,J0207,SESS_J0207,synthetic_demo,web,1.0,Business Analyst,Pune,,published,,,
E000731,job_post_closed,2026-09-01 12:53:00,S011,J0207,SESS_J0207,synthetic_demo,mobile,1.0,Business Analyst,Pune,,,position_filled,,
E000732,job_post_started,2026-08-25 09:05:00,S010,J0208,SESS_J0208,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,,,,
E000733,job_post_completed,2026-08-25 09:20:00,S010,J0208,SESS_J0208,synthetic_demo,web,1.0,UI/UX Designer,Mumbai,7.0,,,,
E000734,job_post_published,2026-08-25 11:08:00,S010,J0208,SESS_J0208,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,published,,,
E000735,job_post_edited,2026-08-25 13:45:00,S010,J0208,SESS_J0208,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,,,location,
E000736,job_post_started,2026-08-25 14:54:00,S009,J0209,SESS_J0209,synthetic_demo,web,1.0,Software Developer,Bengaluru,,,,,
E000737,job_post_completed,2026-08-25 15:27:00,S009,J0209,SESS_J0209,synthetic_demo,mobile,1.0,Software Developer,Bengaluru,2.0,,,,
E000738,job_post_published,2026-08-25 16:43:00,S009,J0209,SESS_J0209,synthetic_demo,web,1.0,Software Developer,Bengaluru,,published,,,
E000739,job_post_edited,2026-08-25 17:44:00,S009,J0209,SESS_J0209,synthetic_demo,web,1.0,Software Developer,Bengaluru,,,,description,
E000740,job_post_started,2026-08-25 17:16:00,S022,J0210,SESS_J0210,synthetic_demo,web,1.0,Data Analyst,Chennai,,,,,
E000741,job_post_completed,2026-08-25 17:25:00,S022,J0210,SESS_J0210,synthetic_demo,mobile,1.0,Data Analyst,Chennai,3.0,,,,
E000742,job_post_published,2026-08-25 17:32:00,S022,J0210,SESS_J0210,synthetic_demo,web,1.0,Data Analyst,Chennai,,published,,,
E000743,job_post_started,2026-08-25 10:59:00,S002,J0211,SESS_J0211,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,,,,,
E000744,job_post_completed,2026-08-25 11:40:00,S002,J0211,SESS_J0211,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,5.0,,,,
E000745,job_post_published,2026-08-25 12:40:00,S002,J0211,SESS_J0211,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,,published,,,
E000746,job_post_edited,2026-08-25 14:59:00,S002,J0211,SESS_J0211,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,,,,description,
E000747,job_post_started,2026-08-25 17:15:00,S002,J0212,SESS_J0212,synthetic_demo,mobile,1.0,Digital Marketer,Chennai,,,,,
E000748,job_post_completed,2026-08-25 17:38:00,S002,J0212,SESS_J0212,synthetic_demo,mobile,1.0,Digital Marketer,Chennai,6.0,,,,
E000749,job_post_published,2026-08-25 18:46:00,S002,J0212,SESS_J0212,synthetic_demo,mobile,1.0,Digital Marketer,Chennai,,published,,,
E000750,job_post_started,2026-08-25 16:50:00,S026,J0213,SESS_J0213,synthetic_demo,mobile,1.0,Digital Marketer,Hyderabad,,,,,
E000751,job_post_completed,2026-08-25 16:56:00,S026,J0213,SESS_J0213,synthetic_demo,mobile,1.0,Digital Marketer,Hyderabad,5.0,,,,
E000752,job_post_published,2026-08-25 17:49:00,S026,J0213,SESS_J0213,synthetic_demo,mobile,1.0,Digital Marketer,Hyderabad,,published,,,
E000753,job_post_started,2026-08-25 08:51:00,S008,J0214,SESS_J0214,synthetic_demo,mobile,1.0,Data Analyst,Mumbai,,,,,
E000754,job_post_completed,2026-08-25 09:26:00,S008,J0214,SESS_J0214,synthetic_demo,web,1.0,Data Analyst,Mumbai,6.0,,,,
E000755,job_post_started,2026-08-25 12:34:00,S004,J0215,SESS_J0215,synthetic_demo,web,1.0,Software Developer,Hyderabad,,,,,
E000756,job_post_completed,2026-08-25 12:42:00,S004,J0215,SESS_J0215,synthetic_demo,mobile,1.0,Software Developer,Hyderabad,6.0,,,,
E000757,job_post_published,2026-08-25 14:24:00,S004,J0215,SESS_J0215,synthetic_demo,web,1.0,Software Developer,Hyderabad,,published,,,
